current_rank,ticker,name,sector,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return,2026-07-16__predicted_rank,2026-07-16__close,2026-07-16__next_snapshot_return,2026-07-15__predicted_rank,2026-07-15__close,2026-07-15__next_snapshot_return,2026-07-14__predicted_rank,2026-07-14__close,2026-07-14__next_snapshot_return,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-19__predicted_rank,2026-06-19__close,2026-06-19__next_snapshot_return
156,LH,Labcorp,Health Care,156,335.36499,,135,339.398987,-0.011713933066705207,131,336.220001,0.009094936779389107,89,332.855011,0.010246095431303726,99,330.505005,0.007308464427378869,137,322.200012,0.02583963058190264,142,323.404999,-0.0035256510611201275,169,318.0,0.016581252686303394,110,322.515015,-0.014228575147754996,118,323.559998,-0.002983170419145309,122,322.695007,0.0035357141431540118,126,321.230011,0.004310507013852716,133,319.119995,0.006454234157643235,134,316.540009,0.008182466142806488,151,313.799988,0.008217664906226885,148,312.369995,0.004674367736112739,148,307.600006,0.01610169081607582,137,308.940002,-0.005174663447296446,111,315.529999,-0.020885484806153043,147,307.190002,0.027283103251501295,74,314.429993,-0.022403999470311575,106,301.225006,0.04402822136213147,117,296.75,0.01508005391743894,109,291.01001,0.019689406970598178,176,281.440002,0.03393028958066013,194,279.369995,0.007301388846844503,209,281.531006,-0.007496148634156374,217,283.359985,-0.006454612848740826,118,282.109985,0.005036472263343361,176,271.910004,0.03720723325148856,173,275.660004,-0.013675236127853485,249,276.51001,-0.0036865296581094498,235,276.779999,-0.0010837325319441593,158,277.579987,-0.003061650342872757,151,277.744995,-0.0005760891688659786,109,283.88501,-0.021542275498957597,105,284.359985,-0.0017757479987473568,85,286.924988,-0.009129646315331641,96,283.779999,0.010726303178696828,118,280.024994,0.01349999642857136,157,279.75,0.0015916983356893954,184,271.450012,0.030500604005965215,223,266.339996,0.019186063215229643,230,265.17999267578125,0.004374398637230437,249,258.5899963378906,0.02548434626991547,305,254.42999267578125,0.016350285400510867,245,259.55999755859375,-0.005433562512567658
157,KDP,Keurig Dr Pepper,Consumer Staples,157,31.924999,,119,32.509998,-0.0179944335893224,146,32.040001,0.01466906945477331,166,31.66,0.012002558433354293,204,31.059999,0.01931748291427815,203,30.790001,0.008769015629457089,261,30.280001,0.016842799972166533,215,31.440001,-0.036895673126727924,192,31.120001,0.010282776019191031,262,29.559999,0.052774088388839235,353,29.18,0.013022583961617595,366,29.299999,-0.004095529150018096,303,30.01,-0.02365881372875711,301,30.370001,-0.011853835632076426,290,30.75,-0.012357691056910647,285,31.1,-0.0112540192926045,345,30.91,0.006146878032999181,332,31.120001,-0.00674810389626912,291,31.57,-0.014254006968641209,335,31.450001,0.0038155483683450786,368,31.08,0.011904794079794057,363,30.120001,0.031872475701445024,343,29.68,0.014824831536388139,312,29.67,0.0003370407819345278,301,30.200001,-0.01754970140563894,288,30.209999,-0.00033095002750582747,269,30.440001,-0.007555913023787331,275,30.91,-0.015205402782271116,297,31.379999,-0.014977661407828635,334,30.280001,0.03632754173290831,320,30.26,0.000660971579643066,310,31.25,-0.03167999999999993,218,31.67,-0.013261761919797999,234,30.719999,0.030924512725407416,178,30.969999,-0.008072328320062216,152,31.49,-0.016513210543029455,197,31.75,-0.008188976377952795,67,33.299999,-0.04654651791430986,54,33.369999,-0.002097692601069623,60,32.73,0.019553895508707786,42,33.5,-0.02298507462686572,51,33.400002,0.0029939519165298467,86,32.52,0.027060332103320928,106,31.399999618530273,0.03566878980891741,93,30.8700008392334,0.017168739320740478,103,30.8700008392334,0.0,98,30.889999389648438,0.003576105331599466
158,APD,Air Products,Materials,158,303.119995,,199,306.309998,-0.010188071779913432,198,305.130005,0.003965886516567263,240,300.429993,0.015982479964612883,240,303.269989,-0.009201266376883899,239,303.220001,0.00013184051231673877,235,300.809998,0.0078442335892559,199,308.869995,-0.0264103407243087,216,305.609985,0.01096493231413409,246,304.119995,0.005064550809182666,231,309.355011,-0.0167792927275503,223,308.100006,0.0038127653536548234,233,303.399994,0.015357250096511788,240,299.940002,0.011603030305283424,309,295.059998,0.016435684251390192,331,294.720001,0.0011876319456030071,340,292.959991,0.006076326168660495,295,294.88501,-0.006544894373585408,208,300.200012,-0.017704869378885935,126,294.825989,0.020151640403942128,172,292.850006,0.006747423457454049,173,292.589996,0.0009228895071349275,139,297.98999,-0.01812139394346768,182,294.23999,0.012572567490729769,175,296.964996,-0.009292962962963003,156,296.390015,0.0019399472684664687,168,296.709991,-0.0008090550381104622,147,295.619995,0.003687152487773959,252,297.179993,-0.005617457531174486,229,293.869995,0.011883247561147892,168,299.369995,-0.01847027091122777,168,302.089996,-0.008577282014821552,224,299.475006,0.008546713212522095,210,295.730011,0.012252830577938134,193,296.769989,-0.003437199663016033,125,305.019989,-0.027143089086107297,117,308.690002,-0.012432805110704104,83,314.028015,-0.01750533105760632,130,306.390015,0.02489563038307363,201,293.059998,0.04505771988336171,393,271.540009,0.08000733930332027,374,277.809998,-0.02249900931462223,365,279.929993,-0.007573304229675837,361,278.7300109863281,0.004305176883159678,327,282.45001220703125,-0.01317047563092344,343,283.1099853515625,-0.0023311540919335183,381,281.75,0.010349359741423259
159,YUM,Yum! Brands,Consumer Discretionary,159,157.170105,,194,157.354996,-0.001143317401589461,236,152.992493,0.028531216794195124,231,152.309998,0.004349051344461952,331,145.990005,0.04371962794516149,348,144.889999,0.007800662654972479,338,145.169998,-0.0017224748637348908,355,148.130005,-0.019850131524879355,350,150.830002,-0.018031162690175795,402,150.339996,0.00325931896393028,461,144.809998,0.038618279792746124,461,145.389999,-0.0035780911913838587,429,150.690002,-0.03561950237528211,441,152.199997,-0.0104412727242007,446,152.395004,-0.0011156921019784827,463,147.669998,0.031927215760363614,438,148.860001,-0.007594119470548777,376,153.429993,-0.028836104050339872,345,157.0,-0.022738898089171955,384,152.093002,0.03343866552710195,388,150.339996,0.012064166968752899,336,147.770004,0.017185337946170387,335,149.020004,-0.008388135595540636,311,147.375,0.011196370061626215,294,147.610001,-0.0013214541624302356,302,147.160004,0.0029897601819632857,303,147.419998,-0.001424923709877346,324,147.919998,-0.003380205562198535,321,152.139999,-0.02748197130248642,269,152.570007,-0.0028184307548732024,196,158.240005,-0.0354658379584073,162,161.660004,-0.02127652244517353,130,163.565002,-0.011495591784695836,102,162.309998,0.007235685739489517,110,165.25,-0.017791237518910652,95,167.529999,-0.01337396222538767,133,165.975006,0.009277630903137934,125,164.714996,0.007557882779284597,186,161.589996,0.019339068490353828,197,159.830002,0.010821937878006116,255,158.184998,0.01004800903538916,310,156.445007,0.011348340608699381,362,151.139999,0.03509996053394193,350,153.02000427246094,-0.0122860080437589,338,151.60000610351562,0.009366741054086747,330,150.74000549316406,0.005705194185180007,294,154.07000732421875,-0.008224225007427255
160,XOM,ExxonMobil,Energy,160,161.279999,,171,164.070007,-0.016885120081344906,173,165.110001,-0.0062987947047495885,119,166.285004,-0.006259362248306699,119,164.820007,0.009194634722470507,89,165.610001,-0.0044696243593818075,111,161.509995,0.025702922210327994,100,160.110001,0.00880692659062099,103,158.669998,0.009457159009790272,93,159.759995,-0.006760575899843579,95,159.800003,-0.00025036294899194456,65,159.785004,6.264472394090781e-05,87,152.940002,0.044073518743561246,110,154.860001,-0.01227069264455427,141,151.600006,0.021301826112846145,75,153.949997,-0.015328662592227538,58,155.050003,-0.007158525824307094,58,155.460007,-0.0025090002250514054,64,156.970001,-0.009619634263747012,60,156.815002,0.0014035151515150446,79,153.199997,0.024666813726265557,77,154.789993,-0.01014412973718093,38,156.929993,-0.013636653893178918,53,156.860001,0.0002549174597166193,66,154.479996,0.015603781462035338,87,151.720001,0.018258446194653555,158,148.399002,0.022647613759452456,151,147.360001,0.007050766781685702,292,145.949997,0.009660870359593288,368,144.490005,0.009964722509332224,368,145.089996,-0.004135302340211089,441,144.556503,0.004013570134024258,464,138.830002,0.040873400026159024,475,137.369995,0.009966498837731264,449,140.945007,-0.026642172938348696,434,141.645004,-0.005257922150357475,466,136.5,0.03814865086267005,444,136.970001,-0.004303713014916277,451,136.264999,0.00506312008411447,431,136.479996,-0.0033279841769457974,443,136.039993,0.0030868587841665907,457,136.410004,-0.0036619307575327387,445,137.550003,-0.008287887859951715,470,136.89999389648438,0.00474805718399085,456,139.72999572753906,-0.020253360631313555,466,138.47000122070312,0.00909940774825313,476,140.74000549316406,0.004789224363823008
161,EQT,EQT Corporation,Energy,161,54.119999,,223,53.794998,0.006134932029467688,246,53.720001,0.001396072200370968,228,53.895,-0.0031545370783918614,122,53.650002,0.004753933720244907,121,53.139999,0.009597346812144192,133,53.029999,0.002452386434725007,101,54.424999,-0.025542062680708022,120,54.080002,0.006379382160525804,130,54.07,0.0003699777955978867,116,54.375,-0.005517730467495485,100,54.09,0.005454844472823739,219,51.675999,0.046430664469542915,260,51.584999,0.0014728876539877866,291,51.220001,0.006929513956666078,235,52.775002,-0.029372730718211115,210,53.555,-0.014656441100514561,218,53.285,0.004972771533631626,259,52.709999,0.010908765147197075,227,52.584999,0.002663096823283251,243,51.650002,0.017905516840882818,192,52.0,-0.006730730769230808,146,53.035,-0.019515414349014715,136,53.389999,-0.006649166635122161,137,54.035,-0.011479337584867189,261,49.860001,0.08504018243052558,311,49.084999,0.016513802579282366,277,49.560001,-0.009584382373196365,388,49.377602,0.0032388460227188443,404,49.259998,0.002590903553299606,373,49.810001,-0.011042019453081253,443,49.709999,0.0018101367294822701,455,48.814999,0.017604934190580845,444,50.145,-0.026620198340171597,427,51.130001,-0.01983971853010147,425,51.759998,-0.012171503561495545,423,51.720001,0.0009669116412089895,400,52.619999,-0.016916935622183216,403,52.509998,0.0026676638719513868,387,53.165001,-0.012413015324920562,413,52.009998,0.02240386538461525,392,52.695,-0.013093035804686126,429,51.650002,0.020232293505041854,459,51.47999954223633,0.0033022921522922744,454,51.65999984741211,-0.0034843205574912606,456,51.84000015258789,-0.003472222222222321,465,51.130001068115234,0.022081998775985934
162,SBAC,SBA Communications,Real Estate,162,186.770004,,203,185.070007,0.009185696956287348,260,182.589996,0.013582403495972395,291,180.539993,0.011354841472714705,266,182.429993,-0.010360138532702678,331,181.399994,0.005678054212063577,354,182.110001,-0.0038987809351558322,310,185.199997,-0.016684643898779217,337,186.190002,-0.005317175945892094,351,183.080002,0.01698710927477487,322,181.970001,0.006099912039897237,330,181.050003,0.005081458076529266,225,184.029999,-0.01619299036131605,187,182.600006,0.00783128670872002,233,178.399994,0.023542668953228763,142,187.899994,-0.050558809490967804,269,179.539993,0.04656344728720119,232,180.979996,-0.007956697048440597,211,181.899994,-0.0050577131959662625,215,186.289993,-0.023565404288785508,369,174.929993,0.06494026441766354,359,172.610001,0.013440658053179622,395,173.570007,-0.0055309440645467944,421,174.850006,-0.007320554510018118,389,178.020004,-0.017806976344074243,397,176.820007,0.006786545370965902,401,181.970001,-0.028301335229426017,378,185.690002,-0.020033394151183215,434,185.039993,0.003512802770155643,453,187.089996,-0.010957309550640004,446,187.25,-0.0008544939919892247,469,187.100006,0.0008016782212181273,435,190.029999,-0.015418581357778072,455,182.479996,0.04137441454130686,476,181.990005,0.002692406102192235,457,183.229996,-0.006767401774106951,437,180.570007,0.014731067712701496,421,184.559998,-0.02161893716535479,459,180.75,0.021078827109267007,474,176.460007,0.024311418054063783,478,179.5,-0.01693589415041785,456,183.759995,-0.023182385262907723,466,180.949997,0.015529140904047667,469,185.4600067138672,-0.024317965220393867,467,189.58999633789062,-0.02178379179880363,460,187.58999633789062,0.010661549350424737,420,191.57000732421875,0.003852951352623757
163,AVGO,Broadcom,Information Technology,163,356.299988,,165,358.76001,-0.006857012853801692,177,368.450012,-0.026299366764574783,184,364.029999,0.012141892185099978,164,362.480011,0.004276064756574938,98,379.829987,-0.04610523421052637,46,392.429993,-0.032107652892881755,54,392.98999,-0.001424965048091864,70,417.820007,-0.05942754435883202,60,416.049988,0.00425434214890541,36,416.079987,-7.209911780747813e-05,60,422.399994,-0.014962137996621272,44,427.76001,-0.012530427984607573,36,420.565002,0.01709585296223959,10,418.279999,0.005462855038402159,13,418.160004,0.000286959534274267,20,392.230011,0.06610915093898817,42,389.279999,0.007578123735044517,73,387.839996,0.0037128790605700512,118,370.320007,0.047310403620725916,65,380.910004,-0.027801834787200885,88,383.220001,-0.006027861264996992,100,381.920013,0.0034038226742520994,49,392.470001,-0.026881004849081513,68,396.809998,-0.010937216859137622,177,386.5,0.026675285899094403,147,378.160004,0.02205414615978274,89,370.829987,0.01976651634701798,7,374.450012,-0.009667578806219934,2,394.279999,-0.050294174318489704,3,389.109985,0.013286767750254391,5,384.049988,0.01317536039084577,8,399.970001,-0.039803017626814596,4,401.109985,-0.0028420733530230002,4,388.690002,0.031953440881147266,26,370.779999,0.04830358446600025,159,373.899994,-0.008344463894268017,235,360.450012,0.03731441684623937,120,369.339996,-0.02406991957621607,63,377.75,-0.022263412309728725,41,372.450012,0.014230065322161867,47,365.019989,0.020355112662062913,34,378.910004,-0.0366578207314896,51,382.07000732421875,-0.008270743429488747,53,380.1499938964844,0.005050672182833171,52,392.1300048828125,-0.03055112041222141,45,392.8999938964844,-0.0467242025517316
164,ALLE,Allegion,Industrials,164,161.190002,,129,162.539993,-0.008854473072174018,149,162.350006,0.001417010676076691,54,161.729996,0.003895652956371176,37,162.789993,-0.006328330250931824,26,159.839996,0.018519620615408572,25,162.119995,-0.013942072278516737,23,164.744995,-0.016142760141660273,20,166.399994,-0.01018389197087366,16,166.210007,0.0017457889245331426,8,168.479996,-0.013473344336974002,19,165.595001,0.01782152490679345,10,168.949997,-0.019799934653723983,7,168.740005,0.0014819205954106351,11,168.589996,0.000949122067278152,19,165.309998,0.019533109460975417,26,161.240005,0.02498759316088539,35,157.460007,0.024396513001137654,49,157.059998,0.0025468547376397144,25,158.460007,-0.008897602013645423,16,161.240005,-0.01718035767984516,12,158.149994,0.019602921585955002,10,153.369995,0.031166454690175982,6,154.580002,-0.007763550143334186,69,140.050003,0.10453737273034758,145,137.309998,0.020029132847142028,105,138.100006,-0.005936487152085501,155,137.240005,0.006266401695336654,277,139.460007,-0.01605958606422675,289,135.860001,0.02680017532321277,276,136.5,-0.004761512151546077,225,136.380005,0.0010266867041164307,207,136.695007,-0.0018297591367284483,211,135.119995,0.012030798221547512,244,135.050003,0.0009629601836076418,231,139.309998,-0.03064889309114094,215,140.190002,-0.005922655957775302,197,140.645004,-0.002774221044612113,181,139.960007,0.005109776572346458,150,140.470001,-0.0037724961288171377,202,139.75,0.005871872790771615,207,139.839996,0.00028625723281239246,264,137.0,0.020729897810219056,289,134.0,0.02238805970149249,375,128.75999450683594,0.0406959086943115,324,130.92999267578125,-0.016573727304789454,311,130.17999267578125,-0.019765021049972797
165,AIZ,Assurant,Financials,165,285.26001,,172,287.839996,-0.008859970180744026,191,283.809998,0.013378351216711826,182,281.98999,0.006418432624113457,231,278.540009,0.013222636723241088,212,280.140015,-0.0054629127066789795,208,281.220001,-0.003450499988465361,193,282.609985,-0.004107953748353932,203,280.839996,0.006015847649843309,205,281.225006,-0.0009960123967703849,191,281.48999,-0.0006573966716549862,166,287.290009,-0.019949902444294065,162,289.359985,-0.007805142785915042,114,296.424011,-0.02375171775475815,98,301.459991,-0.017064017908120288,226,281.149994,0.07162913918189284,187,282.480011,-0.0043911644680496575,190,279.179993,0.011784121839721218,159,282.459991,-0.011612256972705182,184,280.959991,0.005195697508896702,152,283.019989,-0.0074890352457166465,166,276.880005,0.022212569476876665,193,276.695007,0.0006685989819830152,208,273.809998,0.010573481106215254,196,273.130005,0.002416269502096391,158,275.920013,-0.00982450347773356,182,275.420013,0.0016336152697802309,144,276.839996,-0.00512925523954999,238,275.529999,0.005082754828036995,222,273.920013,0.005877577115915189,194,277.01001,-0.011047721418423917,189,279.809998,-0.010254376692611422,110,278.950012,0.0032987305049267945,138,279.170013,-0.0008954154342944998,197,278.045013,0.004100327317556829,177,280.130005,-0.0073720042504018535,184,279.160004,0.0030435620275119923,166,279.480011,-0.0011450085423102552,197,274.269989,0.019479082614042964,216,268.380005,0.021375600571167608,207,267.915009,0.0014926262541274937,292,264.720001,0.01317935216221855,325,260.769989,0.015147494599158096,286,263.82000732421875,-0.011560980665124343,282,265.29998779296875,-0.00557851891044947,311,261.5799865722656,0.014221275269044042,328,262.1300048828125,0.006618956743186244
166,CHD,Church & Dwight,Consumer Staples,166,102.239998,,169,102.510002,-0.002828450237281288,212,98.809998,0.03755059602579158,225,97.375,0.014372178857522622,192,99.010002,-0.016513503352923897,227,99.114998,-0.0012104812229541961,247,97.980003,0.011583945348521807,205,101.32,-0.03277393782505622,186,101.339996,0.0,158,101.230003,0.0009877321412037343,145,102.790001,-0.015080716239353253,129,103.300003,-0.004937095693985594,114,103.245003,0.000581218531213068,117,103.349998,-0.0011125967384617574,128,103.610001,-0.0027981571092065005,126,102.959999,0.0059223398058252386,158,100.010002,0.029497019708088823,168,98.823997,0.01214456051299595,214,97.68,0.011711680999181073,231,99.879997,-0.02183057258331078,274,99.919998,-0.0005003802661863732,258,98.699997,0.01236069946385121,270,97.643997,0.010814796940358695,254,96.199997,0.015115864120680556,203,97.129997,-0.009574796959995857,251,95.730003,0.014412501305482994,249,97.805,-0.02106552795719885,230,98.07,-0.0027021515244212146,265,99.114998,-0.010593250284707922,264,97.099998,0.02033147025253723,306,95.43,0.017712964355393934,317,97.150002,-0.017805721786507855,288,96.349998,0.008198432874653161,287,95.650002,0.007107766428509743,290,96.110001,-0.00540705012804521,214,98.910004,-0.028701324771136627,230,97.440002,0.01498211436579111,286,98.57,-0.011764665553035791,278,97.220001,0.013990340643867283,268,96.875,0.0035095376809310963,299,97.849998,-0.010469887426559965,274,99.440002,-0.01737300627891125,234,98.150002,0.013143147974668423,200,98.66999816894531,-0.005270051794264874,218,96.4800033569336,0.02269895244509912,290,93.73999786376953,0.029229838473006975,250,97.41000366210938,-0.019763662650747582
167,ALB,Albemarle Corporation,Materials,167,133.059998,,93,141.539993,-0.059713075390893766,100,143.264999,-0.011937221640488604,196,134.184998,0.06762796679889749,222,134.300003,-0.0007074843663052999,231,132.660004,0.011980980454624035,245,133.990005,-0.009926120981934461,183,136.110001,-0.015864774845307683,380,130.449997,0.043148414872729024,416,128.369995,0.016440712683207348,371,129.300003,-0.007653107547517912,348,131.229996,-0.014556847024632669,391,131.160004,0.0009152238508487454,452,125.459999,0.04576627405144729,492,118.745003,0.05570517690020793,495,120.800003,-0.017174284058930622,496,118.720001,0.017605964262538798,491,117.644997,0.009180567912109527,485,117.760002,-0.0009766049426527257,480,113.900002,0.03407099668258673,488,113.154999,0.006539395314973717,491,116.129997,-0.026037192287829303,502,114.800003,0.011585313286098131,502,116.910004,-0.018048079101938952,503,117.400002,-0.004597641667032137,506,118.631699,-0.010284951687279942,507,118.175003,0.0036523012771312313,505,120.779999,-0.021568107481107046,500,119.449997,0.011049723849403392,504,124.720001,-0.04240821777149628,500,128.75,-0.0313009631067962,499,125.739998,0.02353127415906453,500,126.010002,-0.0024593811394039156,494,128.410004,-0.018766516411252376,494,129.384995,-0.0074973022299699155,499,129.020004,0.002828948912449336,492,133.809998,-0.035724954355942806,499,135.529999,-0.01290941299659798,500,136.009995,-0.0040417621393039616,502,134.960007,0.007257616879638773,503,129.770004,0.04039474221095629,505,133.630005,-0.029394114346913525,501,141.050003,-0.05260544375883491,476,147.83999633789062,-0.0459279841971858,472,149.97999572753906,-0.014268569523098185,437,156.69000244140625,-0.042823447025037376,403,166.55999755859375,-0.02282509425038637
168,GDDY,GoDaddy,Information Technology,168,99.480003,,127,100.510002,-0.010346140380406155,99,97.050003,0.03543836406716805,101,98.188004,-0.011610133178325044,252,96.830002,0.013919951008672049,316,95.809998,0.010751554986903278,370,92.379997,0.037241473295177796,358,94.879997,-0.026656905419580434,174,100.459999,-0.05592042786069651,339,91.82,0.09409713570028311,355,90.650002,0.01290676198771612,301,91.449997,-0.009181287773118108,276,91.07,0.004172581530690778,209,90.32,0.007969031720399089,222,91.739998,-0.015800338317544127,211,89.110001,0.029745225266369912,273,88.445,0.007461888325445587,367,82.75,0.06895095646485272,37,99.339996,-0.16691836973888308,16,105.135002,-0.0548049677412934,17,102.904999,0.0215216094349322,16,96.419998,0.06736847557853021,41,93.160004,0.034993493559747124,30,87.669998,0.06322758286141594,14,89.389999,-0.01935127473487075,14,92.349998,-0.03173744584055449,9,94.845001,-0.02625472485258229,12,94.349998,0.005246454801196787,26,96.230003,-0.01933272029240951,41,91.25,0.054344320839629257,37,91.150002,0.0016465642512966117,119,90.830002,0.00319173450152177,186,88.910004,0.021480027473684604,208,87.82,0.011835677301615721,308,86.93,0.01070319957075827,290,89.355003,-0.026757725033586977,365,85.599998,0.043744912466476826,389,88.459999,-0.03287768539424507,430,86.900002,0.01783448312808722,375,84.879997,0.02379836323509754,367,85.172997,-0.0042233811408582955,381,84.540001,0.0073683498272612,447,79.349998,0.06540646667691163,438,81.33000183105469,-0.024345308635305263,486,76.0999984741211,0.06872541573522772,490,74.98999786376953,0.014801973991251494,499,76.11000061035156,-0.026609592074122723
169,NFLX,Netflix,Communication Services,169,81.949997,,225,80.010002,0.024246906030573445,207,79.589996,0.005277120506451682,164,80.139999,-0.006863027288033785,166,80.220001,-0.0009972824607668018,183,77.769997,0.03150320296399123,278,76.019997,0.02302025873534297,378,78.160004,-0.02737982203788014,377,78.239998,-0.0010224182265444748,441,74.209999,0.05430533693983741,430,74.790001,-0.007755074104090598,391,76.290001,-0.019661816494143225,467,74.139999,0.028999218087391698,475,73.690002,0.006106622171078158,472,74.199997,-0.006873248256330622,466,73.57,0.008563232295772716,474,73.330002,0.0032728486765893905,445,71.709999,0.022591033643718283,380,73.169998,-0.01995351974726045,411,73.629997,-0.006247440156761042,447,72.389999,0.01712941037614879,425,70.400002,0.02826700203786925,423,70.089996,0.004422970718959585,422,68.889999,0.01741903059107308,416,68.529999,0.0052531738691548036,460,68.669998,-0.002038721480667638,469,67.599998,0.01582840283515985,469,68.949997,-0.019579391714839356,456,74.349998,-0.07262947068270265,454,73.68,0.009093349619978097,467,73.529999,0.0020399973077656064,482,73.830002,-0.004063429390127715,480,73.370003,0.006269578590585523,464,75.470001,-0.027825599207292995,455,75.589996,-0.0015874455132925958,421,76.18,-0.007744867419270274,428,76.019997,0.0021047488333891806,422,77.650002,-0.020991692955783736,465,74.190002,0.046637011817306506,481,71.400002,0.03907562915754559,474,73.779999,-0.03225802429192226,477,73.809998,-0.00040643545336482845,486,70.900002,0.04104366597902209,483,71.83999633789062,-0.013084549726311234,484,72.81999969482422,-0.013457896182367368,481,72.87999725341797,-0.0008232300009564097,481,76.95999908447266,-0.05815456415693576
170,FSLR,First Solar,Information Technology,170,206.320007,,150,208.309998,-0.009553026830714129,254,214.279999,-0.027860747749956838,244,214.059998,0.0010277539103780153,160,222.399994,-0.0374999830260786,149,220.009995,0.010863138286058227,221,217.850006,0.009915028416386695,164,225.559998,-0.034181557316736666,263,223.690002,0.008359765672495412,188,226.770004,-0.01358205206011287,40,240.910004,-0.058694117160863035,71,239.330002,0.006601771557249059,29,250.050003,-0.04287142919970288,37,244.139999,0.02420743845419615,72,236.800003,0.030996604337036215,84,243.630005,-0.028034321962928987,84,232.729996,0.04683542812418562,317,211.029999,0.10282896793265861,397,206.009995,0.02436776914634642,412,199.240005,0.033979069615060586,439,202.589996,-0.01653581650695135,453,205.830002,-0.015741174602913355,458,202.820007,0.014840720324006407,447,205.919998,-0.01505434649431181,465,208.860001,-0.014076429119618816,451,206.050003,0.013637456729374664,452,205.309998,0.0036043300726154026,448,211.990005,-0.03151095260363801,283,211.929993,0.000283168980239612,100,223.820007,-0.053123106193093794,180,220.580002,0.014688570906804088,83,221.029999,-0.0020359091618147307,86,227.830002,-0.029846828513832024,167,228.5,-0.002932157549234149,210,224.300003,0.018724908354102787,381,227.720001,-0.015018434854125906,391,233.059998,-0.022912542031344296,393,224.570007,0.03780554274997194,342,232.080002,-0.032359509372979045,340,235.960007,-0.01644348569628573,418,232.800003,0.013573900168721176,259,239.070007,-0.02622664414779563,164,248.639999,-0.038489350219149565,90,248.36000061035156,0.0011273876585302656,56,249.24000549316406,-0.0035307494075840218,33,263.1099853515625,-0.05271552122964851,27,254.8000030517578,0.020993297431433522
