current_rank,ticker,name,sector,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
18,PPG,PPG Industries,Materials,18,119.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FLR,FLUOR CORP,Industrials,19,55.549999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,FPI,FARMLAND PARTNERS INC,Real Estate,20,9.955,,15,9.941,0.00140831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,MUX,MCEWEN INC,Materials,21,19.16,,3,18.280001,0.04813999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,FINW,FINWISE BANCORP,Financials,22,14.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,CHTR,Charter Communications,Communication Services,23,153.520004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,BKR,Baker Hughes,Energy,24,62.52,,,,,47,61.669998,,,,,,,,,,,24,59.900002,,22,58.720001,0.02009538,,,,,,,,,,,,,,,,,,,,,,,,
25,CMCSA,Comcast,Communication Services,25,25.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DMC,DEL MONTE,Consumer Staples,26,30.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,TMDX,TRANSMEDICS GROUP,Health Care,27,80.585098,,18,80.209999,0.00467646,,,,8,80.75,,,,,40,76.510002,,,,,,,,2,76.290001,,,,,,,,,,,,,,,,,,,,,,
28,MOS,Mosaic Company (The),Materials,28,23.165001,,17,23.455,-0.01236406,2,23.42,0.00149445,,,,,,,,,,22,22.77,,,,,31,23.07,,,,,,,,,,,,,,,,,,,,,,
29,EQIX,Equinix,Real Estate,29,1058.339966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,MWA,MUELLER WATER PRODUCTS SERIES A,Industrials,30,26.969999,,,,,12,26.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,BKE,BUCKLE,Consumer Discretionary,31,45.535,,19,45.740002,-0.00448190,,,,,,,,,,8,43.73,,9,44.009998,-0.00636215,4,45.009998,-0.02221729,,,,,,,,,,,,,,,,,,,,,,,,
32,OTIS,Otis Worldwide,Industrials,32,74.635002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,CWCO,CONSOLIDATED WATER LTD,Utilities,33,30.299999,,,,,,,,,,,,,,,,,,,,,,,38,30.25,,,,,,,,,,,,,,,,,,,,,,
34,GLIBA,LIBERTY CAPITAL CORP SERIES A,Communication,34,24.27,,23,24.42,-0.00614251,,,,,,,,,,,,,44,23.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,SRBK,SR BANCORP INC,Financials,35,19.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,GLIBK,LIBERTY CAPITAL CORP SERIES C,Communication,36,23.76,,22,23.950001,-0.00793324,,,,43,23.93,,22,23.68,0.01055743,29,23.17,0.02201122,46,23.040001,0.00564232,23,23.35,-0.01327619,,,,,,,,,,,,,,,,,,,,,,,,
37,CNR,CORE NATURAL RESOURCES,Energy,37,86.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,86.599998,,4,87.525002,-0.01056845,,,,,,,,,
38,STEP,STEPSTONE GROUP CLASS A,Financials,38,49.9575,,,,,,,,,,,19,46.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,SMA,SMARTSTOP SELF STORAGE REIT INC,Real Estate,39,34.810001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,GOLD,GOLD INC,Consumer Discretionary,40,43.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,GNE,GENIE ENERGY LTD CLASS B,Utilities,41,14.57,,1,14.74,-0.01153324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,14.53,,,,,,,,,,
42,MD,PEDIATRIX MEDICAL GROUP INC,Health Care,42,27.280001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,YSWY,YESWAY INC CLASS A,Consumer Staples,43,21.969999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PBYI,PUMA BIOTECHNOLOGY INC,Health Care,44,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,VEL,VELOCITY FINANCIAL INC,Financials,45,18.219999,,32,18.23,-0.00054860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,CFFI,C AND F FINANCIAL CORP,Financials,46,87.245003,,,,,,,,,,,,,,,,,,,,,,,1,83.489998,,,,,,,,,,,,,,,,,,,,,,
47,NOC,Northrop Grumman,Industrials,47,564.619995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,YELP,YELP,Communication,48,27.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,,49,101.955002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,LULU,Lululemon Athletica,Consumer Discretionary,50,127.879997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
