current_rank,ticker,name,sector,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
11,NERV,MINERVA NEUROSCIENCES INC,Health Care,11,5.38,,796,5.55,-0.03063063063063065,891,5.43,0.022099447513812098,,,,,,,,,,,,,,,,,,
12,CBZ,CBIZ INC,Industrials,12,34.445,,1443,32.099998,0.07372187819689047,1390,32.32,-0.00711425876187699,1501,31.559999,0.02408114778457371,1486,30.4,0.038157861842105456,1496,31.219999,-0.026265183416565807,1650,30.4,0.02697365131578966,1736,28.66,0.06071179344033495,1285,28.2,-0.0784565916398714
13,ZURA,ZURA BIO LTD CLASS A,Health Care,13,5.185,,615,5.9,-0.12118644067796625,548,5.63,0.047957371225577416,,,,,,,,,,,,,,,,,,
14,RAIL,FREIGHTCAR AMERICA INC,Industrials,14,9.58,,6,9.74,-0.01642710472279263,545,9.76,-0.002049180327868827,,,,,,,,,,,,,,,,,,
15,ORMP,ORAMED PHARMACEUTICALS INC,Health Care,15,4.56,,274,4.81,-0.05197505197505203,9,4.64,0.03663793103448265,,,,,,,,,,,,,,,,,,
16,RNAC,CARTESIAN THERAPEUTICS INC,Health Care,16,10.245,,43,10.42,-0.01679462571976975,82,9.64,0.08091286307053935,73,9.42,0.023354564755838636,589,8.93,0.054871220604703286,29,9.64,-0.07365145228215775,231,10.18,-0.05304518664047142,188,9.95,0.02311557788944718,11,9.63,0.03322949117341634
17,ELE,ELEMENTAL ROYALTY CORP,Materials,17,18.370001,,1160,17.459999,0.052119246971319866,1311,16.34,0.06854339045287627,,,,,,,,,,,,,,,,,,
18,WHG,WESTWOOD HOLDINGS GROUP INC,Financials,18,19.469999,,32,19.110001,0.01617948851774531,382,20.18,-0.05161285359801482,489,19.940001,0.013052208835341306,96,18.290001,0.09021322634154028,146,18.07,0.012174930824571106,68,18.540001,-0.025350645881842215,82,18.18,0.01980203520352042,842,18.25,-0.02152852529601712
19,GKOS,GLAUKOS CORP,Health Care,19,138.345001,,14,139.720001,-0.010124456572855545,19,141.919998,-0.01737112993359402,512,144.410004,-0.01731062203726108,651,142.570007,0.012905919265333132,250,137.759995,0.034915883961813554,623,134.649994,0.023096926391248163,833,131.190002,0.026373900047657495,586,131.02,0.0039027320731490622
20,ANRO,ALTO NEUROSCIENCE INC,Health Care,20,25.33,,10,26.42,-0.04016669345080315,462,28.02,-0.058781617385108564,,,,,,,,,,,,,,,,,,
21,INFU,INFUSYSTEM HOLDINGS INC,Health Care,21,9.97,,96,9.63,0.033160621761658016,62,9.87,-0.0253036437246964,,,,,,,,,,,,,,,,,,
22,RZLT,REZOLUTE INC,Health Care,22,4.945,,300,5.2,-0.049038461538461475,287,5.1,0.019607843137255054,205,5.04,0.011904761904761862,208,5.03,0.001988071570576455,254,5.03,0.0,264,4.89,0.02862985685071595,433,5.15,-0.05048543689320406,486,5.02,0.02589641434262968
23,MAMA,MAMAS CREATIONS INC,Consumer Staples,23,18.665001,,478,17.85,0.04565831932773112,768,20.65,-0.1355932203389829,530,19.940001,0.03560676852523725,544,19.52,0.021516444672131207,699,19.24,0.01455301455301461,787,18.91,0.01745108408249596,820,18.129999,0.043022671981393756,957,17.95,0.020258806978052935
24,RHLD,RESOLUTE HOLDINGS MANAGEMENT INC,Industrials,24,146.600006,,88,144.324997,0.014322334562529182,107,138.195007,0.0392813580788276,79,133.619995,0.03161391294940752,163,125.059998,0.0684471224763652,396,122.400002,0.02173199310895435,550,123.900002,-0.012106537334842016,483,122.82,0.00879337241491629,455,127.175,-0.04613230219525877
25,TRVI,TREVI THERAPEUTICS INC,Health Care,25,17.719999,,631,18.65,-0.0498660053619302,646,18.629999,0.0010735910399135573,579,18.15,0.026446225895316866,610,18.0,0.008333333333333304,642,17.52,0.027397260273972712,635,17.379999,0.008055293904217109,665,17.709999,-0.018633541424818767,653,17.715,0.029052877922886466
26,LCTX,LINEAGE CELL THERAPEUTICS INC,Health Care,26,1.31,,1281,1.32,0.0,1069,1.35,-0.022222222222222254,,,,,,,,,,,,,,,,,,
27,KMPR,KEMPER CORP,Financials,27,28.0,,1260,26.965,0.03857570617862405,1274,27.34,-0.012632699107751777,,,,,,,,,,,,,,,,,,
28,COTY,COTY INC CLASS A,Consumer Staples,28,2.275,,1215,2.165,0.0532407407407407,1489,1.965,0.10459183673469385,,,,,,,,,,,,,,,,,,
29,LAUR,LAUREATE EDUCATION INC,Consumer Discretionary,29,37.674999,,1305,36.32,0.0373072411894273,938,36.360001,-0.0011001374834944677,248,37.119999,-0.020474084603289033,260,36.5,0.016986273972602772,270,36.849998,-0.009497910963251588,215,36.580002,0.007380972805851593,809,37.189999,-0.016402178445877325,192,37.28,0.020861899533351602
30,DIBS,1STDIBS COM INC,Consumer Discretionary,30,5.11,,164,4.9,0.04285714285714293,791,5.44,-0.09926470588235292,,,,,,,,,,,,,,,,,,
31,GENB,GENERATE BIOMEDICINES INC,Health Care,31,16.67,,26,16.870001,-0.011855423126530762,467,16.91,-0.002365405085748229,,,,,,,,,,,,,,,,,,
32,FINW,FINWISE BANCORP,Financials,32,14.79,,35,14.5,0.020000000000000018,39,14.67,-0.011588275391956393,200,15.42,-0.048638132295719894,106,14.55,0.0597938144329897,1161,14.6,-0.003424657534246478,1028,14.48,0.008287292817679592,1513,14.06,0.029871977240398362,1452,14.2631,-0.008462623413258097
33,PRLD,PRELUDE THERAPEUTICS INC,Health Care,33,4.91,,508,5.33,-0.07879924953095685,42,4.93,0.08113590263691695,,,,,,,,,,,,,,,,,,
34,CNS,COHEN & STEERS INC,Financials,34,78.660004,,1303,76.120003,0.0330969928171394,1312,75.419998,0.010084952095475774,41,78.379997,-0.03776472458910651,789,76.489998,0.024709099874731466,1169,74.989998,0.0200026675557452,814,76.040001,-0.013808561101939065,828,75.610001,0.005687078353563413,852,75.28,0.009748985433319257
35,ELVN,ENLIVEN THERAPEUTICS INC,Health Care,35,48.919998,,617,50.75,-0.036059152709359665,657,50.849998,-0.0019665290842292293,567,50.080002,0.015375318874787602,135,49.119999,0.019544035414170047,267,47.77,0.02826039355243881,821,48.599998,-0.0170781488509526,314,45.959999,0.05744123275546631,177,46.78,0.019068759160477233
36,BANF,BANCFIRST CORP,Financials,36,114.889999,,1356,111.129997,0.03383426708812021,1087,112.269997,-0.01015409308330173,315,114.580002,-0.020160629775516914,441,113.300003,0.011297431298390892,75,114.239998,-0.008228247693071511,1167,111.989998,0.02009107991947645,879,111.339996,0.0058379919467574926,765,111.63,0.0002694996005661032
37,JRVR,JAMES RIVER GROUP HOLDINGS INC,Financials,37,4.47,,1280,4.4,0.015909090909090873,1266,4.45,-0.011235955056179692,1170,4.44,0.0022522522522521182,1228,4.03,0.1017369727047146,1222,4.16,-0.03125,1263,4.02,0.034825870646766344,1383,3.91,0.028132992327365658,1450,3.885,-0.010126582278481067
38,DSGN,DESIGN THERAPEUTICS INC,Health Care,38,13.89,,465,14.47,-0.040082930200414646,411,14.24,0.016151685393258397,97,13.35,0.06666666666666665,264,13.44,-0.006696428571428603,685,13.78,-0.02467343976777936,629,13.74,0.0029112081513826826,351,13.7,0.0029197080291971655,771,13.555,0.1012861736334405
39,GBFH,GBANK FINL HLDGS INC,Financials,39,31.655001,,1044,30.309999,0.04437486124628376,924,30.52,-0.006880766710353758,837,30.700001,-0.005863224564715885,959,29.99,0.023674591530510325,971,29.9,0.003010033444815985,1277,29.23,0.022921655833048282,1178,29.0,0.007931034482758559,1054,29.1,-0.019276293540750777
40,OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,40,24.700001,,891,24.43,0.011466052416052364,853,24.67,-0.008522687034200005,804,24.389999,0.00858548685958671,1227,23.790001,0.025220595829315018,44,24.530001,-0.030167141044959545,825,24.65,-0.004868113590263734,1077,24.01,0.026655560183256766,1368,23.99,0.0008336807002919944
41,TAYD,TAYLOR DEVICES INC,Industrials,41,58.150002,,19,58.68,-0.009032004089979506,57,57.060001,0.028391149169450625,,,,,,,,,,,,,,,,,,
42,RLAY,RELAY THERAPEUTICS INC,Health Care,42,17.952,,515,18.709999,-0.040513043319777786,608,19.74,-0.052178368794326135,531,18.559999,0.06357764351172634,583,17.83,0.0409421761076838,512,18.02,-0.010543840177580588,584,17.440001,0.0332568214875677,603,17.280001,0.009259258723422592,126,17.12,0.08816127204030222
43,ALMS,ALUMIS INC,Health Care,43,26.355,,616,28.139999,-0.06343280253847905,695,27.139999,0.03684598514539372,107,26.4,0.028030265151515188,167,25.030001,0.054734276678614524,446,24.85,0.007243501006036102,491,24.51,0.013871889024887896,428,24.6,-0.003658536585365857,72,24.63,0.050832977360102616
44,LPTH,LIGHTPATH TECHNOLOGIES INC CLASS A,Information Technology,44,16.025,,1552,16.35,-0.01987767584097877,1812,14.57,0.12216884008236106,,,,,,,,,,,,,,,,,,
45,PCVX,VAXCYTE INC,Health Care,45,55.73,,730,58.130001,-0.04128678752302106,874,57.720001,0.007103256980192985,140,56.52,0.021231440198159923,296,53.68,0.05290611028315961,36,53.869999,-0.0035269909695004875,984,51.959999,0.036759046127002426,928,52.110001,-0.0028785645196973686,1058,51.685,0.013024922492708368
46,NHI,NATIONAL HEALTH INVESTORS REIT INC,Real Estate,46,77.355003,,44,76.195,0.01435878535644397,142,77.540001,-0.018105644796537312,551,77.610001,-0.00012897484994289776,1052,76.419998,0.01557187949677763,1143,75.209999,0.016088273049970514,1348,73.029999,0.02985074667740295,1404,70.959999,0.029171364559912316,1175,71.06,0.001976828579497436
47,CBFV,CB FINANCIAL SERVICES INC,Financials,47,38.294998,,59,37.900002,0.010422057497516679,66,37.299999,0.01608587174492948,48,37.939999,-0.016868740560588846,231,37.25,0.018523463087248393,214,37.099998,0.0040431808109531175,316,36.98,0.0032449432125474242,899,35.349998,0.046110384504123525,223,36.15,-0.044594648648648705
48,OBIO,ORCHESTRA BIOMED HOLDINGS INC,Health Care,48,4.305,,21,4.315,-0.002317497103128785,286,4.75,-0.09157894736842098,,,,,,,,,,,,,,,,,,
49,BELFA,BEL FUSE INC CLASS A,Information Technology,49,279.299988,,585,291.230011,-0.04096426381002338,190,272.570007,0.06845949121614114,334,265.850006,0.02527741526550864,345,267.859985,-0.007503841979234038,1041,257.190002,0.04148677210243967,837,252.669998,0.01788896202864576,67,270.519989,-0.06598400016939232,33,265.769989,0.01787259734582003
50,NVRI,ENVIRI CORP,Industrials,50,22.969999,,131,22.040001,0.04646915505835292,452,21.809999,0.007312706001494806,425,22.01,-0.010884354235118021,1051,20.58,0.06948493683187573,463,21.809999,-0.05639610529097239,457,21.959999,-0.006830601403943537,570,21.6,0.016666620370370255,452,21.91,-0.018627896410722378
51,CTNM,CONTINEUM THERAPEUTICS INC CLASS A,Health Care,51,15.24,,902,16.389999,-0.07016467786239644,664,15.0,0.09266660000000004,,,,,,,,,,,,,,,,,,
52,EIKN,EIKON THERAPEUTICS INC,Health Care,52,12.42,,825,13.05,-0.048275862068965614,740,12.74,0.024332810047095865,,,,,,,,,,,,,,,,,,
53,ESOA,ENERGY SERVICES OF AMERICA CORP,Energy,53,18.860001,,586,19.34,-0.02481897621509821,805,19.110001,0.012035530505728254,753,18.940001,0.008975712303288752,513,18.700001,0.012834223912608245,538,17.815001,0.04938277216610554,933,18.450001,-0.034417342308003196,602,17.889999,0.03130251712143761,410,17.64,0.05545710587273711
54,STTK,SHATTUCK LABS INC,Health Care,54,6.49,,651,6.94,-0.06484149855907784,659,6.85,0.013138686131386912,,,,,,,,,,,,,,,,,,
55,FWRD,FORWARD AIR CORP,Industrials,55,13.41,,47,13.51,-0.007401924500370027,14,14.43,-0.0637560637560638,19,14.855,-0.029589778076664408,4,14.29,0.03953813855843258,8,13.39,0.0672143390589992,4,13.08,0.023700305810397504,6,13.71,-0.04595185995623641,14,13.62,0.006607929515418665
56,NTST,NETSTREIT CORP,Real Estate,56,21.190001,,64,21.15,0.0028396593866377717,819,21.372999,-0.01122015012716926,36,21.184999,0.008160282633948857,1082,20.76,0.02047201348747585,920,20.379999,0.018645781091549685,1521,19.92,0.02309231927710842,1566,19.42,0.025746652935118464,1559,19.435,0.011458280653214636
57,ATLC,ATLANTICUS HOLDINGS CORP,Financials,57,103.360001,,776,102.25,0.01085575550122253,31,104.269997,-0.01937275398598126,562,110.410004,-0.055610966194693745,671,108.269997,0.019765466512389418,585,104.540001,0.03568008383699928,544,101.360001,0.031373322500263257,585,99.519997,0.018488786730972206,536,98.68,-0.005992868378160043
58,CLMB,CLIMB GLOBAL SOLUTIONS INC,Information Technology,58,24.355499,,1146,23.209999,0.04935372896827772,1125,22.465,0.03293280075357363,1047,22.34,0.005595344673231972,1327,22.139999,0.009033469242704095,1345,22.139999,0.0,1331,22.030001,0.004993100091098546,1354,21.35,0.03185016393442619,994,21.48,-0.05988547159337165
59,KSS,KOHLS CORP,Consumer Discretionary,59,18.844999,,885,17.709999,0.06348758823293377,135,18.450001,-0.04010850731119209,332,19.225,-0.04205602284527521,328,19.09,0.007071765322158363,395,18.91,0.009518773135906988,8,17.530001,0.07872212899474462,5,17.6,-0.003977215909091059,381,17.845,0.020289855072463947
60,HELE,HELEN OF TROY LTD,Consumer Discretionary,60,29.6,,1074,29.07,0.018231854145166926,1097,28.68,0.013598326359832713,966,28.379999,0.01057086013287023,1054,27.83,0.01976280991735546,963,27.92,-0.003223495702005863,1356,25.98,0.07467282525019248,1191,26.0,-0.0007692307692307443,1092,25.58,-0.017755913024401715
61,IBEX,IBEX LTD,Industrials,61,31.725,,1490,30.370001,0.04461636336462438,1661,30.129999,0.007965549550798201,1520,30.08,0.0016622007978723818,1564,29.110001,0.03332184701745633,1571,29.92,-0.027072159090909098,1527,29.610001,0.01046940187540013,1523,29.48,0.004409803256445022,1326,29.04,-0.024487062358936607
62,LGIH,LGI HOMES INC,Consumer Discretionary,62,61.16,,603,63.68,-0.039572864321608114,641,63.419998,0.004099684771355472,658,65.839996,-0.036755743423799725,595,62.610001,0.051589122319292136,591,61.439999,0.019043001612027988,113,56.060001,0.09596856767804907,60,55.150002,0.016500434578406775,488,56.291,-0.02733684255137847
63,FBRX,FORTE BIOSCIENCES INC,Health Care,63,20.959999,,1284,21.25,-0.013647105882352961,1245,21.32,-0.0032833020637899057,,,,,,,,,,,,,,,,,,
64,CNXN,PC CONNECTION INC,Information Technology,64,74.239998,,911,72.989998,0.017125634117704625,840,72.279999,0.009822897202862446,685,71.419998,0.01204145931227818,699,71.110001,0.004359400866834617,1112,70.459999,0.009225120766748862,1049,70.389999,0.0009944594543891405,999,69.290001,0.0158752775887534,1007,70.1875,-0.01813800481791117
65,BVS,BIOVENTUS CLASS A INC,Health Care,65,9.83,,292,9.44,0.041313559322033955,307,9.78,-0.03476482617586907,66,9.78,0.0,1049,9.73,0.005138746145940232,1076,9.5,0.02421052631578946,1064,9.29,0.02260495156081821,1550,8.79,0.056882821387940874,1692,8.9,0.00918484500574035
66,RVLV,REVOLVE GROUP CLASS A INC,Consumer Discretionary,66,23.295,,73,22.895,0.017693360318626672,706,23.594999,-0.030283819132409184,614,23.77,-0.006944486531986538,119,22.790001,0.04300127060108516,737,22.940001,-0.006538796576338379,333,21.15,0.0846336170212767,283,20.790001,0.017315968383070146,389,20.96,-0.04589260918345073
67,KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,67,131.764999,,636,133.759995,-0.014914743380485485,55,129.119995,0.03593556520816166,116,125.220001,0.03114513631093163,686,131.490005,-0.047684263149887274,122,123.279999,0.0665964152060059,615,127.099998,-0.03005506734941099,659,124.220001,0.023184648018156118,672,121.88,0.01928282548741711
68,IDYA,IDEAYA BIOSCIENCES INC,Health Care,68,35.955002,,768,37.27,-0.0352830158304267,715,36.549999,0.019699070306404165,656,36.740002,-0.005171556604705585,738,36.290001,0.012400137437306835,741,36.279999,0.00027568909249420237,647,34.91,0.03924374104841011,684,34.23,0.0198656149576395,157,34.39,0.09606147934678178
69,HROW,HARROW INC,Health Care,69,42.639999,,93,42.470001,0.004002778337584667,148,41.150002,0.03207773841663486,74,42.07,-0.021868267173758005,55,41.5,0.013734939759036058,550,42.68,-0.02764761012183692,531,42.779999,-0.0023375175861971575,211,42.41,0.00872433388351812,215,42.869999,-0.010730091223001947
70,OI,O I GLASS INC,Materials,70,9.63,,132,9.635,0.0,232,9.59,0.004692387904066786,348,9.71,-0.012358393408856916,472,9.4,0.03297872340425534,308,9.57,-0.017763845350052265,538,9.09,0.05280528052805278,516,9.12,-0.003289473684210509,119,9.145,-0.011917659804983827
71,AVIR,ATEA PHARMACEUTICALS INC,Health Care,71,4.695,,1363,4.65,0.00967741935483879,1411,4.61,0.008676789587852562,1315,4.49,0.026726057906458767,1320,4.35,0.03218390804597715,1207,4.48,-0.029017857142857317,1149,4.48,0.0,1085,4.39,0.0205011389521641,1094,4.4,0.006880733944953921
72,NWFL,NORWOOD FINANCIAL CORP,Financials,72,32.540001,,56,32.150002,0.01213060577725611,37,32.285,-0.0043356765458135715,7,32.490002,-0.006309694902450258,1093,31.18,0.042014175753688265,1115,31.02,0.0051579626047710825,1063,31.0,0.00064516129032266,1093,30.815001,0.005840363400389403,705,31.17,0.0014624959376015045
73,AFRI,FORAFRIC GLOBAL PLC,Consumer Staples,73,10.14,,736,10.08,0.005952380952380931,676,10.05,0.0029850746268655914,825,10.2,-0.014705882352941013,565,10.05,0.01492537313432818,488,10.13,-0.007897334649555776,706,10.03,0.009970089730807707,1016,9.95,0.008040201005025116,32,10.05,-0.009950248756219082
74,LXRX,LEXICON PHARMACEUTICALS INC,Health Care,74,2.39,,112,2.4,-0.004166666666666541,753,2.64,-0.09090909090909094,,,,,,,,,,,,,,,,,,
75,ARTV,ARTIVA BIOTHERAPEUTICS INC,Health Care,75,9.855,,423,9.7,0.015979381443299134,278,9.58,0.012526096033402823,,,,,,,,,,,,,,,,,,
76,AII,AMERICAN INTEGRITY INSURANCE GROUP,Financials,76,19.004999,,52,18.84,0.009293627190653408,790,19.07,-0.01412878000372686,217,18.68,0.01869663561413648,276,17.700001,0.05536717201315411,100,18.040001,-0.01884700560715047,911,17.959999,0.004454454591005241,1060,17.290001,0.03875060504623451,1148,17.19,0.031622971360381724
77,SBGI,SINCLAIR INC CLASS A,Communication,77,15.135,,1232,14.25,0.06210526315789466,1275,13.97,0.02004294917680749,1496,13.8,0.01231884057971011,1579,12.94,0.06646058732612059,1282,14.03,-0.0776906628652887,1035,13.97,0.0042949176807443035,1491,13.61,0.026451138868479163,1701,13.5803,-0.004389173372348232
78,TATT,TAT TECHNOLOGIES LTD,Industrials,78,49.330002,,13,48.23,0.02280742276591341,914,45.490002,0.06023297163187635,,,,,,,,,,,,,,,,,,
79,RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,79,31.389999,,849,29.735001,0.05548080026899793,788,31.309999,-0.050606609195402275,819,31.530001,-0.007921419769373217,38,30.360001,0.03853754813776189,121,29.83,0.017767381830372075,143,29.51,0.01084378176889178,661,30.52,-0.03309305373525551,570,30.535,0.04915778618081812
80,SRPT,SAREPTA THERAPEUTICS INC,Health Care,80,18.280001,,1229,17.969999,0.01725108610189663,1349,17.02,0.0558166274970624,,,,,,,,,,,,,,,,,,
81,CGON,CG ONCOLOGY INC,Health Care,81,70.769997,,114,71.050003,-0.003940970980676806,693,73.730003,-0.036348838884490364,800,71.959999,0.0245970542606595,790,72.839996,-0.01208123350253898,860,68.720001,0.05995336059439227,186,65.730003,0.04548908966275267,964,66.25,-0.007849011320754773,1384,65.305,0.08464305551267004
82,GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,82,1169.0,,1384,1141.369995,0.02416284534775537,510,1153.829956,-0.010841690596761766,443,1161.459961,-0.005284669476621651,1000,1137.670044,0.02091108676497777,403,1172.859985,-0.030003531069397127,426,1148.5,0.02121026121027425,427,1140.530029,0.00698795366833771,561,1143.62,-0.003608062548989044
83,CBLL,CERIBELL INC,Health Care,83,19.844999,,150,19.450001,0.020308379418592315,345,19.959999,-0.025551003284118412,215,19.98,-0.0010010510510510828,72,19.73,0.012671059300557452,1083,18.610001,0.0601826405060375,1292,18.389999,0.011963132787554898,1259,18.18,0.011551100110011037,1076,18.045,0.008319411629539086
84,SIBN,SI BONE INC,Health Care,84,16.889999,,791,16.32,0.03492640931372537,796,16.879999,-0.0331752981738922,855,17.33,-0.025966589728793843,901,16.76,0.034009546539379265,305,16.34,0.025703794369645205,447,15.95,0.024451410658307138,334,15.82,0.00821744627054355,328,15.865,-0.0012626262626261875
85,PDFS,PDF SOLUTIONS INC,Information Technology,85,66.550003,,62,70.790001,-0.05989543636254502,492,65.919998,0.07387747493560304,51,63.009998,0.04618314699835424,499,68.669998,-0.08242318574117335,20,63.560001,0.08039642730653829,573,60.540001,0.049884373143634475,353,64.949997,-0.06789832492217052,345,65.085,-0.0062730109199355955
86,ALNT,ALLIENT INC,Industrials,86,100.129997,,544,102.93,-0.02720298260954046,24,99.790001,0.03146606842904043,55,97.629997,0.02212438867533706,340,102.260002,-0.04527679356000791,199,97.970001,0.04378892473421536,174,96.029999,0.020202041239217206,425,98.779999,-0.027839643934396086,149,95.849998,0.030568607836590767
87,GLRE,GREENLIGHT CAPITAL LTD CLASS A,Financials,87,16.43,,1347,16.18,0.015451174289246028,104,16.66,-0.02881152460984393,1161,16.73,-0.004184100418410108,1293,16.08,0.040422885572139355,1132,16.52,-0.026634382566586012,1436,16.450001,0.004255258099984172,1435,15.97,0.03005641828428307,1479,15.915,-0.0062227753578095735
88,CFFI,C AND F FINANCIAL CORP,Financials,88,83.0,,113,80.0,0.03750000000000009,53,83.309998,-0.03973110166201177,532,86.18,-0.033302413553028654,869,79.739998,0.08076250516083538,842,81.449997,-0.02099446363392743,208,79.120003,0.029448861370745982,925,75.730003,0.04476429242977842,275,78.17,-0.03356301641701098
89,COLL,COLLEGIUM PHARMACEUTICAL INC,Health Care,89,36.279999,,159,36.200001,0.00220988944171574,156,35.98,0.006114535853251946,103,36.59,-0.01667122164525847,514,34.84,0.0502296211251434,505,35.580002,-0.020798256278906302,244,34.619999,0.027729723504613668,1292,33.450001,0.034977517638938194,469,33.36,-0.002683363068474498
90,DCTH,DELCATH SYS INC,Health Care,90,12.87,,128,12.59,0.02223987291501195,723,12.95,-0.02779922779922772,634,12.94,0.0007727975270479526,159,12.32,0.05032467532467533,274,12.24,0.006535947712418277,291,12.29,-0.004068348250610199,929,11.51,0.06776715899218066,235,11.58,-0.015397775876817787
91,XPOF,XPONENTIAL FITNESS INC CLASS A,Consumer Discretionary,91,6.93,,38,6.935,0.0014450867052022698,51,7.14,-0.030069930069930195,104,7.035,0.012765957446808418,60,6.99,0.006437768240343367,584,7.03,-0.005689900426742556,19,6.82,0.030791788856304958,23,6.61,0.03177004538577921,678,6.4786,-0.03221083455344065
92,UAA,UNDER ARMOUR INC CLASS A,Consumer Discretionary,92,6.585,,251,6.4,0.030516431924882736,193,6.19,0.03392568659127626,,,,,,,,,,,,,,,,,,
93,NKTR,NEKTAR THERAPEUTICS,Health Care,93,66.025002,,1173,69.809998,-0.05421853757967432,1334,65.389999,0.06759441914045583,,,,,,,,,,,,,,,,,,
94,ESP,ESPEY MANUFACTURING AND ELECTRONIC,Industrials,94,66.160004,,58,67.580002,-0.017668805275985244,140,65.584999,0.016546313934432177,,,,,,,,,,,,,,,,,,
95,GYRE,GYRE THERAPEUTICS INC,Health Care,95,6.585,,15,6.59,-0.0007587253414264028,1229,6.45,0.021705426356589008,1184,6.29,0.025437201907790197,1175,6.23,0.009630818619582593,1152,6.48,-0.038580246913580196,1314,6.13,0.057096247960848334,1211,6.13,0.0,1402,6.25,-0.019199999999999995
96,ATRC,ATRICURE INC,Health Care,96,29.32,,261,27.98,0.04789135096497499,152,28.700001,-0.025087141983026418,117,30.18,-0.04903906560636184,383,28.129999,0.07287597130735768,510,28.280001,-0.0053041723725538725,576,28.440001,-0.005625878845784804,562,28.440001,0.0,236,28.635,-0.01249993098958102
