current_rank,ticker,name,sector,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return
40,OPBK,OP BANCORP,Financials,40,15.38,,,,,,,,,,,,,,,,,,,
41,NAVI,NAVIENT,Financials,41,9.87,,46,9.78,0.00920245,,,,,,,,,,,,,,,
42,GSBC,GREAT SOUTHERN BANCORP INC,Financials,42,80.704498,,12,80.300003,0.00503730,,,,,,,,,,,,,,,
43,FXNC,FIRST NATIONAL CORP,Financials,43,31.58,,,,,,,,,,,,,,,,,,,
44,CNC,Centene Corporation,Health Care,44,67.57,,,,,,,,,,,,,,,,,,,
45,SFST,SOUTHERN FIRST BANCSHARES INC,Financials,45,63.450001,,,,,,,,,,,,,,,,,,,
46,SRCE,1ST SOURCE,Financials,46,87.4366,,,,,,,,,,,,,,,,,,,
47,SHBI,SHORE BANCSHARES INC,Financials,47,23.610001,,,,,,,,,,,,,,,,,,,
48,TRMK,TRUSTMARK,Financials,48,47.540001,,,,,,,,,,,,,,,,,,,
49,VLGEA,VILLAGE SUPER MARKET INC CLASS A,Consumer Staples,49,43.700001,,,,,,,,,,,,,,,,,,,
50,GLOB,GLOBANT,Information Technology,50,39.689999,,,,,,,,,,,,,,,,,,,
