current_rank,ticker,name,sector,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
11,CHYM,"Chime Financial, Inc. - Class A Common Stock",,11,21.030001,,109,21.450001,-0.019580418667579647,16,20.870001,0.027791086354044925,180,21.01,-0.006663445978105864,34,20.48,0.02587890625,145,21.0,-0.024761904761904763,62,20.32,0.0334645669291338,254,18.27,0.1122058018609744,294,17.379999,0.0512083458692949,351,16.67,0.042591421715656885,319,16.92,-0.014775413711583973,371,17.125,-0.03863636363636358
12,GRAB,Grab Holdings Limited - Class A Ordinary Shares,,12,3.9501,,10,3.85,0.026000000000000023,161,3.9,-0.012820512820512775,216,3.89,0.0025706940874035134,82,3.77,0.03183023872679058,26,3.74,0.008021390374331583,300,3.55,0.05352112676056353,292,3.46,0.026011560693641522,295,3.49,-0.008595988538682042,313,3.46,0.00867052023121384,317,3.49,-0.008595988538682042,328,3.545,-0.022408963585434094
13,ISRG,Intuitive Surgical,Health Care,13,440.049988,,245,432.829987,0.016680916796090628,267,426.01001,0.01600895950778236,309,402.380005,0.05872559447878145,328,397.679993,0.01181857795898722,306,405.970001,-0.020420247751261833,242,404.265991,0.0031380997339827132,367,399.690002,0.01144884529786161,388,401.829987,-0.005325598061948544,385,403.179993,-0.0033483953158360835,423,402.950012,0.0005707432513986088,446,401.76,-0.009415376885332005
14,PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,14,312.630005,,29,313.5,-0.0027751036682616137,23,318.519989,-0.01576035782168761,140,319.600006,-0.003379277158086169,141,334.790009,-0.0453717333004402,233,350.559998,-0.04498513546887917,45,327.790009,0.06946517091678661,235,327.859985,-0.0002134325724439945,245,308.940002,0.06124160962490066,300,305.369995,0.011690758943097679,295,303.390015,0.006526187092874558,352,302.89,0.07466975009507104
15,ESTA,ESTABLISHMENT LABS INC,Health Care,15,89.779999,,127,91.559998,-0.0194407933473304,6,89.25,0.025882330532212894,3,89.230003,0.00022410623476054603,6,85.809998,0.03985555389478046,7,87.419998,-0.01841683867345789,,,,,,,,,,,,,,,,,,
16,NXST,"Nexstar Media Group, Inc. - Common Stock",,16,184.535004,,250,182.779999,0.009601734377949978,275,181.089996,0.00933239293903343,256,181.369995,-0.001543800009477736,275,178.589996,0.015566375845598834,264,170.729996,0.04603760431178139,403,164.0,0.041036560975609815,430,154.699997,0.06011637479217269,389,167.970001,-0.07900222611774588,406,167.009995,0.005748194890970337,,,,,,
17,GILD,Gilead Sciences,Health Care,17,134.369995,,299,129.610001,0.036725514723203956,239,131.270004,-0.012645714553341403,319,125.970001,0.04207353304696726,326,126.339996,-0.002928565867613364,323,126.330002,7.911026550933009e-05,292,127.879997,-0.012120699377245137,307,123.839996,0.03262274814672961,246,125.160004,-0.010546564060512464,378,125.050003,0.0008796561164416961,388,124.870003,0.0014414991244935393,389,125.09,0.008968980139479887
18,NWSA,News Corp (Class A),Communication Services,18,27.065001,,251,26.639999,0.01595352912738468,189,26.639999,0.0,320,25.780001,0.033359114299491344,380,24.83,0.03826020942408381,380,25.26,-0.0170229612034839,369,25.41,-0.005903187721369441,336,25.030001,0.015181741303166518,352,25.23,-0.007927031311930288,360,24.98,0.010008006405124004,367,24.610001,0.015034497560564963,375,24.725,-0.026503163508577288
19,SRPT,SAREPTA THERAPEUTICS INC,Health Care,19,19.309999,,17,19.18,0.006777841501564241,12,19.280001,-0.005186773589897609,13,18.200001,0.059340656080183685,256,17.969999,0.012799221636016656,,,,,,,,,,,,,,,,,,,,,
20,CELH,"Celsius Holdings, Inc. - Common Stock",,20,32.509998,,59,33.040001,-0.016041252541124096,24,33.16,-0.00361878769601931,260,31.870001,0.04047690491129874,360,29.280001,0.08845628113195758,345,29.790001,-0.017119838297420698,319,29.85,-0.002010016750418786,310,28.219999,0.0577604910616758,330,28.52,-0.010518969144459933,327,28.16,0.012784090909090828,305,29.120001,-0.03296706617558143,299,29.25,-0.054545391381343955
21,MELI,"MercadoLibre, Inc. - Common Stock",,21,1799.944946,,161,1805.680054,-0.0031761485027733682,98,1763.359985,0.02399967639052436,125,1742.189941,0.012151398364663057,47,1697.390015,0.026393419075226632,263,1683.130005,0.008472316432859284,295,1675.099976,0.004793761038176969,289,1619.25,0.03449126200401409,229,1659.569946,-0.024295418278200143,430,1583.660034,0.047933211908030016,347,1589.449951,-0.003642717404443774,304,1602.93,-0.027948550487254864
22,CART,Maplebear Inc. - Common Stock,,22,47.529999,,20,47.349998,0.0038014996325870243,44,45.779999,0.034294430631158335,200,44.830002,0.021191098764617333,24,47.349998,-0.05322061470836803,144,47.23,0.002540715646834668,142,47.459999,-0.004846165293851068,148,46.799999,0.014102564403901008,167,46.599998,0.004291867136990035,52,46.09,0.011065263614666865,78,44.27,0.04111136209622779,95,44.49,-0.006285050646129053
23,ENSG,"The Ensign Group, Inc. - Common Stock",,23,168.285004,,307,166.830002,0.00872146485977976,257,168.220001,-0.008262982949334252,270,164.820007,0.02062852721514563,277,160.300003,0.028197154806042013,279,158.190002,0.01333839669589243,260,163.050003,-0.029806813312355573,272,165.740005,-0.016230251712614496,281,164.070007,0.010178569688242822,307,158.889999,0.032601221175663886,353,156.779999,0.013458349365087052,343,156.11,0.020371006327536856
24,FRPT,"Freshpet, Inc. - Common Stock",,24,55.439999,,47,54.09,0.024958384174523784,21,56.380001,-0.04061725717245013,27,56.0,0.006785732142857048,40,59.119999,-0.05277400292242895,173,60.639999,-0.025065963474042996,12,57.43,0.05589411457426441,,,,,,,,,,,,,,,
25,COKE,"Coca-Cola Consolidated, Inc. - Common Stock",,25,195.425003,,223,187.880005,0.04015860016610073,50,195.630005,-0.03961559986669738,44,193.839996,0.009234466760925875,26,190.919998,0.015294353816199147,28,192.279999,-0.007073023752200092,6,188.029999,0.02260277627294993,352,179.229996,0.049098941005388363,95,177.539993,0.009518998910853727,102,183.009995,-0.029889088844573752,131,178.899994,0.02297373470006936,104,179.16,-0.014542244694258688
26,BSY,"Bentley Systems, Incorporated - Class B Common Stock",,26,32.91,,260,32.599998,0.009509264387071337,256,32.259998,0.010539368291343276,288,31.280001,0.03132982636413617,394,29.889999,0.04650391590846148,381,29.719999,0.0057200540282655865,367,30.0,-0.00933336666666662,382,28.709999,0.04493211581094103,396,28.66,0.0017445568736915718,441,28.42,0.008444757213230014,440,28.870001,-0.015587148750012103,428,28.78,-0.017358679964556978
27,JBLU,JETBLUE AIRWAYS CORP,Industrials,27,5.8,,9,6.06,-0.04290429042904287,22,6.02,0.006644518272425293,68,5.92,0.016891891891891886,105,5.73,0.03315881326352521,118,5.63,0.017761989342806483,150,6.0,-0.06166666666666665,34,5.92,0.013513513513513598,42,5.79,0.022452504317789224,79,5.53,0.047016274864376095,45,5.49,0.007285974499089187,56,5.655,-0.03345070422535201
28,PGY,Pagaya Technologies Ltd. - Class A Ordinary Shares,,28,18.23,,120,18.709999,-0.0256546780146808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,DNTH,DIANTHUS THERAPEUTICS INC,Health Care,29,93.334999,,45,93.339996,-5.353546404696097e-05,17,94.339996,-0.010599958049606006,54,90.209999,0.04578203132448766,67,97.480003,-0.07457943964158475,57,95.68,0.018812740384615223,60,95.349998,0.0034609544511998713,111,91.57,0.04127987332095673,41,90.800003,0.00848014289162502,243,87.529999,0.03735866602717541,246,87.370003,0.001831246360378458,246,86.45,0.05915874794905429
30,ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",,30,84.550003,,18,86.550003,-0.02310802923946753,10,83.989998,0.030479879282768962,30,80.440002,0.04413222167746822,36,81.510002,-0.013127223331438453,48,80.5,0.012546608695652273,184,78.889999,0.02040817619987534,86,79.269997,-0.004793717855193114,61,79.809998,-0.0067660821141730665,91,79.900002,-0.0011264580443941519,85,82.0,-0.025609731707317063,69,81.93,0.002199951112197507
31,NWL,NEWELL BRANDS INC,Consumer Discretionary,31,5.6012,,31,5.57,0.005601436265709081,65,5.83,-0.044596912521440824,92,5.89,-0.01018675721561968,134,6.14,-0.04071661237785018,131,6.06,0.013201320132013139,84,5.82,0.04123711340206171,,,,,,,,,,,,,,,
32,ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",,32,317.299988,,72,313.040009,0.013608417063392109,62,312.779999,0.0008312871693565427,34,301.670013,0.03682827434359548,267,301.029999,0.002126080464160074,317,293.519989,0.02558602576126412,288,291.369995,0.007378913535691867,274,293.170013,-0.006139843504389897,234,294.06,-0.0030265422228562544,383,288.179993,0.02040391,377,286.410004,0.006179913324535935,382,284.27,0.02991840094815945
33,ALGN,Align Technology,Health Care,33,185.634995,,22,188.389999,-0.014623939777185235,49,184.520004,0.0209733086717252,10,181.490005,0.016695128748274612,331,168.660004,0.07607020452815849,244,173.429993,-0.02750382974414356,50,178.429993,-0.0280221946766539,121,175.710007,0.015479972065563619,150,170.899994,0.028145191157818328,61,168.490005,0.014303453786472353,218,173.759995,-0.030329133009010523,76,176.82,-0.0456942382942197
34,TXRH,"Texas Roadhouse, Inc. - Common Stock",,34,186.009995,,192,186.009995,-0.04256744926172251,174,194.279999,-0.04256744926172251,198,191.479996,0.014622953094275193,242,193.229996,-0.00905656490310125,235,193.839996,-0.003146925364154507,220,196.589996,-0.013988504277704927,224,190.610001,0.03137293409908759,213,187.020004,0.01919579148335382,118,179.990005,0.03905771878832942,142,179.770004,0.001223791484145531,163,180.62,0.011364298171589349
35,DLTR,Dollar Tree,Consumer Staples,35,121.044998,,53,121.459999,-0.0034167709815310365,166,124.050003,-0.02087870969257455,46,121.150002,0.02393727570883586,75,120.949997,0.0016536172382046743,182,122.620003,-0.013619360293116278,98,123.870003,-0.010091224426627354,3,118.209999,0.04788092418476375,52,119.349998,-0.009551730365341182,134,113.410004,0.052376278903931706,130,113.93,-0.004564170982182092,12,115.075,0.020420940073068827
36,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,36,28.075001,,183,27.629999,0.016105755197457716,34,27.9,-0.009677455197132478,16,28.799999,-0.03124996636284605,150,29.93,-0.037754794520547974,133,28.49,0.050544050544050645,35,28.24,0.00885269121813037,5,26.98,0.04670126019273524,,,,,,,,,,,,
37,FRSH,FRESHWORKS INC CLASS A,Information Technology,37,10.375,,34,10.17,0.02015732546705995,56,10.34,-0.01644100580270791,219,10.41,-0.00672430355427478,38,10.12,0.028656126482213606,1,10.21,-0.008814887365328317,93,9.85,0.03654822335025387,144,9.17,0.07415485278080691,67,9.37,-0.021344717182497308,240,9.19,0.019586507072905324,360,8.93,0.02911534154535267,359,8.8807,0.007900677200902928
38,SHOP,Shopify Inc. - Class A Subordinate Voting Shares,,38,122.514999,,43,120.139999,0.019768603460700973,76,119.459999,0.005692281983026071,93,121.629997,-0.01784097717276112,138,114.18,0.06524782799089146,108,114.209999,-0.00026266526803830903,11,116.860001,-0.02267672409141941,250,111.620003,0.04694497275725751,145,114.169998,-0.02233507090015019,354,107.68,0.060271155274888466,366,107.980003,-0.002778319982080335,367,108.02,-0.007992604648463186
39,GEHC,GE HealthCare,Health Care,39,65.480003,,35,64.839996,0.009870558906265092,84,65.565002,-0.011057820146181174,91,64.860001,0.010869580467629092,97,64.010002,0.013279159091418302,79,65.050003,-0.01598771640333363,23,65.760002,-0.010796821447785154,260,64.940002,0.012627039956050412,224,64.879997,0.0009248613251324755,352,63.720001,0.01820458226295374,386,60.639999,0.050791590547354826,380,60.93,-0.015424598149050173
40,SBUX,Starbucks,Consumer Discretionary,40,105.135002,,221,102.110001,0.02962492381133175,59,104.269997,-0.020715412507396613,76,103.389999,0.00851144219471367,244,102.190002,0.011742802392742835,86,104.059998,-0.01797036359735449,111,104.599998,-0.005162523999283519,123,103.160004,0.013958840094655312,143,103.529999,-0.0035737950697749543,78,101.050003,0.024542265476231506,278,100.150002,0.008986530025231643,284,100.885,-0.004967709787030095
41,IDCC,INTERDIGITAL INC,Information Technology,41,276.040009,,27,282.890015,-0.024214378863813946,77,281.399994,0.005295028542182667,63,282.26001,-0.0030468928276450313,44,283.130005,-0.0030727757024550106,51,277.070007,0.021871721394946864,48,275.859985,0.004386362886229955,62,273.200012,0.009736357551843655,77,274.049988,-0.0031015363518277494,90,279.170013,-0.018340168218568653,55,297.839996,-0.06268460667048892,55,298.09,0.006080215326570881
42,PODD,Insulet Corporation,Health Care,42,161.529999,,38,159.770004,0.01101580369241284,29,164.479996,-0.0286356524473651,14,159.789993,0.029351043278410982,278,152.25,0.049523763546797994,262,157.740005,-0.03480413862038356,245,158.25,-0.0032227172195893328,262,153.820007,0.02879984916396472,296,148.880005,0.03318109775721734,312,143.899994,0.03460744411149874,352,138.970001,0.03547523180920176,347,139.835,-0.046583385242295106
43,ABNB,Airbnb,Consumer Discretionary,43,149.539993,,56,147.649994,0.012800535569273519,54,148.929993,-0.008594635467417233,80,147.309998,0.010997182961064222,72,143.100006,0.02941992888525813,54,147.169998,-0.027655038766800755,51,145.559998,0.011060731122021439,54,141.880005,0.025937361645850032,69,144.399994,-0.01745144809355037,108,138.850006,0.03997110378230717,108,139.190002,-0.0024426754444617504,96,139.2,-0.02261078512433712
44,BKNG,Booking Holdings,Consumer Discretionary,44,184.149994,,50,181.029999,0.017234684954066548,57,184.559998,-0.019126566093699227,72,182.639999,0.010512478156551097,68,178.240005,0.024685782521157273,55,182.410004,-0.022860582800052986,27,181.460007,0.005235296833202563,21,177.050003,0.0249082401879428,16,181.25,-0.023172397241379317,50,168.940002,0.07286609360878304,48,167.770004,0.0069738211367031955,31,171.779999,-0.023343782881265485
45,ARGX,argenx SE - American Depositary Shares,,45,921.02002,,40,916.799988,0.00460300180544948,32,939.679993,-0.024348719958327325,66,909.5,0.0331830599230345,7,927.77002,-0.01969240178724474,157,912.460022,0.016778815105172873,133,887.179993,0.028494814129560675,138,888.650024,-0.0016542294044883388,239,852.5,0.042404720234604065,277,853.400024,-0.0010546332021195148,50,903.75,-0.05571228326417699,173,909.23,0.029656416465428714
46,MTCH,"Match Group, Inc. - Common Stock",,46,38.169998,,54,37.669998,0.013273162371816527,66,37.900002,-0.006068706803762147,221,38.25,-0.00915027450980388,66,38.049999,0.005256268206472292,228,38.73,-0.017557474825716457,24,37.169998,0.04196938616999657,351,34.939999,0.06382367097377428,228,35.34,-0.011318647425014206,230,35.310001,0.0008495893273976485,258,35.240002,0.0019863506250652474,272,35.285,-0.005923808013432841
47,EXC,Exelon,Utilities,47,48.224998,,89,47.049999,0.024973411795396583,74,47.880001,-0.017335045586151954,237,46.259998,0.03501952161779154,95,46.619999,-0.007722029337666747,47,47.150002,-0.01124078425277697,46,47.400002,-0.0052742613808328676,44,46.75,0.013903786096256754,54,46.900002,-0.0031983367506039917,62,46.619999,0.006006070484900761,117,45.939999,0.014801915864212312,115,46.055,0.002837764618254468
48,DAVE,DAVE INC CLASS A,Financials,48,385.579987,,107,396.0,-0.026313164141414047,108,387.359985,0.02230487230114897,139,383.130005,0.01104058660192897,186,372.589996,0.02828849167490799,136,371.619995,0.00261019593415579,88,348.709991,0.06569930484154107,16,322.75,0.08043374438419826,5,323.220001,-0.0014541210276155514,21,317.970001,0.016510991551055065,27,309.720001,0.026636962331664238,53,311.17,-0.015010815958460544
49,COLB,"Columbia Banking System, Inc. - Common Stock",,49,32.139999,,37,32.240002,-0.0031018298323924887,194,31.719999,0.016393537717324547,203,32.509998,-0.024300186053533457,224,32.049999,0.014352543349533509,58,31.99,0.0018755548608939687,191,32.150002,-0.004976733749503359,202,32.07,0.0024946055503585196,79,31.530001,0.0171265138875194,93,31.27,0.008314710585225482,97,30.870001,0.012957531164317082,106,30.825,0.010474697560546531
50,CHDN,"Churchill Downs, Incorporated - Common Stock",,50,87.980003,,100,89.239998,-0.014119173333016044,94,90.910004,-0.0183698814929103,105,89.150002,0.019742029843140108,23,89.639999,-0.005466276276955395,184,90.870003,-0.013535863974825646,336,88.93,0.02181494433824338,330,83.980003,0.058942567553849745,367,84.610001,-0.007445904651389834,285,86.32,-0.019809997683039815,296,86.349998,-0.00034740012385414687,309,87.04,-0.021751433842237544
51,LYFT,"Lyft, Inc. - Class A Common Stock",,51,15.525,,63,15.39,0.00877192982456143,73,15.37,0.0013012361743658385,122,14.83,0.03641267700606865,94,14.61,0.015058179329226595,45,15.25,-0.041967213114754154,49,14.27,0.06867554309740709,42,14.08,0.013494318181818121,48,14.4,-0.022222222222222254,75,13.82,0.04196816208393628,43,14.22,-0.02812939521800284,54,14.375,-0.004201680672268782
52,RGEN,Repligen Corporation - Common Stock,,52,138.850006,,26,141.460007,-0.018450451511712318,28,142.399994,-0.00660103258150424,36,138.990005,0.02453405912173312,198,136.440002,0.018689555574764594,32,137.0,-0.004087576642335833,97,147.009995,-0.06809057438577559,115,145.229996,0.012256414301629492,4,138.399994,0.049349727572965074,261,126.370003,0.09519657129390113,210,126.57,-0.0015801295725684783,135,126.47,-0.041281653044034194
53,ICLR,ICON plc - Ordinary Shares,,53,168.440002,,168,170.940002,-0.014625014453901741,151,173.059998,-0.012250063703340697,169,175.050003,-0.011368208888291154,165,173.710007,0.007713982764389726,165,172.990005,0.004162101735299739,79,169.860001,0.018426963273125097,7,160.960007,0.05529320087566858,216,158.169998,0.017639306033246482,225,142.669998,0.10864232296407539,249,140.729996,0.013785277162943865,247,143.405,-0.03609591780821919
54,VSAT,VIASAT INC,Information Technology,54,80.769997,,19,83.800003,-0.03615758820438231,41,83.059998,0.008909282660950923,62,83.019997,0.00048182367436111484,187,89.809998,-0.07560406581904155,255,76.690002,0.1710783108337901,477,61.950001,0.23793382989614487,485,60.0,0.03250001666666669,477,62.23,-0.035834806363490235,478,63.880001,-0.025829695901225858,484,64.230003,-0.005449197939473849,479,65.045,0.0015594262385509872
55,ALGT,ALLEGIANT TRAVEL,Industrials,55,114.379997,,55,115.620003,-0.010724839714802537,105,118.669998,-0.025701483537566183,141,119.160004,-0.00411216837488515,171,117.599998,0.013265357368458464,,,,140,116.099998,,,,,,,,,,,,,,,,
56,CTAS,Cintas,Industrials,56,182.100006,,111,178.240005,0.021656198898782675,7,181.369995,-0.01725748517553849,312,174.229996,0.04098030858015966,375,170.080002,0.024400246655688518,375,169.080002,0.005914359996281426,352,171.899994,-0.016404840595864,353,169.089996,0.01661835748106566,366,170.929993,-0.010764623385902672,377,168.800003,0.012618423946354929,381,169.449997,-0.003835904464489226,391,169.91,-0.008194374895134637
57,TIGO,Millicom International Cellular S.A. - Common Stock,,57,94.239998,,52,94.809998,-0.006012024174918751,67,93.760002,0.011198762559753384,51,90.489998,0.036136634680884905,70,90.760002,-0.002974922807956748,9,92.260002,-0.016258399820975544,190,89.260002,0.033609678834647605,177,88.459999,0.009043669557355472,210,87.519997,0.010740425413862775,204,87.860001,-0.0038698383351941645,313,85.349998,0.02940835452626489,283,85.8,0.011136049703302842
58,MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",,58,537.130005,,65,529.47998,0.014448185557459636,15,528.099976,0.0026131491435628096,35,514.390015,0.02665285211650148,29,536.950012,-0.04201507867737986,88,527.280029,0.01833936896555577,80,512.650024,0.028537997298523354,100,513.789978,-0.0022187159127498024,103,509.76001,0.007905618175109597,59,513.429993,-0.007147971583342905,259,512.880005,0.0010723521966897742,280,515.6,0.014097884330202648
59,ZS,"Zscaler, Inc. - Common Stock",,59,149.479996,,62,150.419998,-0.0062491823726789075,47,147.330002,0.020973297753705156,287,146.449997,0.006008911014180551,270,141.149994,0.03754872989934377,287,137.600006,0.02579933027037784,237,132.259995,0.04037510359803065,474,123.800003,0.06833595957182648,478,127.269997,-0.027264823460316445,482,126.169998,0.008718388027556312,492,124.059998,0.017007899677702776,492,123.18,-0.006327593213097282
60,HBAN,Huntington Bancshares,Financials,60,18.0592,,48,17.889999,0.009457854078136041,72,17.860001,0.0016796191668746463,204,18.110001,-0.013804527122886379,73,17.73,0.02143265651438231,202,17.82,-0.005050505050505083,168,17.790001,0.0016862843346663325,190,17.9,-0.006145195530726122,174,17.58,0.018202502844141044,81,17.4,0.010344827586206806,83,17.049999,0.020527919092546476,71,17.06,0.01126915710147336
61,KYMR,KYMERA THERAPEUTICS INC,Health Care,61,117.074997,,70,114.760002,0.020172490063218973,63,113.510002,0.01101224542309498,88,114.199997,-0.006041987899526813,96,114.669998,-0.004098726852685641,65,109.32,0.04893887669227959,57,108.120003,0.011098751079390956,153,116.459999,-0.07161253710812754,106,99.870003,0.16611590569392498,132,98.25,0.01648858015267174,211,99.449997,-0.012066335205620948,242,99.85,0.09974562645139873
62,VTRS,Viatris,Health Care,62,17.1,,67,16.799999,0.01785720344388131,85,16.700001,0.005987903833059693,102,16.18,0.03213850432632892,261,15.88,0.018891687657430767,31,16.23,-0.02156500308071474,96,16.33,-0.006123698714023185,280,16.07,0.01617921593030469,319,15.93,0.00878844946641566,320,15.75,0.011428571428571344,396,15.38,0.024057217165149414,402,15.345,0.0006506180871830303
63,ABSI,ABSCI CORP,Health Care,63,11.27,,94,11.54,-0.023396880415944454,101,11.62,-0.0068846815834767705,81,11.11,0.045904590459045824,115,11.59,-0.04141501294219163,111,11.35,0.021145374449339283,83,10.89,0.04224058769513306,68,10.21,0.06660137120470133,133,10.075,0.013399503722084427,,,,,,,,,
64,VLY,VALLEY NATIONAL,Financials,64,14.915,,58,14.79,0.00845165652467883,206,14.59,0.013708019191226883,52,14.8,-0.01418918918918921,71,14.65,0.010238907849829282,59,14.65,0.0,172,14.72,-0.004755434782608758,184,14.78,-0.004059539918809141,192,14.61,0.01163586584531151,87,14.38,0.01599443671766343,84,14.24,0.00983146067415741,79,14.29,0.010645848119233525
65,LIN,Linde plc,Materials,65,542.070007,,73,540.52002,0.002867584812122237,202,546.640015,-0.011195658627369043,11,533.549988,0.024533834306823987,212,518.940002,0.028153516675709866,304,511.059998,0.015418941084878401,81,519.619995,-0.01647357122968296,84,522.280029,-0.005093118350883774,109,515.72998,0.012700539534273414,217,512.26001,0.0067738451806924616,110,516.710022,-0.00861220377103511,122,515.1,0.008903637188934166
66,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,66,43.099998,,113,44.330002,-0.027746536081816542,114,44.189999,0.003168205548047087,123,43.400002,0.018202695013700643,169,47.040001,-0.07738092947744613,151,46.549999,0.01052635898015808,127,44.950001,0.03559506038720661,124,44.790001,0.003572225863536005,144,42.130001,0.06313790498129812,150,36.18,0.16445552791597562,205,36.669998,-0.013362367786330376,295,37.67,0.4979574346405229
67,CPB,The Campbell's Company - Common Stock,,67,23.459999,,80,22.66,0.035304457193292116,64,23.32,-0.028301886792452824,59,23.469999,-0.006391095287221815,87,22.27,0.05388410417602163,52,23.01,-0.03215993046501531,5,22.73,0.012318521777386682,77,22.35,0.017002237136465315,110,22.24,0.004946043165467762,129,21.209999,0.04856204849420309,162,20.4,0.03970583333333333,168,20.575,-0.03546099290780147
