current_rank,ticker,name,sector,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-19__predicted_rank,2026-06-19__close,2026-06-19__next_snapshot_return
63,AMGN,Amgen,Health Care,63,368.100006,,59,366.440002,0.004530084027234649,39,374.149994,-0.020606687488013198,54,361.329987,0.035480052752997704,57,362.119995,-0.002181619382823685,59,360.549988,0.0043544780259430205,58,358.329987,0.0061954094843867935,63,352.820007,0.015616971517151024,64,351.42999267578125,0.003955308390539036,59,347.010009765625,0.012737335732764699,57,344.7200012207031,0.006643098727538099,,,
64,SBUX,Starbucks,Consumer Discretionary,64,103.610001,,80,102.110001,0.014690040008911609,70,104.269997,-0.020715412507396613,73,103.389999,0.00851144219471367,96,102.190002,0.011742802392742835,95,104.059998,-0.01797036359735449,100,104.599998,-0.005162523999283519,111,103.160004,0.013958840094655312,118,103.52999877929688,-0.0035737950697749543,137,101.05000305175781,0.024542265476231506,156,100.1500015258789,0.008986530025231643,,,
65,CASY,Casey's,Consumer Staples,65,801.98999,,70,807.179993,-0.006429796383716768,68,797.419983,0.012239485099535097,60,784.280029,0.016754161159444836,62,794.789978,-0.013223555015687394,81,780.23999,0.018648093133498467,91,778.630005,0.0020677150760457508,115,784.710022,-0.007748106726741866,117,801.3499755859375,-0.020764902350231096,98,831.8900146484375,-0.03671163068353456,123,831.6699829101562,0.00026456648009132167,,,
66,ARGX,argenx SE - American Depositary Shares,,66,919.940002,,56,916.799988,0.003424971685318301,41,939.679993,-0.024348719958327325,65,909.5,0.0331830599230345,51,927.77002,-0.01969240178724474,54,912.460022,0.016778815105172873,54,887.179993,0.028494814129560675,51,888.650024,-0.0016542294044883388,68,852.5,0.042404720234604065,77,853.4000244140625,-0.0010546332021195148,53,903.75,-0.05571228326417699,,,
67,MELI,"MercadoLibre, Inc. - Common Stock",,67,1813.609985,,71,1805.680054,0.004391658966622192,94,1763.359985,0.02399967639052436,117,1742.189941,0.012151398364663057,125,1697.390015,0.026393419075226632,126,1683.130005,0.008472316432859284,128,1675.099976,0.004793761038176969,128,1619.25,0.03449126200401409,125,1659.5699462890625,-0.024295418278200143,148,1583.6600341796875,0.047933211908030016,147,1589.449951171875,-0.003642717404443774,,,
68,BKNG,Booking Holdings,Consumer Discretionary,68,181.949997,,64,181.029999,0.005082019582842712,65,184.559998,-0.019126566093699227,68,182.639999,0.010512478156551097,68,178.240005,0.024685782521157273,63,182.410004,-0.022860582800052986,59,181.460007,0.005235296833202563,58,177.050003,0.0249082401879428,43,181.25,-0.023172397241379317,70,168.94000244140625,0.07286609360878304,67,167.77000427246094,0.0069738211367031955,,,
69,BIIB,Biogen,Health Care,69,205.699997,,63,208.460007,-0.01323999763657302,31,216.119995,-0.03544321755143476,47,209.740005,0.030418565118275787,42,216.059998,-0.02925110181663526,45,216.630005,-0.002631246765654627,44,216.029999,0.002777419815661819,65,201.960007,0.06966721881723847,70,199.58999633789062,0.011874397752881238,64,197.19000244140625,0.012170972035387528,60,199.7100067138672,-0.01261832112398853,,,
70,PEP,PepsiCo,Consumer Staples,70,144.979996,,76,143.289993,0.011794284894689033,79,144.220001,-0.0064485369127128545,81,141.160004,0.021677507178308186,121,135.399994,0.04254069612440303,118,138.679993,-0.02365156594722362,114,141.389999,-0.019166886053942123,100,139.520004,0.013403060108857057,107,142.27000427246094,-0.019329443471443164,99,142.0500030517578,0.0015487574470518517,107,140.7100067138672,0.009523103783229958,,,
71,PAYX,Paychex,Industrials,71,108.120003,,78,105.389999,0.025903824138000076,85,106.349998,-0.009026789074316643,99,102.709999,0.03543957779612095,99,98.330002,0.04454385142797013,75,99.809998,-0.014828133750689032,63,99.900002,-0.0009009409229041587,81,96.720001,0.032878421909859235,102,96.30000305175781,0.004361349812211257,75,97.98999786376953,-0.017246607148619364,105,95.93000030517578,0.02147397060356493,,,
72,MCHP,Microchip Technology,Information Technology,72,84.150002,,58,87.589996,-0.03927382300599713,67,84.639999,0.03485346213201157,14,88.690002,-0.04566470750558782,15,91.199997,-0.027521875905324733,46,89.059998,0.024028733977739414,51,87.93,0.012851108836574365,35,94.120003,-0.06576713560028247,26,92.4800033569336,0.017733563438573796,21,93.26000213623047,-0.008363703444913106,18,102.70999908447266,-0.09200659226956076,,,
73,ICLR,ICON plc - Ordinary Shares,,73,168.720001,,36,170.940002,-0.012987018685070573,18,173.059998,-0.012250063703340697,12,175.050003,-0.011368208888291154,10,173.710007,0.007713982764389726,10,172.990005,0.004162101735299739,6,169.860001,0.018426963273125097,7,160.960007,0.05529320087566858,7,158.1699981689453,0.017639306033246482,27,142.6699981689453,0.10864232296407539,34,140.72999572753906,0.013785277162943865,,,
74,XEL,Xcel Energy,Utilities,74,80.669998,,74,80.370003,0.003732673743959136,73,81.959999,-0.019399658606633174,67,79.699997,0.02835636242244788,83,80.300003,-0.007472054515365478,74,81.980003,-0.020492802372793162,82,82.230003,-0.0030402528381276994,78,81.75,0.0058715963302751195,75,81.47000122070312,0.0034368356028373626,74,80.33000183105469,0.014191447424587444,85,78.80999755859375,0.019286943770763676,,,
75,TEM,"Tempus AI, Inc. - Class A Common Stock",,75,60.09,,28,60.700001,-0.010049439702645047,46,60.27,0.007134577733532321,58,61.599998,-0.021590877324379032,66,57.93,0.06335228724322461,69,58.310001,-0.006516909509228119,52,56.139999,0.03865340289728181,62,54.869999,0.023145617334529245,86,51.939998626708984,0.05641124482886495,133,48.61000061035156,0.06850438040517637,131,47.849998474121094,0.015883030966897804,,,
76,LIN,Linde plc,Materials,76,538.22998,,79,540.52002,-0.0042367348391648685,63,546.640015,-0.011195658627369043,71,533.549988,0.024533834306823987,86,518.940002,0.028153516675709866,103,511.059998,0.015418941084878401,98,519.619995,-0.01647357122968296,95,522.280029,-0.005093118350883774,114,515.72998046875,0.012700539534273414,109,512.260009765625,0.0067738451806924616,93,516.7100219726562,-0.00861220377103511,,,
77,PYPL,PayPal,Financials,77,45.650002,,81,45.09,0.012419649589709314,96,45.470001,-0.008357180374814588,125,44.07,0.031767665078284546,132,43.18,0.020611394163964736,111,44.380001,-0.027039228773338753,106,44.290001,0.0020320613675308685,136,42.380001,0.04506842744057504,134,42.47999954223633,-0.002354025423728756,142,41.70000076293945,0.018705011541846117,135,42.34000015258789,-0.015115706188001954,,,
78,SMMT,Summit Therapeutics Inc.  - Common Stock,,78,15.88,,82,15.93,-0.003138731952291196,101,15.42,0.03307392996108938,161,14.38,0.07232267037552154,191,14.57,-0.013040494166094652,187,14.32,0.01745810055865915,189,14.01,0.022127052105638922,177,14.18,-0.011988716502115637,192,14.25,-0.0049122807017544234,199,14.25,0.0,196,14.279999732971191,-0.0021008403361344463,,,
79,ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",,79,321.589996,,77,313.040009,0.027312761162104238,72,312.779999,0.0008312871693565427,93,301.670013,0.03682827434359548,112,301.029999,0.002126080464160074,132,293.519989,0.02558602576126412,121,291.369995,0.007378913535691867,114,293.170013,-0.006139843504389897,120,,-0.0030265422228562544,130,288.17999267578125,,134,286.4100036621094,0.006179913324535935,,,
80,TMUS,T-Mobile US,Communication Services,80,184.729996,,110,181.789993,0.01617252386384105,135,177.520004,0.02405356525341218,146,173.059998,0.02577144372785667,161,167.729996,0.03177727375609085,152,173.970001,-0.035868281681506686,138,182.679993,-0.04767895956729096,133,181.570007,0.006113267374605602,139,180.7899932861328,0.004314475525202255,123,184.57000732421875,-0.020480109750442788,140,180.05999755859375,0.02504725674827557,,,
81,ADP,Automatic Data Processing,Industrials,81,245.600006,,93,239.490005,0.025512551139660333,84,242.270004,-0.011474796524954867,94,235.729996,0.027743639379691043,105,223.949997,0.052601023254311485,96,224.970001,-0.0045339556183759955,94,223.550003,0.0063520374902432675,121,216.309998,0.03347050560279685,126,219.85499572753906,-0.016146652341732737,108,220.5,-0.002925188208616758,132,214.60000610351562,0.02749298152396129,,,
82,NBIX,"Neurocrine Biosciences, Inc. - Common Stock",,82,177.490005,,88,174.100006,0.019471561649457847,57,174.259995,-0.0009181051566080622,87,167.770004,0.03868385793207718,79,168.535004,-0.00456858331541532,66,170.0,-0.008617623529411866,66,168.520004,0.008782316430516968,80,164.179993,0.02643446939360028,73,166.05999755859375,-0.011321239447443676,90,161.44000244140625,0.028617417881350304,87,161.6199951171875,-0.0011136802720479455,,,
83,FTNT,Fortinet,Information Technology,83,158.669998,,67,162.350006,-0.02266712574066687,91,156.25,0.03904003840000003,72,158.979996,-0.017171946588802278,53,153.619995,0.03489129784179479,31,155.419998,-0.011581540491333753,36,151.350006,0.026891257605896612,50,149.929993,0.009471173656361076,62,145.27999877929688,0.03200711751106211,39,148.0,-0.018378385135135122,50,145.38999938964844,0.017951723075532833,,,
84,TRI,Thomson Reuters Corp - Common Shares,,84,90.760002,,95,87.860001,0.03300706768714923,111,89.209999,-0.015132810392700535,167,84.910004,0.050641794811362884,152,81.669998,0.03967192456647295,133,82.660004,-0.011976844327275749,108,83.870003,-0.014427077104074981,123,81.010002,0.035304294894351385,131,80.9800033569336,0.0003704494799785518,131,80.70999908447266,0.0033453599720649763,163,76.55000305175781,0.054343511913382825,,,
85,CSX,CSX Corporation,Industrials,85,48.509998,,91,48.810001,-0.0061463428365837736,89,48.889999,-0.0016362855724337821,83,48.330002,0.011586943447674747,87,47.529999,0.01683153833013984,89,48.009998,-0.00999789668810247,111,47.66,0.007343642467478206,108,47.439999,0.004637457939238088,106,46.060001373291016,0.029960876466329278,113,46.15999984741211,-0.002166356152512927,119,46.20000076293945,-0.0008658224920818913,,,
86,DKNG,DraftKings Inc. - Class A Common Stock,,86,26.91,,98,26.209999,0.02670740277403283,115,25.889999,0.012359985027423193,130,25.77,0.0046565386107877416,101,25.26,0.020190023752969077,124,25.799999,-0.02093019460969736,141,25.700001,0.0038909726112461573,160,23.1,0.11255415584415585,132,24.530000686645508,-0.05829600251545031,124,25.149999618530273,-0.02465204771371765,111,25.649999618530273,-0.01949317738791423,,,
87,BNTX,BioNTech SE - American Depositary Shares,,87,94.290001,,83,93.93,0.0038326519748748122,78,97.544998,-0.037059798801779675,106,93.919998,0.03859667884575546,138,93.050003,0.009349757893076127,114,94.260002,-0.01283682340681469,129,91.220001,0.033326035591690006,130,90.0,0.013555566666666685,130,90.20999908447266,-0.0023278905035792885,125,90.62000274658203,-0.004524431543000529,125,90.19000244140625,0.004767723588696482,,,
88,MDLZ,Mondelez International,Consumer Staples,88,60.220001,,102,59.169998,0.017745530429120526,88,60.91,-0.02856677064521418,90,59.349998,0.02628478605845941,110,57.84,0.02610646611341627,101,60.150002,-0.0384040219982037,90,60.790001,-0.010528030752952167,73,61.200001,-0.0066993462957624095,71,61.7400016784668,-0.008746371598756908,71,61.060001373291016,0.01113660315858822,98,59.5099983215332,0.026046093968949524,,,
89,DDOG,Datadog,Information Technology,89,256.809998,,116,255.369995,0.00563888878174601,131,260.359985,-0.01916573316748349,142,264.480011,-0.015577835105277549,95,260.359985,0.015824344128764656,68,248.570007,0.04743121723450727,77,239.770004,0.036701851162333154,131,220.940002,0.0852267666766835,128,222.64999389648438,-0.00768017986113223,117,220.57000732421875,0.009430053651854786,99,221.3699951171875,-0.003613805023576,,,
90,RPRX,Royalty Pharma plc - Class A Ordinary Shares,,90,57.799999,,105,56.919998,0.015460313262835923,87,57.77,-0.014713553747619956,107,55.779999,0.03567588805442612,114,56.07,-0.005172124130551126,84,57.09,-0.01786652653704679,81,56.23,0.015294326871776676,94,54.689999,0.028158731544317472,110,54.279998779296875,0.007553426815648967,83,55.349998474121094,-0.019331509280271386,112,53.56999969482422,0.03322751540041069,,,
91,SHOP,Shopify Inc. - Class A Subordinate Voting Shares,,91,121.879997,,89,120.139999,0.01448308651975272,119,119.459999,0.005692281983026071,134,121.629997,-0.01784097717276112,139,114.18,0.06524782799089146,115,114.209999,-0.00026266526803830903,57,116.860001,-0.02267672409141941,76,111.620003,0.04694497275725751,59,114.16999816894531,-0.02233507090015019,107,107.68000030517578,0.060271155274888466,116,107.9800033569336,-0.002778319982080335,,,
92,NWSA,News Corp (Class A),Communication Services,92,26.92,,90,26.639999,0.010510548442588252,97,26.639999,0.0,121,25.780001,0.033359114299491344,133,24.83,0.03826020942408381,134,25.26,-0.0170229612034839,132,25.41,-0.005903187721369441,104,25.030001,0.015181741303166518,90,25.229999542236328,-0.007927031311930288,100,24.979999542236328,0.010008006405124004,100,24.610000610351562,0.015034497560564963,,,
93,COST,Costco,Consumer Staples,93,947.5,,94,950.25,-0.0028939752696658383,80,951.669983,-0.001492096026317613,80,924.669983,0.029199606882880813,84,935.469971,-0.011544986300794924,100,946.679993,-0.011841405842407005,109,952.539978,-0.0061519570152887,124,942.23999,0.010931384901207597,127,961.0900268554688,-0.01961318551898772,140,957.6799926757812,0.003560723858621939,159,951.3499755859375,0.006653720670299457,,,
94,CMCSA,Comcast,Communication Services,94,23.41,,86,23.379999,0.0012831908162185268,114,23.790001,-0.017234215332735725,113,23.73,0.0025284871470712122,98,24.549999,-0.03340118262326608,112,24.219999,0.013625103783034831,154,23.17,0.04531717738454888,148,22.690001,0.02115464869305228,153,22.639999389648438,0.0022085690021451665,147,22.799999237060547,-0.007017544167436163,168,22.31999969482422,0.021505331541218586,,,
95,CHRW,C.H. Robinson,Industrials,95,190.949997,,100,188.570007,0.012621254237955126,86,189.850006,-0.006742159386605495,79,191.270004,-0.0074240496173147985,85,188.339996,0.015557014241414757,82,184.75,0.019431642760487255,107,179.330002,0.030223598614580904,119,180.339996,-0.005600499181557028,115,177.27999877929688,0.017260813499891725,121,178.83999633789062,-0.008722864207623915,114,187.07000732421875,-0.04399428391532578,,,
96,NWS,News Corp (Class B),Communication Services,96,30.469999,,96,30.02,0.014989973351099417,102,30.17,-0.004971826317534012,124,29.25,0.03145299145299152,135,28.059999,0.04240916045649179,137,28.555,-0.01750700341411071,135,28.73,-0.006091193873999368,99,28.34,0.013761467889908285,94,28.530000686645508,-0.006659691319323757,105,28.299999237060547,0.0081272794391265,113,27.920000076293945,0.013610279369627332,,,
97,EBAY,eBay Inc.,Consumer Discretionary,97,114.709999,,113,113.669998,0.009149300768000357,105,114.839996,-0.010188070713621378,127,111.279999,0.03199134644133128,124,111.75,-0.004205825503355687,140,110.800003,0.008573979912256835,144,107.870003,0.027162324265440185,153,108.0,-0.0012036759259259622,152,109.44999694824219,-0.013248031427538498,165,108.97000122070312,0.00440484532986285,177,104.94000244140625,0.03840288663230629,,,
98,TSCO,Tractor Supply,Consumer Discretionary,98,30.43,,104,30.219999,0.006949073691233432,83,31.76,-0.048488696473551696,91,32.259998,-0.015499009020397359,106,31.610001,0.020563017381745707,106,31.200001,0.013141025219838953,89,31.209999,-0.0003203460531991942,85,30.75,0.014959317073170775,138,30.059999465942383,0.022954125846777362,143,29.68000030517578,0.012803200808625403,142,29.809999465942383,-0.004360919300936628,,,
99,EA,Electronic Arts,Communication Services,99,205.440002,,112,205.210007,0.0011207786762563732,110,205.210007,0.0,97,205.449997,-0.0011681187807465188,104,205.039993,0.001999629408883097,98,205.050003,-4.881736090489586e-05,93,205.25,-0.0009744068209500689,82,204.729996,0.0025399502279088715,76,204.52000427246094,0.0010267553094709392,95,203.52000427246094,0.0049135219160079124,102,202.97000122070312,0.002709774830222278,,,
100,MPWR,Monolithic Power Systems,Information Technology,100,1272.810059,,97,1346.130005,-0.054467210245417674,82,1288.160034,0.04500214994249707,51,1331.72998,-0.03271680194509108,45,1382.359985,-0.036625774436027214,72,1312.77002,0.0530100199881165,65,1313.319946,-0.00041872964899003495,57,1438.300049,-0.08689431880843934,39,1434.949951171875,0.002334644492419491,35,1423.760009765625,0.007859429202538237,29,1537.8800048828125,-0.07420604639436745,,,
101,ORLY,O’Reilly Automotive,Consumer Discretionary,101,86.650002,,124,84.239998,0.02860878510467213,76,90.25,-0.06659281994459831,59,92.690002,-0.026324327838508466,64,92.089996,0.006515430840066561,91,90.160004,0.021406298961566206,92,89.550003,0.006811847901333934,120,86.900002,0.030494832439704744,123,87.81999969482422,-0.010475950808471746,129,87.54000091552734,0.003198526351398945,146,85.62999725341797,0.022305314339786886,,,
102,DPZ,Domino's,Consumer Discretionary,102,313.140015,,126,305.910004,0.02363443792442954,113,311.660004,-0.018449592267861248,131,304.179993,0.02459073960199598,140,296.040009,0.027496229403235928,135,294.049988,0.006767628230612388,131,298.179993,-0.01385071130510096,142,285.440002,0.04463281569063349,145,287.6199951171875,-0.007579420895268529,163,283.0299987792969,0.0162173480416119,149,295.1099853515625,-0.04093384369898567,,,
103,META,Meta Platforms,Communication Services,103,615.580017,,128,600.289978,0.025471088241289852,123,582.900024,0.02983351052323857,88,612.909973,-0.048963061986266654,168,563.289978,0.08808961092504997,170,562.599976,0.0012264522385974086,180,550.25,0.022444299863698225,164,542.869995,0.013594424204638411,161,557.6699829101562,-0.026538971885097795,159,562.2000122070312,-0.00805768214747038,157,563.8499755859375,-0.0029262464666663934,,,
104,CSCO,Cisco,Information Technology,104,111.790001,,85,113.980003,-0.01921391421616292,92,112.690002,0.011447342063229282,56,117.010002,-0.03691992074318562,49,117.459999,-0.003831065927388577,50,117.699997,-0.002039065472533519,55,113.769997,0.03454337789953521,40,118.970001,-0.04370853119518758,44,119.7300033569336,-0.0063476320133392106,34,121.1500015258789,-0.011720998568369834,32,121.52999877929688,-0.003126775307551899,,,
105,WMT,Walmart,Consumer Staples,105,111.540001,,114,110.650002,0.008043370844222908,90,111.839996,-0.010640147018603274,102,108.82,0.02775221466642175,102,113.260002,-0.039201853448669444,107,114.599998,-0.011692809977186913,101,115.690002,-0.009421764898923657,102,115.779999,-0.0007773104230204275,95,119.0,-0.02705883193277303,97,119.41999816894531,-0.003516982138954683,153,117.18000030517578,0.01911587301587292,,,
106,CTAS,Cintas,Industrials,106,181.830002,,111,178.240005,0.02014136500949948,93,181.369995,-0.01725748517553849,109,174.229996,0.04098030858015966,127,170.080002,0.024400246655688518,131,169.080002,0.005914359996281426,115,171.899994,-0.016404840595864,127,169.089996,0.01661835748106566,124,170.92999267578125,-0.010764623385902672,122,168.8000030517578,0.012618423946354929,124,169.4499969482422,-0.003835904464489226,,,
107,NDSN,Nordson Corporation,Industrials,107,286.029999,,103,293.660004,-0.02598244533157479,109,290.380005,0.011295540131972981,84,295.640015,-0.017791942000814798,89,301.690002,-0.020053654280528632,92,302.160004,-0.0015554739005100293,88,301.470001,0.0022887948973735472,68,304.640015,-0.010405770233434253,81,296.1099853515625,0.02880696508765146,86,291.07000732421875,0.01731534640736787,58,295.05999755859375,-0.01352264294396166,,,
108,FAST,Fastenal,Industrials,108,47.110001,,92,48.310001,-0.024839577213008224,71,48.599998,-0.005967016706461603,63,47.75,0.01780100523560213,61,48.029999,-0.005829669078277422,78,47.400002,0.013291075388562223,75,47.099998,0.0063695119477500395,79,46.919998,0.003836317299075853,79,46.2599983215332,0.014267186090237027,84,45.599998474121094,0.014473684845337065,82,46.119998931884766,-0.011274956879335551,,,
109,AAPL,Apple Inc.,Information Technology,109,310.660004,,106,312.660004,-0.0063967247950268424,98,308.630005,0.01305770318734889,92,294.380005,0.04840682029338228,120,289.359985,0.017348701479922957,130,281.73999,0.02704619603344205,140,283.779999,-0.007188699017508959,154,275.149994,0.03136472901395004,142,293.0799865722656,-0.06117781423267232,135,294.29998779296875,-0.00414543340042528,128,297.010009765625,-0.009124345674410228,,,
110,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,,110,138.75,,115,138.869995,-0.0008640815461971041,132,136.580002,0.01676667862400505,137,134.289993,0.017052715163966115,145,131.429993,0.021760634195575168,139,128.75,0.020815479611650423,123,130.050003,-0.009996178162333447,150,122.839996,0.058694295301018995,159,124.68000030517578,-0.01475781199871673,160,123.88999938964844,0.006376632548039662,164,120.30000305175781,0.029842027518486525,,,
111,ECHO,EchoStar,Communication Services,111,97.910004,,118,98.290001,-0.0038660799281099445,121,101.5,-0.03162560591133001,110,100.879997,0.0061459458608033035,117,101.5,-0.006108403940886631,116,100.839996,0.006545061743159941,116,97.300003,0.0363822496490569,122,97.190002,0.0011318139493401436,,,,,,,,,,,,
112,HONA,Honeywell Aerospace,Industrials,112,238.139999,,119,237.699997,0.0018510812181458114,122,247.149994,-0.03823587792601768,111,227.289993,0.0873773664113755,118,221.080002,0.028089338446812606,,,,,,,,,,,,,,,,,,,,,
113,GEN,Gen Digital,Information Technology,113,26.780001,,125,26.6,0.006766954887218013,129,26.67,-0.002624671916010457,147,26.110001,0.02144768205868708,144,24.889999,0.04901575126620128,110,25.040001,-0.005990494968430737,122,24.450001,0.02413087835865535,137,23.309999,0.048906136804210076,135,23.559999465942383,-0.010611205883327868,144,23.260000228881836,0.012897635425623388,160,23.010000228881836,0.010864841373315892,,,
114,BKR,Baker Hughes,Energy,114,54.470001,,121,53.25,0.022910816901408504,127,52.779999,0.008904907330521183,101,53.82,-0.019323690078038025,100,55.5,-0.030270270270270294,104,56.310001,-0.01438467386992237,86,56.560001,-0.004420084787480794,107,56.939999,-0.006673656597710909,109,56.380001068115234,0.009932564563097435,89,58.68000030517578,-0.03919562031356505,94,59.150001525878906,-0.007945933797263494,,,
115,MAR,Marriott International,Consumer Discretionary,115,380.75,,109,379.75,0.0026333113890717463,116,372.950012,0.018232974342953012,122,368.320007,0.012570604126862062,119,370.589996,-0.006125338040695594,127,374.880005,-0.011443685826882155,125,377.309998,-0.006440309063848404,97,378.910004,-0.004222654411626503,80,383.55999755859375,-0.012123250662859797,72,386.8299865722656,-0.008453297598151277,83,384.19000244140625,0.006871560910635122,,,
116,CRDO,Credo Technology Group Holding Ltd - Ordinary Shares,,116,246.399994,,65,265.549988,-0.07211446004659583,128,241.910004,0.09772222565876199,82,259.089996,-0.06630897473941832,81,271.950012,-0.04728816117868029,105,245.679993,0.10692779122636997,130,238.0,0.03226887815126056,70,268.029999,-0.11203969373592382,63,268.989990234375,-0.0035688725814666533,16,272.0050048828125,-0.011084410009293832,11,302.5199890136719,-0.10086931478765859,,,
117,TER,Teradyne,Information Technology,117,343.109985,,75,379.519989,-0.09593698633881442,64,369.089996,0.028258671633029087,5,427.339996,-0.13630832719902963,5,483.839996,-0.11677414117703488,6,463.209991,0.044537046697682214,7,436.859985,0.06031682210491307,6,471.959991,-0.07437072351329888,6,427.20001220703125,0.1047752287984487,6,420.1199951171875,0.016852368571507848,6,457.0,-0.08070022975929969,,,
118,FER,Ferrovial N.V. - Ordinary Shares,,118,65.849998,,99,68.220001,-0.034740588760765245,108,67.720001,0.007383343068763315,104,67.260002,0.006839116656582878,109,68.610001,-0.01967641714507473,113,68.389999,0.0032168738589979373,124,68.360001,0.0004388238671910738,106,70.199997,-0.02621077035088759,89,69.52999877929688,0.009636099663973718,96,70.01000213623047,-0.006856206060385395,79,70.76000213623047,-0.01059920829284322,,,
119,NTNX,"Nutanix, Inc. - Class A Common Stock",,119,53.759998,,123,52.419998,0.025562763279769696,142,51.279999,0.022230870168308714,148,51.200001,0.0015624609069830875,129,50.959999,0.004709615477033191,88,51.060001,-0.0019585193505968768,72,49.720001,0.02695092463895965,117,46.939999,0.05922458583776291,113,47.5,-0.011789494736842099,67,47.88999938964844,-0.008143641848896377,97,46.61000061035156,0.02746187454490734,,,
120,CDW,CDW Corporation,Information Technology,120,139.229996,,137,134.190002,0.03755864017350574,136,133.369995,0.00614836193103252,129,138.410004,-0.03641361790582709,52,140.639999,-0.015856051022867246,29,139.820007,0.005864625654038003,41,133.300003,0.04891225696371504,31,128.020004,0.041243546594483815,32,130.22000122070312,-0.016894463086358003,23,130.05999755859375,0.0012302245306814452,38,123.56999969482422,0.052520822206037154,,,
121,SNY,Sanofi - American Depositary Shares,,121,42.98,,107,42.610001,0.008683383978329351,106,43.16,-0.012743257645968509,120,41.630001,0.036752317157042524,108,42.66,-0.02414437412095627,86,43.43,-0.01772967994473873,83,42.950001,0.011175762254347799,105,41.799999,0.027512010227560113,101,41.33000183105469,0.011371811692629574,118,41.599998474121094,-0.006490288773571606,137,41.779998779296875,-0.004308305512405575,,,
122,GOOGL,Alphabet Inc. (Class A),Communication Services,122,367.029999,,108,366.459991,0.0015554440157150573,107,359.910004,0.018198957870590338,114,361.209991,-0.003598978523271179,126,357.369995,0.010745155031831821,142,353.649994,0.010518877599641652,161,337.390015,0.04819342089895562,157,343.709991,-0.01838752484794659,158,345.2900085449219,-0.0045759157775109305,171,346.1300048828125,-0.0024268222571457443,172,349.67999267578125,-0.010152104984742505,,,
123,FSLR,First Solar,Information Technology,123,227.720001,,129,233.059998,-0.022912542031344296,126,224.570007,0.03780554274997194,100,232.080002,-0.032359509372979045,107,235.960007,-0.01644348569628573,146,232.800003,0.013573900168721176,80,239.070007,-0.02622664414779563,60,248.639999,-0.038489350219149565,40,248.36000061035156,0.0011273876585302656,28,249.24000549316406,-0.0035307494075840218,25,263.1099853515625,-0.05271552122964851,,,
124,CPRT,Copart,Industrials,124,29.27,,120,29.24,0.0010259917920656392,103,30.01,-0.025658113962012785,144,28.790001,0.0423757887330396,162,28.190001,0.021284142558207098,173,28.1,0.0032028825622774093,153,30.549999,-0.08019636923719697,145,30.049999,0.016638935661861476,148,30.399999618530273,-0.01151319078947366,172,29.600000381469727,0.027027027027026973,155,29.479999542236328,0.004070556309362372,,,
125,EXE,Expand Energy,Energy,125,89.559998,,122,88.889999,0.007537394617362914,112,90.720001,-0.02017197949545868,112,89.57,0.012839131405604665,116,91.190002,-0.017765127365607647,148,87.540001,0.04169523598703173,136,88.470001,-0.010512037860155421,140,88.440002,0.00033920171100843,154,88.5999984741211,-0.0018058239685286859,153,88.7300033569336,-0.0014651752012224684,169,88.44000244140625,0.0032790704821556993,,,
126,TRMB,Trimble Inc.,Information Technology,126,53.73,,142,52.470001,0.024013702610754528,147,53.040001,-0.01074660613222822,150,52.580002,0.00874855425072063,154,51.18,0.027354474404064133,149,50.77,0.008075635217648092,152,50.700001,0.0013806508603422252,143,50.240002,0.009156030686463756,146,50.13999938964844,0.001994475508465765,154,49.189998626708984,0.019312868861818933,158,49.22999954223633,-0.0008125330083281757,,,
127,GOOG,Alphabet Inc. (Class C),Communication Services,127,363.619995,,101,364.899994,-0.0035078076762039556,104,356.179993,0.024482006770099485,108,357.890015,-0.004778065685906219,130,353.329987,0.012905861850893485,141,351.279999,0.005835766356854455,162,334.690002,0.04956824793350112,158,342.190002,-0.02191764796214002,157,345.0400085449219,-0.008259931966324574,167,346.0799865722656,-0.003005022073119812,171,348.7799987792969,-0.007741303996047,,,
128,ULTA,Ulta Beauty,Consumer Discretionary,128,453.779999,,139,452.48999,0.0028509116853612237,149,461.329987,-0.019161982201690297,159,454.779999,0.014402541920054857,165,450.980011,0.008426067469318399,164,459.119995,-0.017729534955235438,133,488.450012,-0.060047121055245234,139,485.519989,0.006034814356530971,144,478.92999267578125,0.013759831491697794,164,459.3299865722656,0.042670860938151645,148,465.05999755859375,-0.012321014545740416,,,
