ticker,file,decision,sources,mode,provider,generated_at
AMZN,amzn.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
ZBH,zbh.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
BDX,bdx.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
ADP,adp.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-trend-relay-ranking;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
PFE,pfe.html,WATCH-BUY / 强观察,spx-yahoo-rankings;aster-consensus-agent-ranking;aster-ema-candle-capture-ranking;aster-trend-relay-ranking;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
AMGN,amgn.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
VLO,vlo.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
EXPD,expd.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-call-ranking;aster-v3-quality-momentum-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
GPN,gpn.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
COP,cop.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
PCAR,pcar.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
ANET,anet.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
CVX,cvx.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
ROST,rost.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
TRV,trv.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
IDXX,idxx.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-trend-relay-ranking;aster-v3-quality-momentum-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
ACN,acn.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
DLR,dlr.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
SMCI,smci.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
FDS,fds.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
LMT,lmt.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
IVZ,ivz.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
NVDA,nvda.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
XOM,xom.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
INCY,incy.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
J,j.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
OXY,oxy.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
CEG,ceg.html,WATCH-BUY / 强观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-consensus-agent-ranking;aster-ema-candle-capture-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
VTRS,vtrs.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
IEX,iex.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
NOW,now.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
WAT,wat.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
FSLR,fslr.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-trend-relay-ranking;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
CPAY,cpay.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
EA,ea.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
A,a.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
NUE,nue.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
GILD,gild.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-ema-candle-capture-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
APA,apa.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
KKR,kkr.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-04 13:20:27
CRWD,crwd.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
FIS,fis.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
MRSH,mrsh.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
FANG,fang.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
ITW,itw.html,WATCH-BUY / 强观察,spx-yahoo-rankings;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
JCI,jci.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
PODD,podd.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
SLB,slb.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
SYK,syk.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
CRNX,crnx.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
PAY,pay.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
UTZ,utz.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
LBRX,lbrx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
SAFT,saft.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
GCT,gct.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
ULH,ulh.html,HOLD-WATCH / 继续观察,russell2000-rankings;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
AGEN,agen.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
ATAI,atai.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
CDNA,cdna.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
FBRX,fbrx.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
SMTI,smti.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
TRAX,trax.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
CNMD,cnmd.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
ITGR,itgr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
DSGR,dsgr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
BLKB,blkb.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
CAKE,cake.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
CMCO,cmco.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
FOSL,fosl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
HURN,hurn.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
ATKR,atkr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
CBZ,cbz.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
CLW,clw.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
EFOR,efor.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
FET,fet.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
QUAD,quad.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
KNSA,knsa.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
COTY,coty.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
CSTL,cstl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
AEHR,aehr.html,HOLD-WATCH / 继续观察,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;russell2000-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
TCI,tci.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
MCS,mcs.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
ORIC,oric.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
CURV,curv.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
AVXL,avxl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
PARR,parr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
INVX,invx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
IMAX,imax.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
AMLX,amlx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
LIND,lind.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
AMC,amc.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
WHD,whd.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
FSLY,fsly.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
MAN,man.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
GSHD,gshd.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
SMHI,smhi.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
TNDM,tndm.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
RCKY,rcky.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
NX,nx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
ANIK,anik.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
INSP,insp.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
NEOG,neog.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
XNCR,xncr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
CHEF,chef.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
ANTX,antx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
MUR,mur.html,WAIT / 暂不追,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
VRRM,vrrm.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
MMSI,mmsi.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
PBF,pbf.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
PPHC,pphc.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
FIVN,fivn.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
PLSE,plse.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
TNET,tnet.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
ACU,acu.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-04 13:20:27
SGP,sgp.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
CTRN,ctrn.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
UFPT,ufpt.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-04 13:20:27
CSW,csw.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-04 13:20:27
