current_rank,ticker,name,sector,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
58,FNWD,FINWARD BANCORP,Financials,58,34.12,,108,34.44,-0.00929152,104,34.0,0.00731208
59,DAVE,DAVE INC CLASS A,Financials,59,317.97,,91,309.72,0.02663696,92,311.17,-0.01501081
60,HFWA,HERITAGE FINANCIAL CORP,Financials,60,28.73,,839,28.08,0.02314815,1121,28.17,0.00573066
61,ALX,ALEXANDERS REIT INC,Real Estate,61,265.44,,854,261.89,0.01355531,798,262.06,0.00971585
62,AVNW,AVIAT NETWORKS INC,Information Technology,62,20.66,,51,20.2,0.02277228,35,20.06,0.00798403
63,SPRY,ARS PHARMACEUTICALS INC,Health Care,63,10.28,,28,9.98,0.03006012,13,10.4,0.03419689
64,GDOT,GREEN DOT CORP CLASS A,Financials,64,13.2,,877,12.92,0.02167183,1291,12.855,0.01333333
65,XPER,XPERI INC,Information Technology,65,8.03,,753,7.97,0.00752823,759,7.865,0.00377834
66,TXG,10X GENOMICS INC CLASS A,Health Care,66,31.87,,16,32.94,-0.0324833,237,33.8,-0.0522227
67,LZB,LA-Z-BOY INC,Consumer Discretionary,67,40.3,,49,39.99,0.00775194,446,40.18,0.00832073
68,WHG,WESTWOOD HOLDINGS GROUP INC,Financials,68,18.54,,82,18.18,0.01980198,842,18.25,-0.02152853
69,MIR,MIRION TECHNOLOGIES INC CLASS A,Information Technology,69,18.78,,958,18.54,0.01294498,950,18.69,-0.00376142
70,SXI,STANDEX INTERNATIONAL CORP,Industrials,70,316.09,,636,320.61,-0.01409813,871,316.85,0.01726053
71,SMHI,SEACOR MARINE HOLDINGS INC,Energy,71,7.86,,855,7.93,-0.00882724,1626,7.465,0.18712575
72,SRRK,SCHOLAR ROCK HOLDING CORP,Health Care,72,51.27,,967,49.19,0.04228502,989,49.58,0.03929854
73,SWIM,LATHAM GROUP INC,Consumer Discretionary,73,5.88,,31,5.76,0.02083333,23,5.735,-0.01030928
74,TCBX,THIRD COAST BANCSHARES INC,Financials,74,39.87,,1164,38.78,0.02810727,1370,39.06,-0.005386
75,KBH,KB HOME,Consumer Discretionary,75,52.73,,65,52.52,0.00399848,203,52.78,-0.03099631
76,ROG,ROGERS CORP,Information Technology,76,159.14,,571,166.51,-0.04426161,872,164.94,0.02354315
77,NBTB,NBT BANCORP INC,Financials,77,48.1,,816,47.29,0.01712836,1079,47.31,0.01306769
78,CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,78,46.28,,1284,45.2,0.02389381,828,45.25,0.0
79,MTW,MANITOWOC INC,Industrials,79,13.08,,174,13.25,-0.01283019,448,13.23,0.00607441
80,FFIN,FIRST FINANCIAL BANKSHARES INC,Financials,80,33.5,,831,33.09,0.01239045,1233,33.215,0.00945699
81,TEX,TEREX CORP,Industrials,81,67.94,,610,68.94,-0.01450537,399,68.9,0.03172703
82,BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,82,345.47,,75,336.0,0.02818452,501,338.09,0.00979744
83,HCAT,HEALTH CATALYST INC,Health Care,83,1.76,,662,1.72,0.02325581,22,1.665,-0.01149425
84,SYBT,STOCK YARDS BANCORP INC,Financials,84,74.24,,893,73.35,0.01213361,797,73.8225,0.00232304
85,PKBK,PARKE BANCORP INC,Financials,85,32.62,,897,31.89,0.02289119,770,31.665,0.00094162
86,EBC,EASTERN BANKSHARES INC,Financials,86,20.98,,79,20.74,0.01157184,332,20.655,0.00679612
87,MCBS,METROCITY BANKSHARES INC,Financials,87,34.81,,856,34.16,0.0190281,722,34.36,-0.00029265
88,SBFG,SB FINANCIAL GROUP INC,Financials,88,23.15,,120,23.03,0.00521059,87,23.02,0.00086919
89,ERAS,ERASCA INC,Health Care,89,15.07,,24,15.08,-0.00066313,12,15.0601,0.10314557
90,HBCP,HOME BANCORP INC,Financials,90,67.56,,859,66.31,0.01885085,920,66.22,0.00045263
91,BANR,BANNER CORP,Financials,91,66.96,,880,65.54,0.02166616,1342,65.6,0.01095172
92,PECO,PHILLIPS EDISON AND COMPANY INC,Real Estate,92,41.79,,846,41.09,0.01703578,1232,41.3,0.00983043
93,SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,93,158.2,,134,157.24,0.00610532,396,155.9751,-0.00057205
94,LKFN,LAKELAND FINANCIAL CORP,Financials,94,61.27,,1214,60.26,0.0167607,790,60.25,0.00668226
95,BDC,BELDEN INC,Information Technology,95,118.44,,70,121.65,-0.02638718,822,122.27,-0.01306182
96,SKY,CHAMPION HOMES INC,Consumer Discretionary,96,83.72,,116,81.95,0.02159854,826,82.69,-0.01667867
97,ATEN,A10 NETWORKS INC,Information Technology,97,33.85,,650,33.77,0.00236897,557,33.76,0.01533373
98,GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,98,20.71,,1011,18.67,0.1092662,998,18.605,0.01966139
99,NUTX,NUTEX HEALTH INC,Health Care,99,147.23,,69,150.17,-0.01957781,604,148.31,-0.00225899
100,RBB,RBB BANCORP,Financials,100,25.85,,89,25.5,0.01372549,68,25.64,0.00078493
101,WGS,GENEDX HOLDINGS CORP CLASS A,Health Care,101,58.08,,85,55.42,0.04799711,18,56.635,-0.06083715
102,GO,GROCERY OUTLET HOLDING CORP,Consumer Staples,102,9.47,,160,9.36,0.01175214,532,9.29,0.01079914
103,AWR,AMERICAN STATES WATER,Utilities,103,79.03,,826,77.66,0.017641,1191,77.62,0.00713267
104,UCB,UNITED COMMUNITY BANKS INC,Financials,104,34.04,,886,33.38,0.01977232,1229,33.355,0.01613394
105,ARL,AMERICAN REALTY INVESTORS INC,Real Estate,105,16.2,,126,16.24,-0.00246305,500,16.0,0.015
106,DYN,DYNE THERAPEUTICS INC,Health Care,106,20.26,,577,20.87,-0.02922856,158,20.76,0.0540404
107,CBNA,CHAIN BRIDGE BANCORP INC CLASS A,Financials,107,37.88,,716,37.1,0.02102426,1062,38.05,-0.08327156
108,RCMT,RCM TECHNOLOGIES INC,Industrials,108,27.79,,113,27.39,0.01460387,122,26.63,0.03828658
109,FLR,FLUOR CORP,Industrials,109,53.37,,583,54.42,-0.01929438,560,54.48,0.01416325
110,SVV,SAVERS VALUE VILLAGE INC,Consumer Discretionary,110,9.71,,622,9.64,0.00726141,877,9.78,-0.05024631
111,VICR,VICOR CORP,Industrials,111,336.12,,497,365.53,-0.08045851,2,367.9001,0.10308718
112,PRG,PROG HOLDINGS INC,Financials,112,39.43,,164,38.99,0.01128494,454,39.3,0.01457195
113,LGIH,LGI HOMES INC,Consumer Discretionary,113,56.06,,60,55.15,0.01650045,488,56.291,-0.02733686
114,CFBK,CF BANKSHARES INC,Financials,114,30.7,,200,30.1,0.01993355,630,30.0,0.00333333
115,DHC,DIVERSIFIED HEALTHCARE TRUST,Real Estate,115,9.14,,926,8.94,0.02237136,734,8.89,0.00902935
116,APOG,APOGEE ENTERPRISES INC,Industrials,116,40.17,,595,41.42,-0.03017866,615,41.67,0.0036346
117,MEI,METHODE ELECTRONICS INC,Information Technology,117,13.4,,658,13.94,-0.03873745,792,13.78,-0.00570613
118,HRTG,HERITAGE INSURANCE HOLDINGS INC,Financials,118,24.95,,1149,23.79,0.04875998,1168,23.68,0.02234637
119,RDNT,RADNET INC,Health Care,119,56.2,,1120,55.76,0.00789096,1451,56.23,0.03758839
120,HAPN,HAPPEN INC,Financials,120,18.96,,558,18.62,0.01825994,,,
121,DERM,JOURNEY MEDICAL CORP,Health Care,121,6.7,,757,6.43,0.04199067,831,6.4064,0.03376206
122,HTFL,HEARTFLOW INC,Health Care,122,34.48,,37,33.84,0.01891253,17,34.26,0.0059453
123,ROCK,GIBRALTAR INDUSTRIES INC,Industrials,123,39.32,,54,40.01,-0.01724569,44,40.07,-0.02176039
124,CDNA,CAREDX INC,Health Care,124,25.12,,86,25.05,0.00279441,815,25.16,-0.04316272
125,HDSN,HUDSON TECHNOLOGIES INC,Industrials,125,5.76,,106,5.76,0.0,103,5.755,-0.02040816
126,LION,LIONSGATE STUDIOS CORP,Communication,126,15.0,,63,15.21,-0.01380671,902,15.44,-0.01807618
127,KNF,KNIFE RIVER CORP,Materials,127,86.64,,638,87.49,-0.0097154,380,87.09,0.01449443
128,JANX,JANUX THERAPEUTICS INC,Health Care,128,14.91,,1006,14.34,0.03974895,917,14.35,0.00843882
129,MNKD,MANNKIND CORP,Health Care,129,3.93,,99,3.89,0.01028278,80,3.92,-0.01269036
130,TBPH,THERAVANCE BIOPHARMA INC,Health Care,130,16.97,,205,16.56,0.02475845,543,16.71,-0.00120627
131,BXC,BLUELINX HOLDINGS INC,Industrials,131,54.75,,87,55.52,-0.01386888,425,56.235,-0.03544128
132,CIA,CITIZENS INC CLASS A,Financials,132,5.89,,56,5.88,0.00170068,357,5.78,0.00512821
133,PBFS,PIONEER BANCORP INC,Financials,133,17.04,,132,17.05,-0.00058651,848,16.88,-0.00292398
134,CWBC,COMMUNITY WEST BANCSHARES,Financials,134,25.74,,209,25.31,0.01698933,147,25.34,0.0047638
135,MYGN,MYRIAD GENETICS INC,Health Care,135,4.63,,128,4.5,0.02888889,51,4.545,-0.00881057
136,EWTX,EDGEWISE THERAPEUTICS INC,Health Care,136,38.83,,39,36.5,0.06383562,652,36.94,-0.00842162
137,CECO,CECO ENVIRONMENTAL CORP,Industrials,137,96.67,,627,99.67,-0.03009933,687,98.34,0.0129065
138,SKYW,SKYWEST INC,Industrials,138,93.86,,104,93.1,0.00816327,48,93.94,0.00507395
139,LXFR,LUXFER HOLDINGS PLC,Industrials,139,18.66,,675,18.95,-0.01530343,692,18.925,-0.00681342
140,WOR,WORTHINGTON ENTERPRISES INC,Industrials,140,61.03,,717,61.49,-0.00748089,462,61.24,0.01804636
141,RGR,STURM RUGER INC,Consumer Discretionary,141,40.96,,965,40.49,0.0116078,730,40.75,0.00746454
142,SWBI,SMITH WESSON BRANDS INC,Consumer Discretionary,142,16.67,,4,16.45,0.01337386,1635,16.39,0.02300995
143,RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,143,29.51,,661,30.52,-0.03309305,570,30.535,0.04915779
144,AX,AXOS FINANCIAL INC,Financials,144,91.4,,244,88.52,0.03253502,228,88.69,0.00510957
145,OPRT,OPORTUN FINANCIAL CORP,Financials,145,5.55,,991,5.4,0.02777778,1493,5.365,0.04651163
146,BMRC,BANK OF MARIN BANCORP,Financials,146,26.41,,1312,25.86,0.02126837,1346,25.91,0.00193723
147,GPGI,GPGI INC CLASS A,Information Technology,147,14.5,,142,14.34,0.0111576,506,14.45,-0.00554785
148,QTRX,QUANTERIX CORP,Health Care,148,3.22,,12,3.49,-0.0773639,67,3.495,0.02949853
149,APPS,DIGITAL TURBINE INC,Information Technology,149,9.26,,135,9.25,0.00108108,609,9.255,0.07433217
150,ORIC,ORIC PHARMACEUTICALS INC,Health Care,150,8.91,,1281,8.93,-0.00223964,1116,8.83,0.05182568
151,TLSI,TRISALUS LF SC CM A,Health Care,151,4.03,,62,4.2,-0.04047619,39,4.065,0.02941176
152,CIX,COMPX INTERNATIONAL INC CLASS A,Industrials,152,27.0,,156,25.76,0.04813665,900,26.305,-0.05014749
153,UNTY,UNITY BANCORP INC,Financials,153,56.55,,912,55.45,0.01983769,804,55.46,0.00036082
154,BEAM,BEAM THERAPEUTICS INC,Health Care,154,33.2,,549,35.53,-0.06557838,83,35.805,0.0407147
155,SVRA,SAVARA INC,Health Care,155,5.78,,52,5.69,0.01581722,182,5.69,0.03454545
156,HTB,HOMETRUST BANCSHARES INC,Financials,156,48.85,,243,48.05,0.01664932,377,48.155,-0.00825593
157,EAT,BRINKER INTERNATIONAL INC,Consumer Discretionary,157,164.25,,617,164.46,-0.00127691,870,164.945,-0.0026078
158,EYPT,EYEPOINT INC,Health Care,158,14.38,,61,13.73,0.04734159,721,13.9,0.01104566
159,ENTA,ENANTA PHARMACEUTICALS INC,Health Care,159,14.06,,1059,13.37,0.05160808,1475,13.32,0.05608215
160,WULF,TERAWULF INC,Information Technology,160,28.78,,76,28.31,0.01660191,28,28.68,-0.02311939
161,ANF,ABERCROMBIE AND FITCH CLASS A,Consumer Discretionary,161,84.22,,83,86.07,-0.02149413,227,85.86,-0.01341128
162,COGT,COGENT BIOSCIENCES INC,Health Care,162,36.31,,59,35.84,0.01311384,867,35.86,0.03763752
163,NGVT,INGEVITY CORP,Materials,163,72.66,,192,72.74,-0.00109981,566,73.41,-0.00912682
164,PRLB,PROTO LABS INC,Industrials,164,79.81,,706,81.68,-0.02289422,816,81.48,0.00764866
165,GHM,GRAHAM CORP,Industrials,165,109.77,,341,107.91,0.01723659,368,106.43,-0.02546735
166,WINA,WINMARK CORP,Consumer Discretionary,166,403.71,,167,393.64,0.02558175,52,395.48,-0.01673577
167,LARK,LANDMARK BANCORP INC,Financials,167,30.0,,260,29.32,0.02319236,322,29.37,-0.00170242
168,ZVRA,ZEVRA THERAPEUTICS INC,Health Care,168,13.0,,146,12.65,0.02766798,98,12.66,-0.01937984
169,ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,169,39.75,,204,39.09,0.01688411,406,39.11,0.00153728
170,BBT,BEACON FINANCIAL CORP,Financials,170,30.23,,245,29.75,0.01613445,229,29.86,0.00506757
171,CYH,COMMUNITY HEALTH SYSTEMS INC,Health Care,171,3.08,,210,3.03,0.01650165,194,3.015,0.00331126
172,VERA,VERA THERAPEUTICS INC CLASS A,Health Care,172,38.2,,105,38.43,-0.00598491,1379,38.06,0.09518381
173,NRDY,NERDY INC CLASS A,Consumer Discretionary,173,0.8749,,185,0.8958,-0.0233311,279,0.88915,0.04698457
174,ALNT,ALLIENT INC,Industrials,174,96.03,,425,98.78,-0.02783964,149,97.82,0.0305686
175,ORN,ORION GROUP INC,Industrials,175,15.56,,213,15.6,-0.0025641,825,15.69,-0.01825047
176,GATX,GATX CORP,Industrials,176,177.97,,969,179.75,-0.00990264,1163,180.01,0.01456228
177,SNFCA,SECURITY NATIONAL FINANCIAL CORP C,Financials,177,9.62,,1268,9.44,0.0190678,163,9.4255,-0.0125523
178,TZOO,TRAVELZOO,Communication,178,11.07,,690,11.36,-0.02552817,25,11.29,0.03649635
179,BMI,BADGER METER INC,Information Technology,179,127.81,,71,134.82,-0.05199525,199,135.67,-0.00501845
180,HBNC,HORIZON BANCORP INC,Financials,180,19.68,,177,19.41,0.01391036,105,19.31,0.00361944
181,TDOC,TELADOC HEALTH INC,Health Care,181,7.69,,110,7.58,0.01451187,868,7.745,-0.06071871
182,ASTE,ASTEC INDUSTRIES INC,Industrials,182,56.68,,729,57.83,-0.01988587,41,57.58,0.03047042
183,FVR,FRONTVIEW REIT INC,Real Estate,183,19.99,,173,19.71,0.01420599,435,19.63,0.00612557
184,CRI,CARTERS INC,Consumer Discretionary,184,42.75,,206,41.57,0.02838586,361,41.395,-0.02280207
185,JBSS,JOHN B SANFILIPPO AND SON INC,Consumer Staples,185,81.65,,151,78.88,0.03511663,316,78.61,0.01076371
186,CGON,CG ONCOLOGY INC,Health Care,186,65.73,,964,66.25,-0.00784906,1384,65.305,0.08464309
187,EBMT,EAGLE BANCORP MONTANA INC,Financials,187,23.75,,217,23.2,0.0237069,696,23.195,0.01265823
188,SFBC,SOUND FINANCIAL BANCORP INC,Financials,188,43.24,,230,42.99,0.00581531,404,43.115,-0.01916496
189,VECO,VEECO INSTRUMENTS INC,Information Technology,189,74.84,,465,77.46,-0.03382391,515,76.7125,-0.02749529
190,MG,MISTRAS GROUP INC,Industrials,190,19.07,,195,18.74,0.01760939,565,18.56,0.01516793
191,PFBC,PREFERRED BANK,Financials,191,101.78,,218,99.74,0.02045318,856,99.74,0.00706785
192,PRM,PERIMETER SOLUTIONS INC,Materials,192,35.81,,869,37.43,-0.04328079,995,36.875,-0.00926416
193,TCI,TRANSCONTINENTAL REALTY INVESTORS,Real Estate,193,40.51,,133,40.18,0.00821304,70,38.61,0.02265207
194,EML,EASTERN,Industrials,194,23.08,,137,23.24,-0.00688468,666,23.2,-0.01858108
195,KRNY,KEARNY FINANCIAL CORP,Financials,195,8.81,,298,8.6,0.0244186,700,8.6,0.01534829
196,JILL,J JILL INC,Consumer Discretionary,196,14.54,,141,14.53,0.00068823,441,14.51,-0.01956815
197,FBK,FB FINANCIAL CORP,Financials,197,54.73,,276,53.82,0.01690821,201,54.02,0.00130233
198,PLMR,PALOMAR HOLDINGS INC,Financials,198,116.08,,1295,111.58,0.04032981,1321,111.63,-0.00107431
199,AIN,ALBANY INTERNATIONAL CORP CLASS A,Industrials,199,70.37,,693,71.99,-0.02250313,813,71.44,0.01280248
200,BLBD,BLUE BIRD CORP,Industrials,200,73.72,,130,75.91,-0.02884995,417,75.77,0.02594945
201,LEG,LEGGETT & PLATT INC,Consumer Discretionary,201,10.92,,171,10.66,0.02439024,204,10.725,-0.0300273
202,ZVIA,ZEVIA CLASS A,Consumer Staples,202,1.45,,575,1.52,-0.04605263,1270,1.515,-0.00653595
203,BNTC,BENITEC BIOPHARMA INC,Health Care,203,12.88,,165,12.3,0.04715447,38,12.415,0.01234568
204,LMRI,LUMEXA IMAGING HOLDINGS INC,Health Care,204,9.43,,38,9.49,-0.00632244,50,9.615,0.00850159
205,MRBK,MERIDIAN CORP,Financials,205,19.55,,841,19.18,0.01929093,654,19.28,-0.00363636
206,DCO,DUCOMMUN INC,Industrials,206,162.26,,123,164.9,-0.0160097,430,164.5,0.00475262
207,FLG,FLAGSTAR BANK NATIONAL ASSOCIATION,Financials,207,15.03,,170,15.03,0.0,364,14.985,0.02593857
208,CFFI,C AND F FINANCIAL CORP,Financials,208,79.12,,925,75.73,0.04476429,275,78.17,-0.03356304
209,ABG,ASBURY AUTOMOTIVE GROUP INC,Consumer Discretionary,209,199.45,,182,196.2,0.01656473,226,199.005,-0.00431363
210,ACRS,ACLARIS THERAPEUTICS INC,Health Care,210,4.92,,11,4.84,0.01652893,1579,4.875,0.07555556
211,IRWD,IRONWOOD PHARMA INC CLASS A,Health Care,211,3.86,,1002,3.82,0.0104712,1198,3.815,0.07909605
212,TTMI,TTM TECHNOLOGIES INC,Information Technology,212,213.17,,644,221.47,-0.03747686,597,222.85,0.0232397
213,NBBK,NB BANCORP INC,Financials,213,20.72,,474,20.3,0.02068966,318,20.24,0.00844511
214,NEO,NEOGENOMICS INC,Health Care,214,11.47,,212,11.2,0.02410714,321,11.27,0.00628931
215,LAUR,LAUREATE EDUCATION INC,Consumer Discretionary,215,36.58,,809,37.19,-0.01640226,192,37.28,0.02086193
216,MCRI,MONARCH CASINO AND RESORT INC,Consumer Discretionary,216,128.8,,138,129.46,-0.0050981,768,130.725,-0.00918414
217,SBCF,SEACOAST BANKING OF FLORIDA,Financials,217,31.7,,227,31.17,0.01700353,155,31.27,0.01070039
218,AMLX,AMYLYX PHARMACEUTICALS INC,Health Care,218,16.37,,92,16.28,0.00552826,101,16.14,0.03892789
219,PCYO,PURE CYCLE CORP,Utilities,219,11.05,,277,11.17,-0.01074306,281,11.14,0.00903342
220,CALM,CAL MAINE FOODS INC,Consumer Staples,220,79.57,,370,75.97,0.04738713,216,75.4901,-0.02264248
221,MYFW,FIRST WESTERN FINANCIAL INC,Financials,221,30.99,,236,30.41,0.01907267,146,30.465,-0.00458265
222,CIFR,CIPHER DIGITAL INC,Information Technology,222,27.64,,27,28.14,-0.0177683,542,28.6799,-0.03564085
223,VSXY,VICTORIA S SECRET,Consumer Discretionary,223,78.76,,320,80.57,-0.02246494,961,81.45,-0.01719932
224,MDGL,MADRIGAL PHARMACEUTICALS INC,Health Care,224,513.43,,1007,512.88,0.00107238,1002,515.6,0.01409787
225,TMP,TOMPKINS FINANCIAL CORP,Financials,225,91.92,,238,90.3,0.0179402,459,90.51,0.01119821
226,PAYS,PAYSIGN INC,Financials,226,7.44,,161,7.34,0.01362398,9,7.3953,-0.00810811
227,SANA,SANA BIOTECHNOLOGY INC,Health Care,227,3.35,,994,3.36,-0.00297619,1409,3.425,0.06666667
228,RCKY,ROCKY BRANDS INC,Consumer Discretionary,228,40.51,,246,40.85,-0.00832313,91,40.985,-0.01967843
229,MITT,TPG MORTGAGE INVESTMENT TRUST INC,Financials,229,8.01,,155,7.82,0.02429668,206,7.89,-0.01511335
230,DAKT,DAKTRONICS INC,Information Technology,230,20.11,,143,20.89,-0.03733844,94,20.81,0.00626204
231,RNAC,CARTESIAN THERAPEUTICS INC,Health Care,231,10.18,,188,9.95,0.02311558,11,9.905,0.03322949
232,AMTB,AMERANT BANCORP INC CLASS A,Financials,232,24.28,,362,23.81,0.01973961,350,23.795,0.00889831
