ticker,file,decision,sources,mode,provider,generated_at
QCOM,qcom.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
HAL,hal.html,WAIT / 暂不追,spx-yahoo-rankings;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
GEV,gev.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
EW,ew.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
VEEV,veev.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
ABNB,abnb.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
MSFT,msft.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
MDT,mdt.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
SMCI,smci.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
IT,it.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
ABT,abt.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
MCHP,mchp.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-26 13:21:23
MRK,mrk.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
ZBH,zbh.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
DASH,dash.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
KLAC,klac.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-26 13:21:23
ORCL,orcl.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
CTSH,ctsh.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
TGT,tgt.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
SLB,slb.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
CIEN,cien.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
KEYS,keys.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
STE,ste.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
REGN,regn.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
ISRG,isrg.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings,enhanced-fallback,,2026-08-26 13:21:23
TXN,txn.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings,enhanced-fallback,,2026-08-26 13:21:23
FOXA,foxa.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
BKR,bkr.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings,enhanced-fallback,,2026-08-26 13:21:23
GLW,glw.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
ALB,alb.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
MPC,mpc.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
APA,apa.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
ROP,rop.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;aster-trend-relay-ranking;aster-v3-quality-momentum-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
WDAY,wday.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq200-early-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
HPE,hpe.html,WATCH-BUY / 强观察,spx-yahoo-rankings;aster-call-ranking;aster-v2-balanced-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
PSX,psx.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
A,a.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
FOX,fox.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
PTC,ptc.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
EQIX,eqix.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
AES,aes.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
AMGN,amgn.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
DELL,dell.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
ROK,rok.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
VLO,vlo.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
PFE,pfe.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
COP,cop.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
NDSN,ndsn.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
IDXX,idxx.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings,enhanced-fallback,,2026-08-26 13:21:23
GRMN,grmn.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
BR,br.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
TRGP,trgp.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
LDOS,ldos.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
TMO,tmo.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-trend-relay-ranking,enhanced-fallback,,2026-08-26 13:21:23
VRTX,vrtx.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
SYK,syk.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-26 13:21:23
GILD,gild.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
COIN,coin.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
TSLA,tsla.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
INTU,intu.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq200-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
CRM,crm.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
FFIV,ffiv.html,WATCH-BUY / 强观察,spx-yahoo-rankings;nasdaq200-rankings;aster-ema-candle-capture-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
ALEC,alec.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
AMLX,amlx.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-26 13:21:23
ANIK,anik.html,WAIT / 暂不追,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
AQST,aqst.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
ARCT,arct.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
ASST,asst.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-26 13:21:23
AVAH,avah.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-26 13:21:23
CDNA,cdna.html,WATCH-BUY / 强观察,russell2000-rankings;aster-call-ranking,enhanced-fallback,,2026-08-26 13:21:23
CSTL,cstl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
EOLS,eols.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
FDMT,fdmt.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
HNST,hnst.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
HTFL,htfl.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-26 13:21:23
IMMX,immx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
INBX,inbx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
IOVA,iova.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
OABI,oabi.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
OMER,omer.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
PSNL,psnl.html,HOLD-WATCH / 继续观察,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
PURR,purr.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-26 13:21:23
REPL,repl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
SENS,sens.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
SGHT,sght.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
SGMT,sgmt.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
SPRB,sprb.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
TWST,twst.html,HOLD-WATCH / 继续观察,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
VREX,vrex.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
WGS,wgs.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
XNCR,xncr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
BRCC,brcc.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
CTEV,ctev.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
PRGO,prgo.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
ASMB,asmb.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
DCTH,dcth.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
PRLD,prld.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
IVVD,ivvd.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
KURA,kura.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
ALOY,aloy.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
AMPL,ampl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
AREC,arec.html,WAIT / 暂不追,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
BWMN,bwmn.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
CRML,crml.html,WATCH-BUY / 强观察,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;russell2000-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-russell2000-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
FWDI,fwdi.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
MASS,mass.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
PAYS,pays.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
PPTA,ppta.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
REAX,reax.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
RUM,rum.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
SSRM,ssrm.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
TRON,tron.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
AMR,amr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
ANF,anf.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
FET,fet.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
HZO,hzo.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
MATV,matv.html,WAIT / 暂不追,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
NG,ng.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
TSEOQ,tseoq.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
CAPR,capr.html,HOLD-WATCH / 继续观察,russell2000-rankings;nasdaq500-rankings;prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
VHI,vhi.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
KRO,kro.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
RCMT,rcmt.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
ELE,ele.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
APPN,appn.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
ABUS,abus.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
LBRX,lbrx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
UEC,uec.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
AII,aii.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
TKNO,tkno.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-26 13:21:23
FIGS,figs.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
HBB,hbb.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
ZYME,zyme.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
OBIO,obio.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-26 13:21:23
