current_rank,ticker,name,sector,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
38,MAR,Marriott International,Consumer Discretionary,38,382.450012,,,,,,,,,,,,,,,,,,,,,,
39,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,,39,138.720001,,,,,,,,,,,,,,,,,,,,,,
40,TCOM,Trip.com Group Limited - American Depositary Shares,,40,45.615002,,,,,,,,,,,,,,,,,,,,,,
41,JJSF,J AND J SNACK FOODS CORP,Consumer Staples,41,80.029999,,,,,,,,,,,,,,,,,13,77.760002,,,,
42,CG,The Carlyle Group Inc. - Common Stock,,42,46.275002,,39,46.279999,-0.00010797,,,,,,,,,,,,,,,,,,
43,ALH,ALLIANCE LAUNDRY HOLDINGS INC,Industrials,43,26.76,,,,,,,,,,,,,,,,,,,,,,
44,ASO,ACADEMY SPORTS AND OUTDOORS INC,Consumer Discretionary,44,50.435001,,,,,,,,,,,,,,,,,,,,,,
45,SNY,Sanofi - American Depositary Shares,,45,45.3069,,,,,,,,,,,,,,,,,30,43.98,,42,44.66,-0.01522615
46,EBC,EASTERN BANKSHARES INC,Financials,46,23.299999,,,,,,,,,,,,,,,,,,,,,,
47,MDLN,Medline Inc. - Class A common stock,,47,40.48,,,,,,,,,,,,,,,,,,,,,,
48,UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,48,71.419998,,,,,,,,,,,,,,,,,,,,,,
49,MAS,Masco,Industrials,49,81.889999,,,,,20,79.269997,,,,,,,,,,,,,,,,
50,LRN,STRIDE INC,Consumer Discretionary,50,94.904999,,,,,,,,,,,,,,,,,,,,,,
