ticker,file,decision,sources,mode,provider,generated_at
A,a.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-10 13:20:03
VRTX,vrtx.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
AVGO,avgo.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
CPAY,cpay.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-10 13:20:03
ICE,ice.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
WAB,wab.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-10 13:20:03
XOM,xom.html,WATCH-BUY / 强观察,spx-yahoo-rankings;aster-call-ranking;aster-v5-risk-adjusted-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
IDXX,idxx.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-trend-relay-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
GPN,gpn.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-10 13:20:03
CLX,clx.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-10 13:20:03
COP,cop.html,WATCH-BUY / 强观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
MPC,mpc.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
FSLR,fslr.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
VLO,vlo.html,WAIT / 暂不追,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
IR,ir.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-10 13:20:03
ADP,adp.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
NEM,nem.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-10 13:20:03
LLY,lly.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-trend-relay-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
TRMB,trmb.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
CEG,ceg.html,WATCH-BUY / 强观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-consensus-agent-ranking;aster-ema-candle-capture-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
BX,bx.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-10 13:20:03
NDAQ,ndaq.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-10 13:20:03
MRK,mrk.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
DPZ,dpz.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
OXY,oxy.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
CME,cme.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
ULTA,ulta.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-trend-relay-ranking;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
TGT,tgt.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-v4-tactical-breakout-ranking,enhanced-fallback,,2026-08-10 13:20:03
INCY,incy.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
RVTY,rvty.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
VRSN,vrsn.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
DHR,dhr.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
MDT,mdt.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-trend-relay-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
GILD,gild.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-trend-relay-ranking;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
EXE,exe.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-trend-relay-ranking;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
TSCO,tsco.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
CVX,cvx.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
SYK,syk.html,WATCH-BUY / 强观察,spx-yahoo-rankings;aster-v4-tactical-breakout-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
AXON,axon.html,WATCH-BUY / 强观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-consensus-agent-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
ZTS,zts.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-10 13:20:03
EQT,eqt.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-ema-candle-capture-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
BKR,bkr.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
GCT,gct.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
HNST,hnst.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
UTZ,utz.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
AVXL,avxl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
LBRX,lbrx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
SAFT,saft.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
PAY,pay.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
AGEN,agen.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
CDNA,cdna.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-10 13:20:03
EMBC,embc.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
FBRX,fbrx.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-10 13:20:03
IOVA,iova.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
OABI,oabi.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
PLSE,plse.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
SENS,sens.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
SGHT,sght.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
SMTI,smti.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
TNDM,tndm.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
VREX,vrex.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
ITGR,itgr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
UFPT,ufpt.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-10 13:20:03
CSTL,cstl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
AMLX,amlx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
AREC,arec.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
BLKB,blkb.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
BWMN,bwmn.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
CRCT,crct.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
GSM,gsm.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
KLTR,kltr.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
KRT,krt.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
PAYS,pays.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
PMTS,pmts.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
ATKR,atkr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
BXC,bxc.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
CBZ,cbz.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
CLW,clw.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
EFOR,efor.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
FET,fet.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
FTK,ftk.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
HBB,hbb.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
HZO,hzo.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
KRO,kro.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
LVWR,lvwr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
MAN,man.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
MATV,matv.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
MTW,mtw.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
DCTH,dcth.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
CFFI,cffi.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
ATAI,atai.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-10 13:20:03
FIGS,figs.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
TIC,tic.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
DSGR,dsgr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
ROAD,road.html,BUY-WATCH / 偏买入观察,russell2000-rankings;nasdaq500-rankings;aster-ema-cross-ranking;nasdaq500-early-signal-ranking;russell2000-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
PGEN,pgen.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
FSLY,fsly.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
ULH,ulh.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-10 13:20:03
CMCO,cmco.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
FWRD,fwrd.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
INTA,inta.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
ORIC,oric.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
CRSR,crsr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-10 13:20:03
