current_rank,ticker,name,sector,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return,2026-07-16__predicted_rank,2026-07-16__close,2026-07-16__next_snapshot_return,2026-07-15__predicted_rank,2026-07-15__close,2026-07-15__next_snapshot_return,2026-07-14__predicted_rank,2026-07-14__close,2026-07-14__next_snapshot_return,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
111,EXPD,Expeditors International,Industrials,111,177.544998,,76,178.929993,-0.008128502793296133,78,178.669998,0.0012309663218803557,2,178.535004,0.0006160394334233654,152,181.509995,-0.01584807858777182,290,181.479996,0.00016530196529207508,271,170.580002,0.06383727214578272,319,167.979996,0.016022413580454087,319,167.009995,0.00580804160852777,323,170.130005,-0.018338975538148117,334,171.380005,-0.007525335521238241,301,171.354996,0.00023350648379838468,256,175.210007,-0.022002230728750516,117,176.039993,-0.005505653527866805,32,177.410004,-0.007945922929488591,137,178.449997,-0.006551674246257577,143,177.410004,0.006088978014573421,236,182.800003,-0.029485770850890103,246,181.899994,0.004616377048171971,201,177.660004,0.02363532397808643,224,178.270004,-0.003142166966994986,239,175.5,0.015783498575498545,246,172.029999,0.020230182066499625,4,170.580002,0.008264002117688518,354,164.300003,0.03784376345921281,103,165.669998,-0.00868831879183296,118,165.720001,-0.00018104405879981744,9,167.589996,-0.011040197664967666,213,166.785004,0.004675966724728475,232,162.960007,0.02334647253273947,237,161.889999,0.006112280014124227,345,160.600006,0.007217090952954308,316,161.669998,-0.006618370837117138,317,160.160004,0.009428034230069215,300,161.339996,-0.007313697962407439,191,163.149994,-0.011094073347008404,267,163.93,0.011343831642655289
112,OMC,Omnicom Group,Communication Services,112,85.540001,,111,84.68,0.010513868623417189,7,85.260002,-0.006569662284600208,220,82.5,0.03332929261109463,241,81.705002,0.009668351605291337,211,81.800003,-0.0012834128170984282,301,79.279999,0.031916312548870174,282,78.705002,0.007369784270766955,268,79.610001,-0.011367905899159592,46,82.559998,-0.035965135965969064,85,86.25,-0.04244958197112525,154,82.389999,0.04659623605891339,269,79.650002,0.03440046366853822,248,77.919998,0.02246469775443649,284,79.379997,-0.018392530299541243,155,79.199997,0.002146168440174012,86,82.379997,-0.03848495671415719,94,81.730003,0.007952942324008117,194,84.175003,-0.028988892217866158,56,80.894997,0.04009641665636976,70,80.790001,0.0017956284829721003,171,82.57,-0.021320435324514775,60,81.925003,0.007811546442084483,70,80.845001,0.013546962426154607,93,78.610001,0.02856237986163812,205,80.830002,-0.027585293299618674,75,79.900002,0.011639549145443073,11,78.610001,0.016280831228154602,204,76.110001,0.03284719441798467,376,72.82,0.04503637113726855,378,73.93,-0.015014202624104023,404,73.080002,0.011492735613229499,375,73.43,-0.004766416995778511,380,73.660004,-0.0031225086547645997,377,72.959999,0.009594366907817564,371,72.550003,0.005651219614697833,431,71.9,0.016818570898908813
113,APD,Air Products,Materials,113,308.25,,110,308.100006,0.00022716270228473334,12,303.399994,0.015357250096511788,238,299.940002,0.011603030305283424,373,295.059998,0.016435684251390192,389,294.720001,0.0011876319456030071,372,292.959991,0.006076326168660495,346,294.88501,-0.006544894373585408,203,300.200012,-0.017704869378885935,304,294.825989,0.020151640403942128,338,292.850006,0.006747423457454049,306,292.589996,0.0009228895071349275,146,297.98999,-0.01812139394346768,258,294.23999,0.012572567490729769,136,296.964996,-0.009292962962963003,245,296.390015,0.0019399472684664687,253,296.709991,-0.0008090550381104622,315,295.619995,0.003687152487773959,70,297.179993,-0.005617457531174486,172,293.869995,0.011883247561147892,51,299.369995,-0.01847027091122777,45,302.089996,-0.008577282014821552,72,299.475006,0.008546713212522095,195,295.730011,0.012252830577938134,55,296.769989,-0.003437199663016033,33,305.019989,-0.027143089086107297,242,308.690002,-0.012432805110704104,168,314.028015,-0.01750533105760632,129,306.390015,0.02489563038307363,156,293.059998,0.04505771988336171,417,271.540009,0.08000733930332027,338,277.809998,-0.02249900931462223,322,279.929993,-0.007573304229675837,305,278.730011,0.004305176883159678,291,282.450012,-0.01317047563092344,290,283.109985,-0.0023311540919335183,319,283.08,0.010349359741423259
114,MCD,McDonald's,Consumer Discretionary,114,272.76001,,113,273.670013,-0.0035072007763145008,32,274.480011,-0.002951027278995544,267,276.269989,-0.006443201822804667,348,274.019989,0.008284631386861419,334,268.375,0.02116715020000237,326,265.26001,0.011857591032562231,315,270.670013,-0.019878823166633253,334,268.440002,0.008307297658267654,331,271.51001,-0.011343500017599095,302,272.994995,-0.005530653654813533,400,270.640015,0.008589728777971484,418,264.76001,0.022208810915213206,419,262.829987,0.007458227128990691,424,263.559998,-0.0028076790998452505,433,263.899994,-0.0013262324076203091,426,267.584991,-0.01397407259897221,440,267.709991,-0.0004669231788214656,437,273.434998,-0.021026841911949035,463,264.940002,0.032024856069831076,366,268.880005,-0.014873205808929812,363,272.559998,-0.013682477551216654,345,274.595001,-0.007429016589315052,315,276.480011,-0.006853734560155145,312,278.269989,-0.0063611464510332505,304,282.140015,-0.01396124207381444,317,279.470001,0.009445491949910512,271,280.390015,-0.004133570820411547,407,269.470001,0.040678552071966134,389,270.255005,-0.003107532115774636,393,267.234985,0.011509140207215829,407,269.779999,-0.009360264332730517,405,264.540009,0.01980793007382098,394,273.880005,-0.03410251142649123,437,271.660004,0.008171983241228142,323,270.100006,0.005775631119386171,289,270.915,-0.03054441498211191
115,PSA,Public Storage,Real Estate,115,325.459991,,262,325.559998,-0.0007675539802523001,135,328.269989,-0.008647978233519704,139,327.125,0.0038837584097859423,130,327.339996,-0.000656797221931904,111,326.38501,0.0026034672609718257,120,326.029999,0.001488235682508332,116,324.359985,0.005737686785976637,238,317.450012,0.021767121558653457,92,329.690002,-0.036395064130675836,18,330.529999,-0.0023602717270546636,74,323.959991,0.0200913839300203,254,322.559998,0.004340256103300133,268,315.109985,0.023967454240581,395,311.690002,0.010939919373503137,378,309.820007,0.006263121872477795,280,315.540009,-0.018096510690256085,284,318.040009,-0.007860646237121682,188,324.549988,-0.01990752234206472,338,314.570007,0.03136518119853893,332,318.950012,-0.01367066784465154,345,321.859985,-0.009041114570361941,344,320.589996,0.004055362515943184,312,319.450012,0.003882855727893597,338,320.730011,-0.004115026483976991,82,328.649994,-0.024217320124023778,99,324.049988,0.01435183333333323,4,329.540009,-0.016957974595408376,175,323.0,0.02012134664099774,324,318.299988,0.014734070652722586,100,324.304993,-0.018955228147749414,10,324.26001,-0.00026209807968347043,181,320.73999,0.010974683886471492,299,317.920013,0.008870083306142806,118,321.290009,-0.010488953610754859,105,320.220001,0.003341477723622699,66,320.245,0.006601301499454593
116,CL,Colgate-Palmolive,Consumer Staples,116,92.57,,107,93.139999,-0.006226537708501678,119,93.290001,-0.0013937815394161612,19,92.980003,0.003118290322580597,242,93.25,-0.0032160806519735408,123,92.540001,0.007781271023249436,431,89.860001,0.029595061067925865,332,91.290001,-0.01577220101515231,314,91.599998,-0.0033842467987826863,210,93.480003,-0.020216066321875448,236,92.709999,0.008087997150177939,228,91.949997,0.007936464189939096,334,90.760002,0.013111447485424144,327,90.080002,0.007548845303089635,294,91.629997,-0.016915803238540028,295,90.529999,0.012486154696132568,301,91.940002,-0.01522898944849349,207,92.980003,-0.011185211512630189,174,94.074997,-0.0115870840863187,269,91.459999,0.028479238783434502,302,91.029999,0.004723717507675529,187,93.220001,-0.0233880487435687,308,92.260002,0.01062449069003657,210,90.989998,0.013734754120761306,80,93.040001,-0.02203356597126438,43,95.029999,-0.020940734725252375,76,93.389999,0.017560766865411415,235,95.089996,-0.01829073956556526,116,92.760002,0.025118520372606312,136,91.635002,0.011780126527050516,129,92.370003,-0.008279220600016846,116,92.010002,0.003258422939068195,106,91.059998,0.010432725904518492,116,91.879997,-0.008924673778559322,119,91.43,0.00492176528491739,225,88.669998,0.031126672631705654,213,89.59,-0.0090523577653433
117,CSCO,Cisco,Information Technology,117,120.360001,,125,122.57,-0.018030505017541,136,121.43,0.00938812484559004,120,120.879997,0.00454999184025473,131,121.5,-0.0051029053497941845,19,121.739998,-0.001971398093829402,254,115.860001,0.05075087993482752,259,115.989998,-0.0011207604297053253,240,113.559998,0.021398380088030633,303,112.480003,0.009601662261691013,226,115.580002,-0.026821240234967236,389,114.57,0.008815588723051437,366,114.169998,0.003503564920794622,365,112.760002,0.012504398501163694,380,112.209999,0.004901550707615776,447,112.18,0.00026741843465849513,433,110.699997,0.01336949449059155,425,111.940002,-0.01107740734183671,449,109.660004,0.020791518482891957,445,111.769997,-0.018877991022939744,344,117.089996,-0.045435128377662615,205,119.25,-0.01811324109014678,116,121.309998,-0.01698127140353256,363,118.309998,0.02535711309875932,383,113.82,0.03944823405376918,402,111.790001,0.018159039107620956,446,113.980003,-0.01921391421616292,380,112.690002,0.011447342063229282,343,117.010002,-0.03691992074318562,335,117.459999,-0.003831065927388577,328,117.699997,-0.002039065472533519,351,113.769997,0.03454337789953521,309,118.970001,-0.04370853119518758,322,119.730003,-0.0063476320133392106,189,121.150002,-0.011720998568369834,179,121.529999,-0.003126775307551899,314,121.84,0.016647130528299137
118,NFLX,Netflix,Communication Services,118,74.7901,,24,76.290001,-0.01966051881425468,364,74.139999,0.028999218087391698,374,73.690002,0.006106622171078158,375,74.199997,-0.006873248256330622,385,73.57,0.008563232295772716,371,73.330002,0.0032728486765893905,347,71.709999,0.022591033643718283,307,73.169998,-0.01995351974726045,346,73.629997,-0.006247440156761042,378,72.389999,0.01712941037614879,279,70.400002,0.02826700203786925,405,70.089996,0.004422970718959585,401,68.889999,0.01741903059107308,414,68.529999,0.0052531738691548036,443,68.669998,-0.002038721480667638,452,67.599998,0.01582840283515985,396,68.949997,-0.019579391714839356,380,74.349998,-0.07262947068270265,372,73.68,0.009093349619978097,388,73.529999,0.0020399973077656064,400,73.830002,-0.004063429390127715,406,73.370003,0.006269578590585523,387,75.470001,-0.027825599207292995,394,75.589996,-0.0015874455132925958,377,76.18,-0.007744867419270274,377,76.019997,0.0021047488333891806,294,77.650002,-0.020991692955783736,463,74.190002,0.046637011817306506,473,71.400002,0.03907562915754559,465,73.779999,-0.03225802429192226,466,73.809998,-0.00040643545336482845,478,70.900002,0.04104366597902209,482,71.839996,-0.013084549726311234,482,72.82,-0.013457896182367368,470,72.879997,-0.0008232300009564097,467,73.17,-0.05815456415693576
119,WBD,Warner Bros. Discovery,Communication Services,119,27.105,,28,26.870001,0.008745775632833075,273,26.780001,0.0033607168274565336,311,26.4,0.014393977272727287,286,25.969999,0.01655760556633057,414,25.790001,0.006979371578931026,409,26.09,-0.011498620160981243,382,26.299999,-0.007984753155313773,431,25.469999,0.03258735895513776,423,25.639999,-0.0066302654691990925,438,25.610001,0.0011713392748402551,439,25.280001,0.013053796951985941,392,25.77,-0.019014318975553057,402,25.950001,-0.00693645445331581,418,25.85,0.0038685106382978507,386,25.83,0.0007742934572203541,386,25.860001,-0.001160131432322964,87,26.870001,-0.03758838713850432,74,27.290001,-0.015390252275916061,65,27.27,0.0007334433443344501,13,27.48,-0.007641921397379958,152,27.09,0.01439645625692143,433,26.59,0.018804061677322403,426,26.629999,-0.001502027844612397,426,26.15,0.018355602294455098,431,26.120001,0.0011485068473007232,442,26.120001,0.0,360,26.48,-0.013595128398791623,354,26.809999,-0.012308803144677527,336,26.66,0.005626369092273098,290,27.129999,-0.017323959355840746,330,26.74,0.01458485415108468,267,26.98,-0.008895478131949686,246,27.200001,-0.008088271761460541,239,26.879999,0.01190483675241194,376,26.950001,-0.0025974767125239717,398,26.82,0.028625953105879676
120,LYV,Live Nation Entertainment,Communication Services,120,184.494995,,14,184.529999,-0.0007853336264370681,354,180.604996,0.02142142651563339,240,181.850006,-0.006409242308208385,19,183.470993,-0.009099814535749373,210,183.740005,-0.0012466195086546783,215,181.610001,0.011282970870351017,341,174.240005,0.04295638767138388,235,183.559998,-0.05077355143575457,230,184.449997,-0.004717209960529489,266,180.889999,0.01979323325574267,232,179.330002,0.008305490801744364,308,177.229996,0.011849043883068289,284,176.139999,0.006645450490122107,317,177.910004,-0.010004490894834683,289,177.880005,0.000449879092955241,279,180.975006,-0.016476810701775868,325,180.220001,0.004189351879983594,327,179.824997,0.0020572420776010514,268,178.460007,0.007761684512870737,280,181.360001,-0.01707419604620186,144,183.199997,-0.01031377353342422,287,179.899994,0.01896659509853804,26,182.600006,-0.014678540752781966,21,182.190002,0.00252556825807404,20,183.820007,-0.009406241946566363,51,183.279999,0.002891669050366419,195,186.529999,-0.017739412996182313,232,184.020004,0.013860218803352975,249,183.149994,0.004969706706516641,215,182.419998,0.0032317923228724066,71,179.330002,0.016493875429303806,71,175.110001,0.024099143257956923,107,171.470001,0.021228203060429385,214,168.600006,0.017022508291013816,92,170.559998,-0.011491510453699672,141,171.195,-0.003971075567300919
121,COHR,Coherent Corp.,Information Technology,121,330.434998,,133,325.179993,0.016254049200443932,8,378.799988,-0.1422995048888308,279,334.36499,0.13338515608465928,297,328.309998,0.01872216495423129,278,323.790009,0.014147551491604071,492,288.329987,0.12372455106591151,498,262.984985,0.09677040035164519,499,249.059998,0.055910170689072114,490,222.050003,0.12163924627373235,497,243.330002,-0.08745324795583576,500,271.309998,-0.10312924774707344,497,282.570007,-0.0398485639702022,494,313.220001,-0.097854523664343,496,312.26001,0.0032992696543818756,492,317.179993,-0.0156358079073331,494,285.424988,0.11135248657363328,499,277.600006,0.02818797489507241,498,276.940002,0.0023108572385821535,498,299.350006,-0.07495491557627565,498,310.769989,-0.03674738039135428,496,307.429993,0.010995718257146292,496,324.48999,-0.052604027734976855,498,327.440002,-0.008403618396394696,495,317.089996,0.03277090172922503,499,313.98999,0.009422821611708265,495,335.535004,-0.06467090027986067,496,333.36499,0.006524535330777681,392,368.670013,-0.09571410436534555,274,394.429993,-0.06540418266178882,364,391.179993,0.008205081518825486,380,379.880005,0.027906230438859758,262,407.25,-0.06720686310620017,252,392.5,0.03757961783439501,397,381.220001,0.02958921087668731,7,425.480011,-0.10402371170381486,222,433.725,0.09217856445504036
122,GOOG,Alphabet Inc. (Class C),Communication Services,122,345.075012,,122,355.839996,-0.030252315987548406,140,353.470001,0.006704939579865288,141,356.619995,-0.00883291471079739,115,360.130005,-0.009746508070050841,30,375.350006,-0.04054882311631036,252,372.470001,0.007732179752108381,195,356.649994,0.0443572333271931,444,333.679993,0.06883841249661016,410,335.76001,-0.0061949515667455435,414,332.600006,0.009500913839430414,421,326.570007,0.018464644243952444,438,319.089996,0.02344169699384735,429,318.339996,0.0023559716322920643,422,341.910004,-0.06893629237008236,440,346.190002,-0.012363147333180335,439,351.369995,-0.014742274735211836,357,346.119995,0.015168149993761482,350,353.809998,-0.021734838030213033,207,370.209991,-0.044299163714357936,232,357.329987,0.03604512486661249,352,350.670013,0.018992140055043905,352,355.029999,-0.012280612940541946,350,356.23999,-0.0033965614023288015,255,358.709991,-0.0068857881351847006,286,363.619995,-0.01350311882601507,285,364.899994,-0.0035078076762039556,280,356.179993,0.024482006770099485,340,357.890015,-0.004778065685906219,391,353.329987,0.012905861850893485,410,351.279999,0.005835766356854455,448,334.690002,0.04956824793350112,447,342.190002,-0.02191764796214002,433,345.040009,-0.008259931966324574,459,346.079987,-0.003005022073119812,439,348.779999,-0.007741303996047,370,347.2699,-0.050835444558643195
123,GOOGL,Alphabet Inc. (Class A),Communication Services,123,345.975006,,119,357.519989,-0.03229185319761241,141,354.299988,0.009088346342252862,142,357.75,-0.00964363941299795,113,362.429993,-0.012912819276521659,138,377.649994,-0.04030187009615038,253,373.51001,0.011083997454311767,205,356.130005,0.048802416971296836,451,333.660004,0.0673440050669063,415,336.709991,-0.009058201661737986,417,333.709991,0.00898984172158035,424,326.559998,0.021894883157121958,433,319.73999,0.021329856174699957,426,317.690002,0.006452793563204384,420,342.089996,-0.07132624246632457,439,347.149994,-0.014575826263733105,410,351.98999,-0.01375037966278525,450,346.769989,0.015053208655838812,351,354.459991,-0.02169497882766691,208,370.920013,-0.04437620355631766,230,359.51001,0.0317376503647282,353,352.51001,0.019857592129086,354,357.179993,-0.013074592898600579,349,358.890015,-0.0047647522319616,257,361.920013,-0.00837201008831745,285,367.029999,-0.013922529531434802,287,366.459991,0.0015554440157150573,185,359.910004,0.018198957870590338,342,361.209991,-0.003598978523271179,390,357.369995,0.010745155031831821,412,353.649994,0.010518877599641652,447,337.390015,0.04819342089895562,444,343.709991,-0.01838752484794659,428,345.290009,-0.0045759157775109305,448,346.130005,-0.0024268222571457443,441,349.679993,-0.010152104984742505,374,348.19,-0.04986008219400606
124,FFIV,"F5, Inc.",Information Technology,124,413.762512,,32,409.98999,0.009201497821934801,384,400.230011,0.024385924922556645,32,413.070007,-0.031084309638583774,134,411.320007,0.00425459489015334,322,412.25,-0.0022558956943602437,291,406.350006,0.01451948791161084,331,402.570007,0.009389668714192112,423,388.75,0.03554985723472659,405,386.950012,0.004651732637754646,329,403.459991,-0.04092098192705307,294,407.959991,-0.011030493428950017,389,392.209991,0.04015705964002336,331,388.079987,0.010642146305781974,327,400.609985,-0.031277298293001854,256,408.73999,-0.01989040759138827,251,411.920013,-0.007720001212953909,298,409.100006,0.006893197161184972,356,403.410004,0.014104761764906604,46,421.470001,-0.042850017693192854,35,431.26001,-0.022700943219845504,57,420.950012,0.024492214529263423,196,430.390015,-0.02193360131740041,183,430.320007,0.0001626882293670473,60,419.140015,0.026673645082538666,102,417.109985,0.004866893800204775,111,419.029999,-0.004582044255976969,105,408.140015,0.026681980692336627,138,424.179993,-0.03781408426776045,143,415.959991,0.019761520766068186,169,410.559998,0.013152749966644395,203,394.529999,0.04063062134851769,341,386.01001,0.02207193797901752,340,384.779999,0.0031966604376441055,277,389.529999,-0.012194182764342143,185,391.269989,-0.00444703158667259,367,387.7,0.014993901657472497
125,WST,West Pharmaceutical Services,Health Care,125,353.160004,,23,352.01001,0.002925053205846684,260,353.73999,-0.005818049988063345,252,348.25,0.014744646906288184,139,350.869995,-0.007891257155728582,376,348.832001,0.006049962551612387,360,348.100006,0.0025636575124237115,358,341.005005,0.02094091737584547,350,339.589996,0.004166815915272126,338,337.36499,0.00631187416821799,415,336.98999,0.0010830563798218673,308,331.299988,0.01732827169811313,284,328.119995,0.00969155506661501,194,355.329987,-0.07696639797842242,94,358.720001,-0.008593557561523912,118,359.440002,-0.001447469698459658,224,352.410004,0.020208886405931548,147,358.23999,-0.016273967627120522,129,362.290009,-0.011588157976006208,115,359.23999,0.009164370473537575,141,357.609985,0.004445676014746436,143,359.714996,-0.005810472422225099,306,353.679993,0.016977199267181442,37,357.179993,-0.011127917450898361,22,353.649994,0.009895951338135145,158,355.850006,-0.006824289734654543,213,357.589996,-0.005005057949122427,251,365.639008,-0.022283573639294896,273,365.149994,0.001750706849314998,270,359.01001,0.017130902506963697,269,354.475006,0.012208235833589764,187,350.609985,0.01033205055724018,217,346.559998,0.011686250644542096,125,340.410004,0.018066431443654052,160,336.390015,0.011950381464206128,168,329.709991,0.020260302030095323,187,329.21,0.005366607518221267
126,CNC,Centene Corporation,Health Care,126,65.544998,,118,66.555,-0.015397356166441112,1,65.790001,0.011935579075668779,358,64.190002,0.024766418602792273,312,66.989998,-0.04179722471405345,355,64.089996,0.045575120961448556,336,63.759998,0.00517562751491929,362,62.220001,0.02475083534633815,393,60.84,0.022682462195923625,390,61.84,-0.015852474927207982,347,64.120003,-0.032389297449538335,315,64.065002,0.0006242353113534715,318,63.41,0.010329632550071022,303,63.720001,-0.005177313926033489,292,65.889999,-0.03293364748723093,114,67.610001,-0.025151606755532185,229,65.839996,0.026883431159382187,249,66.440002,-0.009030794430138767,345,63.903,0.03991239693085613,297,66.620003,-0.04063955801471908,155,68.709999,-0.030558759741577957,194,68.300003,0.006150212239709685,219,67.360001,0.01410549410855233,191,67.595001,-0.00355025158432698,156,67.080002,0.007527277241155206,179,66.099998,0.014519040478567335,180,66.055,0.0007569265364000266,107,67.82,-0.026598894391410166,306,68.349998,-0.007754177256888983,182,64.190002,0.06480753809604178,163,64.550003,-0.005422977914115612,151,65.724998,-0.017952227995486236,141,64.769997,0.01474449659153132,183,62.970001,0.028584976519215877,156,63.139999,-0.002692397888698128,167,63.68,-0.008479915201004995,265,64.02,0.04359226483120282
127,PSX,Phillips 66,Energy,127,222.950607,,269,215.479996,0.034477555967380225,283,204.0,0.05674067859858423,278,205.429993,-0.007395893199768522,283,202.389999,0.014218661848156122,280,205.830002,-0.016999368677446003,259,206.169998,-0.0017459624448715738,153,211.675003,-0.026029833627214893,156,210.600006,0.0051044490473566295,23,206.839996,0.018326038569953518,19,205.830002,0.00480927846074497,128,207.710007,-0.009575618001013697,101,206.789993,0.00444902573211059,83,206.899994,-0.0009179776001154716,132,211.419998,-0.021333001819535458,161,212.255005,-0.00400436229322354,166,208.869995,0.016546944206700998,216,206.860001,0.00971668756783961,181,201.279999,0.027518347940450827,149,196.169998,0.026101115903321537,218,201.470001,-0.026209973088259786,238,198.289993,0.016037158264461615,71,188.320007,0.05271815644129241,235,189.860001,-0.007902222867371411,249,187.809998,0.010915302815774464,44,178.880005,0.05015657683195207,296,177.350006,0.00874078262289757,248,176.410004,0.005271556572628455,358,174.544998,0.01094558166189108,404,169.039993,0.03250514582954489,341,174.059998,-0.028784888903449213,398,171.699997,0.014040221871490566,388,171.759995,-0.00034931300504525975,399,168.639999,0.018500925157145076,387,170.339996,-0.009980022542680045,395,168.410004,0.01146007929552706,428,168.105,0.013663205812346257
128,CTSH,Cognizant,Information Technology,128,58.349998,,115,58.310001,0.0006859372202721037,147,57.669998,0.011097676819756375,147,56.889999,0.013710652376703214,127,55.779999,0.019899605950154386,77,56.130001,-0.006235560195340106,96,55.169998,0.01740081629149226,101,55.349998,-0.0032520326378331355,93,53.895,0.02690159454910601,131,55.970001,-0.03707344940015278,67,50.310001,0.11250248235932259,266,47.049999,0.06928803547902307,248,45.450001,0.03520347557308079,257,43.009998,0.056731065181635065,308,43.18,-0.003937054191755385,314,43.630001,-0.010314026809213228,371,44.639999,-0.022625403732647986,390,44.77,-0.0029037525128434716,411,44.560001,0.004712724310755867,404,43.18,0.031959263547938876,405,43.029999,0.003485963362444,411,44.16,-0.025588790760869617,446,42.57,0.03735024665257214,429,43.400002,-0.019124469164771063,441,42.43,0.022861230261607357,359,43.939999,-0.034365021264565865,487,41.369999,0.0621223123549024,489,41.990002,-0.01476549108047187,494,41.07,0.022400827854881733,497,38.73,0.06041828040278863,490,38.740002,-0.0002581827435115258,483,40.029999,-0.032225756488277746,460,39.150002,0.0224775722872248,449,41.439999,-0.05526054670030278,439,40.950001,0.01196576283355899,423,41.830002,-0.021037555771572736,452,41.4765,-0.04279173815121884
129,ACN,Accenture,Information Technology,129,178.5,,83,178.289993,0.0014025245441795509,130,175.649994,0.014625495022618562,1,171.134995,0.026532598757918135,2,170.600006,0.0023721607771840514,108,170.460007,0.0009975532886399296,4,165.720001,0.028354320353351836,1,165.919998,-0.0012053821263907638,1,163.289993,0.0161063452308432,99,173.220001,-0.05705379173129044,57,164.634995,0.05198589087851602,159,154.070007,0.06864206891655278,236,146.955002,0.04841621518946315,205,138.740005,0.05921145094379954,214,140.089996,-0.009636598176503752,207,140.929993,-0.005466456016850363,361,144.779999,-0.026255808091088517,386,143.570007,0.008427888423798713,406,144.669998,-0.007191715599255133,431,137.070007,0.0558312200895863,438,134.529999,0.018653455984742218,446,138.529999,-0.02880454002874555,465,135.220001,0.02440289209207691,444,139.044998,-0.027613958400891203,445,137.190002,0.013521364333823671,422,142.100006,-0.03482479973846064,371,136.929993,0.0375291963879647,493,137.339996,-0.0030579758402049517,497,131.080002,0.04735751363694374,496,124.410004,0.053359047679861105,494,124.699997,-0.002645454587870022,492,128.970001,-0.03318343256887679,491,125.82,0.02503577332697504,491,129.149994,-0.025783926865687645,493,127.010002,0.01684900375011411,499,124.830002,0.01746375042115278,490,120.52,-0.02461322805251065
130,AZO,AutoZone,Consumer Discretionary,130,3056.365479,,129,3069.090088,-0.0037889664040265947,38,3126.830078,-0.018610346425881996,368,3068.909912,0.018637472657663023,376,3064.129883,0.0009294837495550379,360,3027.959961,0.011921894318835946,382,2988.995117,0.012604193182527368,373,3018.75,-0.009036015913800322,366,3006.570068,0.004051105320855619,299,3145.300049,-0.04315484438018247,389,3117.580078,0.008496857632311672,290,3074.330078,0.013761460124472435,446,2955.050049,0.040364808386363915,449,2921.889893,0.010791875833760844,425,2970.23999,-0.017009557379760287,432,3013.429932,-0.014201663636987272,449,2995.830078,0.00644596251805285,367,3046.439941,-0.016612788691113156,436,3062.030029,-0.005133621839407021,462,2969.879883,0.030788690017864884,347,3031.98999,-0.020510800741825097,354,3078.879883,-0.015261544506697367,359,3071.699951,0.002030823727250164,359,3010.360107,0.020366151953460587,356,3068.75,-0.01948094617546059,335,3077.060059,-0.001987117067892008,362,2959.540039,0.04035219800918122,300,3159.310059,-0.06322326231499753,285,3222.800049,-0.018283748362198038,284,3194.379883,0.008404447047148045,296,3152.97998,0.012924754563899299,276,3126.939941,0.0077604210631445625,277,3059.040039,0.022196473774235503,294,3087.77002,-0.009304443275862884,315,3046.459961,0.013560020328131861,349,2949.060059,0.03302743926925222,365,2960.72,-0.037663786924135856
