current_rank,ticker,name,sector,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
11,OBIO,ORCHESTRA BIOMED HOLDINGS INC,Health Care,11,4.4,,286,4.75,-0.07368421052631569,,,,,,,,,,,,,,,,,,
12,ADEA,ADEIA INC,Information Technology,12,32.744999,,742,33.0,-0.007727303030303001,1303,30.82,0.07491853176161123,1252,30.389999,0.014149424618276507,1176,30.059999,0.010978044277379917,1184,30.389999,-0.010858835500455188,226,31.809999,-0.04464005170198215,239,31.853,0.0
13,MCS,THE MARCUS CORP,Communication,13,23.475,,413,23.719999,-0.01074589127686465,522,24.540001,-0.04700683194081279,591,23.42,0.04782241673783094,551,23.4,0.0008547008547010737,612,23.82,-0.017632241813602123,656,23.5,0.013617021276595809,1100,23.885,-0.014675052410901501
14,TLSI,TRISALUS LF SC CM A,Health Care,14,4.5751,,93,4.74,-0.034789029535865046,155,4.73,0.0021141649048626032,6,4.37,0.08237986270022901,48,4.16,0.05048076923076916,151,4.03,0.032258064516129004,62,4.2,-0.04047619047619044,39,4.08,0.02941176470588247
15,TATT,TAT TECHNOLOGIES LTD,Industrials,15,47.23,,914,45.490002,0.03825011922400012,,,,,,,,,,,,,,,,,,
16,ESTA,ESTABLISHMENT LABS INC,Health Care,16,86.154999,,27,87.419998,-0.014470361804400866,,,,,,,,,,,,,,,,,,
17,TAYD,TAYLOR DEVICES INC,Industrials,17,58.105,,57,57.060001,0.018314037533928573,,,,,,,,,,,,,,,,,,
18,CTEV,CLARITEV CORP CLASS A,Health Care,18,34.404999,,20,33.84,0.017297427557658063,17,33.139999,0.020814418050412176,26,34.720001,-0.04550696873539839,245,30.49,0.13873404394883582,577,30.059999,0.014304757628235354,992,28.440001,0.05696195299008622,827,29.64,-0.03331063902107423
19,BHVN,BIOHAVEN LTD,Health Care,19,14.67,,237,14.99,-0.0187290969899665,509,15.82,-0.05306380290587487,474,15.34,0.0312907431551499,487,14.96,0.025401069518716568,473,14.78,0.012178619756427755,568,15.5,-0.04645161290322586,901,15.515,0.14222549742078106
20,FBRX,FORTE BIOSCIENCES INC,Health Care,20,21.785,,1245,21.32,0.021810506566604104,,,,,,,,,,,,,,,,,,
21,CLPT,CLEARPOINT NEURO INC,Health Care,21,18.059999,,500,19.43,-0.0705095728255275,311,18.48,0.051406926406926345,224,17.959999,0.028953286690049485,394,17.98,-0.0011124026696329725,476,18.530001,-0.029681649774330743,327,17.059999,0.08616659356193379,325,17.77,-0.03995503657850297
22,NEXN,NEXXEN INTERNATIONAL LTD,Communication,22,9.035,,811,9.09,-0.006050605060506031,666,8.66,0.049653579676674386,1149,8.49,0.020023557126030544,1182,8.56,-0.008177570093457986,839,8.64,-0.0092592592592593,1091,8.47,0.02007083825265643,636,8.415,-0.015116279069767313
23,OFRM,ONCE UPON A FARM PBC,Consumer Staples,23,20.16,,17,20.450001,-0.015625,,,,,,,,,,,,,,,,,,
24,AIRJ,AIRJOULE TECHNOLOGIES CORP CLASS A,Industrials,24,5.41,,1613,4.6,0.17608695652173934,1526,4.56,0.00877192982456143,1251,4.725,-0.03492063492063491,901,4.96,-0.04737903225806461,616,5.03,-0.013916500994035852,573,4.88,0.03073770491803285,613,4.925,0.006185567010309256
25,AVNW,AVIAT NETWORKS INC,Information Technology,25,21.754999,,69,20.73,0.04944520019295706,122,20.469999,0.012701563883808609,191,20.370001,0.004909081742313193,189,20.719999,-0.016891796182036622,62,20.66,0.002904114230396937,51,20.200001,0.02277222659543421,35,20.040001,0.00798403153772309
26,KALU,KAISER ALUMINIUM CORP,Materials,26,193.309998,,999,187.160004,0.032859552621082644,829,187.169998,-5.3395309647874534e-05,939,181.729996,0.029934529905563778,1248,174.869995,0.03922914848828141,1171,179.110001,-0.02367263679486009,761,185.029999,-0.031994801016023366,633,182.05,0.012476054719562368
27,PRAA,PRA GROUP INC,Financials,27,18.49,,719,18.75,-0.013866666666666805,577,18.93,-0.009508716323296307,377,18.18,0.041254125412541365,71,18.0,0.010000000000000009,556,17.6,0.022727272727272707,943,15.86,0.10970996216897877,1344,15.675,0.061579651941097824
28,NUVB,NUVATION BIO INC CLASS A,Health Care,28,5.7199,,640,5.6,0.01959001782531189,662,5.605,-0.008849557522124019,95,5.81,-0.03528399311531827,697,6.46,-0.10061919504643968,832,6.04,0.06953642384105962,667,5.76,0.04861111111111116,492,5.8601,0.03597122302158273
29,LCTX,LINEAGE CELL THERAPEUTICS INC,Health Care,29,1.315,,1069,1.35,-0.02592592592592602,,,,,,,,,,,,,,,,,,
30,NXDR,NEXTDOOR HOLDINGS INC CLASS A,Communication,30,2.305,,896,2.28,0.010964912280701844,757,2.21,0.02702702702702675,1218,2.12,0.04245283018867907,819,2.17,-0.02304147465437778,879,2.15,0.009302325581395321,794,2.17,-0.009216589861751112,751,2.185,-0.01363636363636378
31,NHI,NATIONAL HEALTH INVESTORS REIT INC,Real Estate,31,77.129997,,142,77.540001,-0.006056714073626623,551,77.610001,-0.00012897484994289776,1052,76.419998,0.01557187949677763,1143,75.209999,0.016088273049970514,1348,73.029999,0.02985074667740295,1404,70.959999,0.029171364559912316,1175,71.06,0.001976828579497436
32,RCMT,RCM TECHNOLOGIES INC,Industrials,32,27.950001,,29,28.190001,-0.008513657023282772,26,28.25,-0.0021238584070797373,35,27.469999,0.028394649741341427,553,28.15,-0.02415634103019526,108,27.790001,0.012954263657637188,113,27.389999,0.014603943578092249,122,26.63,0.038286582194335894
33,TPC,TUTOR PERINI CORP,Industrials,33,83.360001,,196,81.885002,0.018075281561136247,374,79.400002,0.02961150546474922,249,81.559998,-0.026483521983411418,168,82.360001,-0.009713489440098533,299,81.0,0.01679013580246913,100,81.5,-0.006134969325153339,956,81.08,0.04500579676896521
34,CAMP,CAMP4 THERAPEUTICS CORP,Health Care,34,4.325,,1155,4.44,-0.025900900900900914,,,,,,,,,,,,,,,,,,
35,AII,AMERICAN INTEGRITY INSURANCE GROUP,Financials,35,19.030001,,790,19.07,-0.004186289681512911,217,18.68,0.01869663561413648,276,17.700001,0.05536717201315411,100,18.040001,-0.01884700560715047,911,17.959999,0.004454454591005241,1060,17.290001,0.03875060504623451,1148,17.19,0.031622971360381724
36,CFBK,CF BANKSHARES INC,Financials,36,31.665001,,36,31.405001,0.008118465456860902,37,31.4,0.00015926751592365562,530,31.51,-0.00349095525230092,82,31.16,0.011232349165597011,114,30.700001,0.014983680293691126,200,30.1,0.019933588039867,630,30.0,0.0033333333333334103
37,TDC,TERADATA CORP,Information Technology,37,34.700001,,192,34.310001,0.01107229020979017,,,,,,,,,,,,,,,,,,
38,HSTM,HEALTHSTREAM INC,Health Care,38,27.09,,1304,27.129999,-0.0014743457970640694,751,26.73,0.014964421997755384,1194,25.700001,0.04007778054172051,829,26.110001,-0.015702795262244496,1141,25.66,0.01753706157443502,1168,25.360001,0.011829613098201408,1022,25.34,-0.010920359240263577
39,TBLA,TABOOLA.COM LTD,Communication,39,5.03,,521,4.98,0.010040160642570184,,,,,,,,,,,,,,,,,,
40,CCO,CLEAR CHANNEL OUTDOOR HOLDINGS INC,Communication,40,2.415,,1346,2.4,0.006250000000000089,,,,,,,,,,,,,,,,,,
41,RELL,RICHARDSON ELECTRONICS LTD,Information Technology,41,18.700001,,1023,18.35,0.01907362397820167,1337,17.629999,0.040839537200200615,1017,18.059999,-0.023809525127880704,1362,17.605,0.025553547668736742,653,17.82,-0.012065095398428705,363,18.309999,-0.026761279451735676,71,18.4575,-0.015591451612903207
42,KYTX,KYVERNA THERAPEUTICS INC,Health Care,42,8.93,,1224,8.78,0.017084282460136713,,,,,,,,,,,,,,,,,,
43,CRK,COMSTOCK RESOURCES INC,Energy,43,14.98,,1364,14.19,0.05567300916138129,1218,14.295,-0.007692307692307776,1184,13.87,0.03064167267483775,1365,13.46,0.03046062407132233,1343,13.46,0.0,1401,13.45,0.0007434944237918462,1159,13.3061,0.026717557251908275
44,NWFL,NORWOOD FINANCIAL CORP,Financials,44,32.130001,,37,32.285,-0.004955094303031982,7,32.490002,-0.006309694902450258,1093,31.18,0.042014175753688265,1115,31.02,0.0051579626047710825,1063,31.0,0.00064516129032266,1093,30.815001,0.005840363400389403,705,31.17,0.0014624959376015045
45,BBNX,BETA BIONICS INC,Health Care,45,15.85,,662,17.0,-0.0676470588235294,498,16.82,0.010701545778834642,171,15.91,0.05719673161533634,596,14.73,0.08010862186014944,1002,13.67,0.07754206291148513,900,13.7,-0.0021897810218978186,165,13.88,-0.012968299711815678
46,BLFS,BIOLIFE SOLUTIONS INC,Health Care,46,27.674999,,3,28.299999,-0.022084806434092052,1044,28.67,-0.012905510987094582,563,27.5,0.042545454545454664,1124,25.57,0.07547907704341017,1172,24.790001,0.031464258512938326,1130,24.9,-0.004417630522088323,918,25.26,-0.043778838564560774
47,VALU,VALUE LINE INC,Financials,47,37.5,,1092,40.5,-0.07109237233322696,503,38.880001,0.041666639874829325,128,36.389999,0.06842544843158693,210,34.849998,0.044189414300683794,497,35.145199,-0.008534963952491426,446,34.59,0.016050852847643737,191,34.09,0.01466705778820776
48,FINW,FINWISE BANCORP,Financials,48,14.08,,39,14.67,-0.04021813224267212,200,15.42,-0.048638132295719894,106,14.55,0.0597938144329897,1161,14.6,-0.003424657534246478,1028,14.48,0.008287292817679592,1513,14.06,0.029871977240398362,1452,14.2631,-0.008462623413258097
49,ABEO,ABEONA THERAPEUTICS INC,Health Care,49,6.04,,1171,5.66,0.06713780918727918,1308,5.61,0.008912655971479388,1009,5.56,0.00899280575539585,1021,5.62,-0.01067615658362997,450,5.72,-0.01748251748251739,305,5.75,-0.00521739130434784,42,5.77,-0.0034662045060658286
50,XFOR,X4 PHARMACEUTICALS INC,Health Care,50,4.4,,158,4.23,0.04018912529550822,,,,,,,,,,,,,,,,,,
51,BELFA,BEL FUSE INC CLASS A,Information Technology,51,289.25,,190,272.570007,0.06119526203042591,334,265.850006,0.02527741526550864,345,267.859985,-0.007503841979234038,1041,257.190002,0.04148677210243967,837,252.669998,0.01788896202864576,67,270.519989,-0.06598400016939232,33,265.769989,0.01787259734582003
52,ASMB,ASSEMBLY BIOSCIENCES INC,Health Care,52,27.745001,,1265,26.959999,0.02911728594648677,,,,,,,,,,,,,,,,,,
53,HLIT,HARMONIC INC,Information Technology,53,16.33,,1254,15.76,0.03616751269035534,1192,14.9,0.05771812080536898,1105,14.85,0.0033670033670034627,1389,14.54,0.021320495185694677,1056,14.66,-0.008185538881309795,592,14.96,-0.020053475935828957,598,15.345,-0.007957559681697535
54,CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,54,71.519997,,56,71.519997,-0.031156908696829966,520,73.82,-0.031156908696829966,165,70.989998,0.0398647989819636,147,71.0,-0.0001408732394365675,263,69.510002,0.021435735248576115,463,67.440002,0.030693949267676324,297,66.6,-0.007651515709998558
55,RVLV,REVOLVE GROUP CLASS A INC,Consumer Discretionary,55,23.135,,706,23.594999,-0.020118635318990385,614,23.77,-0.006944486531986538,119,22.790001,0.04300127060108516,737,22.940001,-0.006538796576338379,333,21.15,0.0846336170212767,283,20.790001,0.017315968383070146,389,20.96,-0.04589260918345073
56,CIA,CITIZENS INC CLASS A,Financials,56,5.9,,33,6.183,-0.0453074433656957,571,6.31,-0.03087774294670842,104,5.95,0.060504201680672276,116,5.86,0.015358361774743923,132,5.89,-0.005093378607809784,56,5.88,0.001700680272108901,357,5.78,0.00512820512820511
57,EYE,NATIONAL VISION HOLDINGS INC,Consumer Discretionary,57,18.705,,1325,18.785,-0.004258717061485284,1198,18.860001,-0.003976723012899086,1142,18.040001,0.04545454293489226,1349,17.610001,0.024417942963205874,1392,16.780001,0.04946364425127281,1361,16.959999,-0.010613090248413393,1458,17.09,0.01072693619028997
58,LBRX,LB PHARMACEUTICALS INC,Health Care,58,32.900002,,35,32.639999,0.007965778430323978,57,31.92,0.022556359649122948,146,31.0,0.029677419354838808,228,30.48,0.017060367454068137,534,30.6,-0.0039215686274509665,469,29.870001,0.0244392023957416,54,29.91,-0.004333300000000095
59,PDFS,PDF SOLUTIONS INC,Information Technology,59,70.830002,,492,65.919998,0.07448428624042114,51,63.009998,0.04618314699835424,499,68.669998,-0.08242318574117335,20,63.560001,0.08039642730653829,573,60.540001,0.049884373143634475,353,64.949997,-0.06789832492217052,345,65.085,-0.0062730109199355955
60,FWRD,FORWARD AIR CORP,Industrials,60,13.25,,14,14.43,-0.08177408177408174,19,14.855,-0.029589778076664408,4,14.29,0.03953813855843258,8,13.39,0.0672143390589992,4,13.08,0.023700305810397504,6,13.71,-0.04595185995623641,14,13.62,0.006607929515418665
61,BDC,BELDEN INC,Information Technology,61,119.720001,,70,118.669998,0.008933060544983551,87,119.57,-0.007111772266861771,85,121.32,-0.014424662050774861,91,118.489998,0.023883889338912834,95,118.440002,0.0004221208979715563,70,121.650002,-0.026387175891702808,822,122.27,-0.013061820330004581
62,CBFV,CB FINANCIAL SERVICES INC,Financials,62,37.299999,,66,37.299999,-0.016868740560588846,48,37.939999,-0.016868740560588846,231,37.25,0.018523463087248393,214,37.099998,0.0040431808109531175,316,36.98,0.0032449432125474242,899,35.349998,0.046110384504123525,223,36.15,-0.044594648648648705
63,YELP,YELP INC,Communication,63,24.65,,1236,24.635,0.000812058498256496,1174,24.02,0.026458333333333472,1247,22.92,0.047993019197207554,1212,23.360001,-0.018835658440254255,1176,22.67,0.030436744596382903,1204,22.469999,0.00890080146421024,1267,22.65,-0.017919581202778923
64,ITGR,INTEGER HOLDINGS CORP,Health Care,64,93.555,,1437,91.195,0.025597445454972112,112,93.964996,-0.028703791976821824,955,93.120003,0.00907423725061518,942,91.379997,0.019041432010552528,1275,89.540001,0.020549430192657647,1369,90.099998,-0.006215283156831952,1192,89.87,-0.00945471646278273
65,AVBH,AVIDBANK HOLDINGS INC,Financials,65,33.099998,,61,32.689999,0.012542031585868196,70,32.700001,-0.0003058715502791687,197,32.709999,-0.00030565577210817096,221,32.5,0.0064615076923078,246,32.700001,-0.006116238345069136,392,32.049999,0.02028087426773406,274,32.085,0.0028160201131419704
66,HLMN,HILLMAN SOLUTIONS CORP,Industrials,66,8.42,,85,8.33,0.010804321728691502,581,8.47,-0.016528925619834767,93,8.32,0.018028846153846256,141,8.205,0.014015843997562394,415,7.78,0.054627249357326546,309,7.89,-0.013941698352344711,272,8.005,-0.021091811414392203
67,ATEC,ALPHATEC HOLDNGS INC,Health Care,67,8.785,,78,9.5,-0.07526315789473681,115,9.3,0.021505376344086002,251,8.83,0.05322763306908285,375,8.7,0.014942528735632177,507,8.5,0.0235294117647058,114,8.55,-0.005847953216374324,1105,8.815,-0.0295119182746878
68,UA,UNDER ARMOUR INC CLASS C,Consumer Discretionary,68,6.135,,146,5.99,0.0259197324414715,,,,,,,,,,,,,,,,,,
69,ESP,ESPEY MANUFACTURING AND ELECTRONIC,Industrials,69,66.190002,,140,65.584999,-0.00436222904502559,,,,,,,,,,,,,,,,,,
70,SMPL,THE SIMPLY GOOD FOODS COMPANY,Consumer Staples,70,13.3,,83,13.14,0.0121765601217656,142,13.06,0.006125574272588086,160,12.29,0.06265256305939793,271,12.63,-0.02692003167062562,292,12.16,0.03865131578947367,354,11.86,0.025295109612141653,416,12.07,-0.06096595407759309
71,FBYD,FALCON S BEYOND GLOBAL INC CLASS A,Industrials,71,17.745001,,89,16.9,0.050000059171597666,750,16.030001,0.05427317191059444,425,16.860001,-0.049228941326871944,556,17.309999,-0.02599641975715894,725,17.875,-0.031608447552447516,332,16.26,0.09932349323493228,16,16.41,-0.009140767824497131
72,ESE,ESCO TECHNOLOGIES INC,Industrials,72,348.869995,,183,345.910004,0.008732077338752475,183,339.959991,0.017741552640026637,863,354.899994,-0.042096374338062126,743,346.51001,0.02421281855609303,734,343.079987,0.009997735600940194,906,353.01001,-0.02812957910173708,988,351.5,0.027685618631732245
73,SYRE,SPYRE THERAPEUTICS INC,Health Care,73,89.910004,,46,90.160004,-0.0027728481467237387,91,87.889999,0.025827796402637215,71,88.669998,-0.008796650700274133,723,86.239998,0.028177180616353992,694,97.050003,-0.11138593164185684,629,100.32,-0.03259566387559798,551,101.09,0.13561245803090127
74,INFU,INFUSYSTEM HOLDINGS INC,Health Care,74,9.69,,62,9.87,-0.019230769230769384,,,,,,,,,,,,,,,,,,
75,BXC,BLUELINX HOLDINGS INC,Industrials,75,61.369999,,700,63.220001,-0.029416432073382848,650,65.160004,-0.03155634239516458,621,63.060001,0.033301664552780386,378,60.700001,0.03887973576804393,131,54.75,0.10867581735159826,87,55.52,-0.01386887608069165,425,56.235,-0.03544129542318797
76,HBNC,HORIZON BANCORP INC,Financials,76,19.959999,,49,20.059999,-0.0049850451139106244,514,20.290001,-0.011335731328943721,99,19.780001,0.025783618514478412,139,19.799999,-0.0010100000510101514,180,19.68,0.006097510162601516,177,19.41,0.01391035548686248,105,19.31,0.003619441571871773
77,NUAI,NEW ERA ENERGY AND DIGITAL INC,Energy,77,6.36,,100,6.14,0.03583061889250816,,,,,,,,,,,,,,,,,,
78,TTAN,SERVICETITAN INC CLASS A,Information Technology,78,70.150002,,292,70.199997,-0.0007121795176144863,,,,,,,,,,,,,,,,,,
79,UFPI,UFP INDUSTRIES INC,Industrials,79,90.949997,,76,91.410004,-0.005032348538131615,701,92.199997,-0.008568254074888926,677,92.07,0.00141193657000116,172,89.800003,0.02527836218446433,410,84.019997,0.06879321835729169,220,85.440002,-0.01661990831882243,303,85.98,-0.01316701286285471
80,DLO,DLOCAL CLASS A,Financials,80,12.905,,207,12.85,0.004280155642023331,,,,,,,,,,,,,,,,,,
81,CENTA,CENTRAL GARDEN AND PET CLASS A,Consumer Staples,81,38.860001,,117,38.939999,-0.0020543914240984673,680,39.32,-0.0096643184130214,800,39.009998,0.00794673201470042,886,39.540001,-0.013404223232063028,271,37.919998,0.04272160035451478,240,37.709999,0.005568788267536151,169,38.07,-0.0018528322353844606
82,HIMS,HIMS HERS HEALTH INC CLASS A,Health Care,82,34.145,,73,33.360001,0.022611590973692364,60,33.882599,-0.01708892212990354,23,32.709999,0.03584836551049708,37,32.700001,0.0003057492261240302,31,32.959999,-0.007888289074280741,231,33.540001,-0.017292843849348483,982,33.66,-0.054412177772422576
83,CFFI,C AND F FINANCIAL CORP,Financials,83,81.254997,,53,83.309998,-0.024666919329418224,532,86.18,-0.033302413553028654,869,79.739998,0.08076250516083538,842,81.449997,-0.02099446363392743,208,79.120003,0.029448861370745982,925,75.730003,0.04476429242977842,275,78.17,-0.03356301641701098
84,VITL,VITAL FARMS INC,Consumer Staples,84,11.51,,463,11.3,0.018584070796460184,313,11.19,0.009830205540661385,286,10.68,0.047752808988763995,81,11.11,-0.03870387038703871,1034,10.68,0.04026217228464413,1050,10.08,0.059523809523809534,45,10.41,-0.03170028818443804
85,CGON,CG ONCOLOGY INC,Health Care,85,72.089996,,693,73.730003,-0.02224341425837184,800,71.959999,0.0245970542606595,790,72.839996,-0.01208123350253898,860,68.720001,0.05995336059439227,186,65.730003,0.04548908966275267,964,66.25,-0.007849011320754773,1384,65.305,0.08464305551267004
86,HROW,HARROW INC,Health Care,86,42.549999,,148,41.150002,0.034021796645356206,74,42.07,-0.021868267173758005,55,41.5,0.013734939759036058,550,42.68,-0.02764761012183692,531,42.779999,-0.0023375175861971575,211,42.41,0.00872433388351812,215,42.869999,-0.010730091223001947
87,RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,87,30.459999,,788,31.309999,-0.02745852490421452,819,31.530001,-0.007921419769373217,38,30.360001,0.03853754813776189,121,29.83,0.017767381830372075,143,29.51,0.01084378176889178,661,30.52,-0.03309305373525551,570,30.535,0.04915778618081812
88,NREF,NEXPOINT REAL ESTATE FINANCE INC,Financials,88,15.54,,563,15.58,-0.0025673940949936247,1371,15.35,0.013003901170351106,1284,15.3,0.0032679738562091387,1346,15.09,0.013916500994035852,1306,15.07,0.0013271400132712774,1527,14.9,0.011409395973154268,1664,14.8171,0.0020174848688636615
89,RDNT,RADNET INC,Health Care,89,61.34,,151,59.279999,0.03475035483721922,84,60.740002,-0.024036927097895067,70,60.009998,0.01216470628777544,352,58.16,0.03180876891334261,119,56.200001,0.03487542642570407,1120,55.759998,0.007891015347597286,1451,56.23,0.03758831270605478
90,SENEA,SENECA FOODS CORP CLASS A,Consumer Staples,90,172.955002,,731,173.059998,-0.0006067028846261646,173,170.380005,0.015729504175093778,115,168.160004,0.013201718287304764,117,166.479996,0.010091350554813694,366,160.929993,0.03448706419815739,887,156.460007,0.028569511696366012,725,156.61,0.003914026156662365
91,CIX,COMPX INTERNATIONAL INC CLASS A,Industrials,91,26.858801,,885,26.035,0.021635602067873627,144,27.4,-0.04247888773523767,710,27.190001,0.0077233906685034714,103,26.77,0.01568924168845709,152,27.0,-0.00851851851851848,156,25.76,0.048136645962732816,900,26.305,-0.050147527649427315
92,HQY,HEALTHEQUITY INC,Health Care,92,90.099998,,648,87.809998,0.026079034872543927,1293,88.459999,-0.0073479652650686456,1527,83.43,0.06029005154021316,1568,85.0,-0.018470588235294016,1486,84.919998,0.0009420866919944704,1343,84.610001,0.003663834018865053,1057,85.32,-0.007041403673763713
93,AUPH,AURINIA PHARMACEUTICALS INC,Health Care,93,17.209999,,707,16.790001,0.0250147692069822,123,17.23,-0.025536796285548502,62,17.549999,-0.018233562292510608,755,18.620001,-0.05746519562485519,772,17.879999,0.04138713878004108,940,17.530001,0.019965657731565667,311,17.515,0.06500620079017017
94,TRUP,TRUPANION INC,Financials,94,24.465,,68,25.459999,-0.039080873491000534,682,25.35,0.0043392110453648325,315,23.969999,0.05757200907684634,405,23.889999,0.003348681596847314,389,23.57,0.013576537971998315,396,23.25,0.01376344086021497,259,23.04,-0.012319498202230328
95,BNED,BARNES AND NOBLE EDUCATION INC,Consumer Discretionary,95,12.45,,702,13.52,-0.08185840707964609,477,13.76,-0.01601164483260553,80,13.43,0.024571854058078824,668,11.18,0.201252236135957,1014,10.7,0.04485981308411224,1000,10.73,-0.002795899347623587,502,10.83,-0.025431425976385036
96,BRBS,BLUE RIDGE BANKSHARES INC,Financials,96,3.53,,760,3.57,-0.008426966292134908,1142,3.58,-0.005571030640668551,366,3.49,0.025787965616045794,350,3.48,0.00287356321839094,661,3.5,-0.005714285714285672,1101,3.4,0.02941176470588247,1150,3.42,0.014925373134328401
97,FWRG,FIRST WATCH RESTAURANT GROUP INC,Consumer Discretionary,97,12.97,,111,12.97,0.0,138,12.74,0.018053375196232402,478,12.2,0.04426229508196733,458,12.08,0.009933774834437026,620,11.15,0.08340807174887899,500,11.56,-0.035467128027681705,549,11.645,-0.02116850127011005
98,LXRX,LEXICON PHARMACEUTICALS INC,Health Care,98,2.41,,753,2.64,-0.08712121212121215,,,,,,,,,,,,,,,,,,
99,CSTL,CASTLE BIOSCIENCES INC,Health Care,99,23.469999,,943,24.32,-0.03495069901315784,842,24.299999,0.0008230864536249438,109,22.91,0.060672151898734095,72,22.120001,0.03571423889176151,1119,21.379999,0.03461188188081743,1070,21.200001,0.008490471297619262,1090,21.07,0.003787878608528583
100,AGX,ARGAN INC,Industrials,100,794.984985,,316,792.289978,0.004326882369818819,301,765.469971,0.035050760626137656,417,753.070007,0.016465884824437005,476,732.23999,0.028446980886689843,294,736.77002,-0.006148499364835747,720,790.0,-0.0673797215189873,348,779.83,0.06922924228395733
101,EVTC,EVERTEC INC,Financials,101,27.495001,,97,27.6,-0.003443240304458195,110,27.370001,0.008403324501157439,252,26.280001,0.04147640633651428,387,26.450001,-0.006427220929027588,435,25.49,0.03766186739898014,402,25.200001,0.011507896368734283,362,25.33,-0.020217652419037835
102,NP,NEPTUNE INSURANCE HOLDINGS INC CLA,Financials,102,30.860001,,134,30.49,0.012467224409448807,,,,,,,,,,,,,,,,,,
103,GIC,GLOBAL INDUSTRIAL,Industrials,103,33.834999,,690,33.860001,-0.0007383933627170824,977,35.029999,-0.0364256697901445,804,34.34,0.02009315666860778,789,33.389999,0.028451663026405116,710,33.189999,0.006025911600660239,202,32.799999,0.011890244264946448,958,32.95,-0.0033424794895168253
