current_rank,ticker,name,sector,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
11,RIVN,"Rivian Automotive, Inc. - Class A Common Stock",,11,17.275,,96,16.809999,0.027662167023329243,279,15.63,0.07549577735124768,360,14.86,0.05181695827725452,383,14.64,0.015027322404371546,314,14.89,-0.016789791806581578,304,15.1,-0.013907284768211903,268,15.39,-0.08595641646489105
12,AEIS,"Advanced Energy Industries, Inc. - Common Stock",,12,373.019989,,201,348.149994,0.07143471328050643,210,348.109985,0.00011493206665713629,85,375.149994,-0.07207786067564215,91,359.609985,0.04321350810100566,101,364.959991,-0.014659157529407163,156,388.230011,-0.05993874595130155,219,386.55,0.04197647593307896
13,LIN,Linde plc,Materials,13,521.294983,,304,511.059998,0.020026973427883066,81,519.619995,-0.01647357122968296,84,522.280029,-0.005093118350883774,109,515.72998,0.012700539534273414,217,512.26001,0.0067738451806924616,110,516.710022,-0.00861220377103511,122,515.1,0.008903637188934166
14,SYRE,SPYRE THERAPEUTICS INC,Health Care,14,89.910004,,10,90.160004,-0.0027728481467237387,16,87.889999,0.025827796402637215,19,88.669998,-0.008796650700274133,148,86.239998,0.028177180616353992,151,97.050003,-0.11138593164185684,153,100.32,-0.03259566387559798,225,101.09,0.13561245803090127
15,TTAN,SERVICETITAN INC CLASS A,Information Technology,15,70.150002,,46,70.199997,-0.0007121795176144863,246,69.199997,0.014450867678505785,371,63.400002,0.09148256809203259,381,65.029999,-0.0250653087046796,380,64.190002,0.013086103346748645,419,62.57,0.025891034041873207,413,62.725,-0.025844666393678883
16,ENTG,"Entegris, Inc. - Common Stock",,16,177.619995,,27,171.039993,0.03847054647622672,205,161.429993,0.05953044921460182,20,176.279999,-0.08424101477332102,23,171.460007,0.028111465083516585,18,168.220001,0.019260527765660784,114,184.0,-0.08576086413043482,209,181.845,0.029255444889960458
17,CGON,CG ONCOLOGY INC,Health Care,17,72.089996,,135,73.730003,-0.02224341425837184,144,71.959999,0.0245970542606595,157,72.839996,-0.01208123350253898,182,68.720001,0.05995336059439227,,,,,,,,,
18,HQY,HEALTHEQUITY INC,Health Care,18,90.099998,,124,87.809998,0.026079034872543927,266,88.459999,-0.0073479652650686456,363,83.43,0.06029005154021316,380,85.0,-0.018470588235294016,365,84.919998,0.0009420866919944704,332,84.610001,0.003663834018865053,298,85.32,-0.007041403673763713
19,CHDN,"Churchill Downs, Incorporated - Common Stock",,19,90.910004,,184,90.870003,0.0004402002715901965,336,88.93,0.02181494433824338,330,83.980003,0.058942567553849745,367,84.610001,-0.007445904651389834,285,86.32,-0.019809997683039815,296,86.349998,-0.00034740012385414687,309,87.04,-0.021751433842237544
20,ROP,Roper Technologies,Information Technology,20,338.244995,,275,334.799988,0.010289746485893092,215,338.309998,-0.01037512938059848,248,332.420013,0.017718503007218223,256,331.600006,0.00247287993112999,253,329.540009,0.006251128675547335,279,325.089996,0.013688557183408445,313,325.8,-0.01565437486663923
21,WEN,WENDYS,Consumer Discretionary,21,8.0301,,5,8.255,-0.027832929782082405,4,7.8,0.05833333333333335,215,7.33,0.06412005457025916,180,7.86,-0.06743002544529264,,,,,,,,,
22,IBRX,IMMUNITYBIO INC,Health Care,22,8.735,,241,8.77,-0.003990877993158559,189,8.71,0.006888633754305262,41,7.79,0.11810012836970496,215,7.8,-0.0012820512820512775,319,7.32,0.06557377049180313,302,7.22,0.013850415512465464,324,7.32,-0.01902173913043481
23,COKE,"Coca-Cola Consolidated, Inc. - Common Stock",,23,191.270004,,28,192.279999,-0.005252730420494789,6,188.029999,0.02260277627294993,352,179.229996,0.049098941005388363,95,177.539993,0.009518998910853727,102,183.009995,-0.029889088844573752,131,178.899994,0.02297373470006936,104,179.16,-0.014542244694258688
24,FRMI,Fermi Inc. - Common Stock,,24,9.155,,122,9.45,-0.031216931216931254,92,9.49,-0.004214963119072768,11,8.8,0.07840909090909087,135,7.99,0.10137672090112648,96,8.69,-0.08055235903337166,76,8.97,-0.031215161649944423,145,8.9961,-0.0557894736842105
25,WYFI,WHITEFIBER INC,Information Technology,25,37.959999,,232,36.044998,0.053128065092415966,31,38.27,-0.058139587143977045,160,36.82,0.039380771319935004,12,38.709999,-0.048824568556563475,107,44.759998,-0.13516530988227482,138,44.77,-0.00022340853249946946,187,46.325,0.16315920170645892
26,MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",,26,538.090027,,88,527.280029,0.020501436438814746,80,512.650024,0.028537997298523354,100,513.789978,-0.0022187159127498024,103,509.76001,0.007905618175109597,59,513.429993,-0.007147971583342905,259,512.880005,0.0010723521966897742,280,515.6,0.014097884330202648
27,PTCT,PTC THERAPEUTICS INC,Health Care,27,82.529999,,11,81.57,0.011769020473213265,122,84.43,-0.03387421532630597,116,84.510002,-0.0009466571779278565,129,84.410004,0.0011846700066500127,142,82.129997,0.027760953163068924,158,80.959999,0.014451556502613094,156,78.980003,0.025069586285024537
28,JAZZ,Jazz Pharmaceuticals plc - Ordinary Shares,,28,240.75,,234,237.720001,0.012746083574179279,219,230.020004,0.033475336345094586,304,226.199997,0.016887741161198955,219,229.850006,-0.015879960429498574,216,230.25,-0.0017372160694896222,342,225.919998,0.01916608550961474,335,226.895,0.005608448222051976
29,CART,Maplebear Inc. - Common Stock,,29,46.959999,,144,47.23,-0.005716726656785798,142,47.459999,-0.004846165293851068,148,46.799999,0.014102564403901008,167,46.599998,0.004291867136990035,52,46.09,0.011065263614666865,78,44.27,0.04111136209622779,95,44.49,-0.006285050646129053
30,ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",,30,82.684998,,48,80.5,0.027142832298136632,184,78.889999,0.02040817619987534,86,79.269997,-0.004793717855193114,61,79.809998,-0.0067660821141730665,91,79.900002,-0.0011264580443941519,85,82.0,-0.025609731707317063,69,81.93,0.002199951112197507
31,INTC,Intel,Information Technology,31,140.464996,,92,131.720001,0.06639079056794128,222,128.320007,0.026496211148118176,78,132.869995,-0.03424390886746087,87,131.649994,0.009267003840501387,89,132.279999,-0.004762662570023224,225,140.940002,-0.06144460676252861,234,133.990005,0.051869518177867
32,DASH,DoorDash,Consumer Discretionary,32,184.654999,,143,184.820007,-0.0008928037752968798,26,183.089996,0.009448965196328762,10,176.910004,0.03493297077761648,19,177.929993,-0.005732529872015557,38,171.520004,0.03737167007062325,62,172.080002,-0.003254288665105909,117,176.505,-0.007955753166780322
33,EWTX,EDGEWISE THERAPEUTICS INC,Health Care,33,41.549999,,30,40.919998,0.015395919618568898,131,41.459999,-0.013024626459831934,146,41.689999,-0.005516910662434871,149,42.299999,-0.014420804123423281,42,38.830002,0.08936381203379806,,,,20,36.94,
34,INDV,INDIVIOR PHARMACEUTICALS INC,Health Care,34,40.77,,36,41.259998,-0.011875860973139196,,,,,,,,,,,,,,,,,,
35,CVCO,CAVCO INDUSTRIES INC,Consumer Discretionary,35,615.030029,,38,613.830017,0.0019549581590436738,41,618.299988,-0.00722945348011228,32,608.52002,0.01607172759903608,22,611.599976,-0.005035899478190831,148,585.0,0.04547004444444447,38,587.159973,-0.0036786788938694137,19,592.2,-0.023856688602738152
36,FRSH,FRESHWORKS INC CLASS A,Information Technology,36,10.1599,,1,10.21,-0.004906953966699379,93,9.85,0.03654822335025387,144,9.17,0.07415485278080691,67,9.37,-0.021344717182497308,240,9.19,0.019586507072905324,360,8.93,0.02911534154535267,359,8.8807,0.007900677200902928
37,SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",,37,338.859985,,42,331.940002,0.020847089709904898,226,305.279999,0.08732967468333896,65,325.26001,-0.061427812782764324,71,321.660004,0.011191960315961369,56,319.0,0.008338570532915313,160,336.899994,-0.053131476161439095,181,339.48,0.04737918861681045
38,FRPT,"Freshpet, Inc. - Common Stock",,38,59.25,,173,60.639999,-0.02292214747562915,12,57.43,0.05589411457426441,,,,,,,,,,,,,,,
39,EXPE,Expedia Group,Consumer Discretionary,39,257.054993,,166,265.279999,-0.031004998609035495,137,262.799988,0.009436876382201254,35,250.949997,0.04722052656569664,142,262.149994,-0.042723621042692006,31,245.070007,0.06969431799950931,70,238.020004,0.02961937182389085,59,240.899994,-0.01195512690631284
40,WING,Wingstop Inc. - Common Stock,,40,168.294998,,80,165.470001,0.0170725628991808,53,166.759995,-0.007735632277993343,26,165.419998,0.008100574393671733,56,155.789993,0.06181401523010521,67,150.410004,0.035768824259854615,29,156.740005,-0.04038535662927922,40,159.07,-0.031153381327440943
41,GTLB,GitLab Inc. - Class A Common Stock,,41,30.200001,,197,29.85,0.011725326633165833,147,29.07,0.026831785345717174,199,27.49,0.05747544561658802,99,28.27,-0.027591085956844785,373,27.0,0.04703703703703699,368,25.83,0.04529616724738683,339,25.755,-0.027484903143257022
42,IDCC,INTERDIGITAL INC,Information Technology,42,282.220001,,51,277.070007,0.01858733847002081,48,275.859985,0.004386362886229955,62,273.200012,0.009736357551843655,77,274.049988,-0.0031015363518277494,90,279.170013,-0.018340168218568653,55,297.839996,-0.06268460667048892,55,298.09,0.006080215326570881
43,BPOP,"Popular, Inc. - Common Stock",,43,164.440002,,180,164.850006,-0.002487133667438357,187,165.789993,-0.0056697450973413055,221,167.190002,-0.008373760292197274,209,165.649994,0.009296758561911034,210,165.059998,0.0035744335826297657,238,162.729996,0.014318208426675083,224,162.165,0.021916546661751246
44,RGEN,Repligen Corporation - Common Stock,,44,136.399994,,32,137.0,-0.004379605839416101,97,147.009995,-0.06809057438577559,115,145.229996,0.012256414301629492,4,138.399994,0.049349727572965074,261,126.370003,0.09519657129390113,210,126.57,-0.0015801295725684783,135,126.47,-0.041281653044034194
45,MIDD,The Middleby Corporation - Common Stock,,45,172.289993,,164,173.020004,-0.004219228893324933,143,173.360001,-0.00196121941646743,18,171.770004,0.009256546329241555,36,168.910004,0.016932093613590826,39,163.770004,0.03138547886950027,31,166.649994,-0.017281668789018934,46,167.29,-0.03256705655889525
46,SDOT,Sadot Group Inc. - Common Stock,,46,45.799999,,18,35.849998,0.2775453711322382,7,21.450001,0.6713285001711655,,,,,,,,,,,,,,,
47,UMBF,UMB FINANCIAL CORP,Financials,47,142.619995,,50,141.979996,0.004507670221373994,175,144.910004,-0.02021950120158711,205,143.410004,0.010459521359472257,187,141.470001,0.01371317584142795,82,139.479996,0.01426731471945275,81,136.940002,0.018548225229323423,116,137.01,0.02915980804388707
48,MELI,"MercadoLibre, Inc. - Common Stock",,48,1682.119995,,263,1683.130005,-0.0006000784235320467,295,1675.099976,0.004793761038176969,289,1619.25,0.03449126200401409,229,1659.569946,-0.024295418278200143,430,1583.660034,0.047933211908030016,347,1589.449951,-0.003642717404443774,304,1602.93,-0.027948550487254864
49,RELY,REMITLY GLOBAL INC,Financials,49,22.450001,,192,22.790001,-0.014918823391012581,207,22.370001,0.018775144444562297,105,21.74,0.028978886844526208,57,21.450001,0.013519766269474598,241,20.4,0.051470637254902085,270,20.66,-0.012584704743465736,274,20.8901,-0.020853080568720483
50,VRSK,Verisk Analytics,Industrials,50,179.804993,,8,179.210007,0.003320048974720491,72,182.179993,-0.016302481689084325,45,177.039993,0.029032988043554475,231,180.059998,-0.01677221500357895,315,174.759995,0.0303273240537687,350,168.990005,0.034143972005918455,365,168.97,-0.027675477082701794
51,NTLA,INTELLIA THERAPEUTICS INC,Health Care,51,16.705,,41,16.610001,0.005719385567767077,30,16.68,-0.004196582733812959,23,16.030001,0.04054890576737957,68,15.5,0.034193612903225645,68,15.25,0.016393442622950838,21,15.75,-0.031746031746031744,58,16.27,0.0051052967453733
52,CCEP,Coca-Cola Europacific Partners plc - Ordinary Shares,,52,100.190002,,200,101.379997,-0.011737966415603651,202,101.589996,-0.0020671228296927913,55,99.599998,0.019979899999596373,73,98.800003,0.008097115138751443,95,97.769997,0.010534990606576367,242,96.980003,0.00814594736607721,100,97.3,0.0005158671206024756
53,PCAR,Paccar,Industrials,53,120.945,,60,119.599998,0.011245836308458657,52,120.68,-0.00894930394431559,40,121.68,-0.008218277449046685,34,117.029999,0.03973341057620616,44,116.779999,0.0021407775487307656,33,120.120003,-0.02780556041111648,42,118.949997,0.009836116263205907
54,EXEL,"Exelixis, Inc. - Common Stock",,54,54.630001,,12,54.279999,0.0064480841276362,138,54.77,-0.008946521818513853,163,53.23,0.028931053916964267,169,52.869999,0.00680917357308819,279,51.34,0.029801305025321412,282,51.349998,-0.00019470302608382006,303,51.815,-0.01078794066653821
55,TEM,"Tempus AI, Inc. - Class A Common Stock",,55,57.935001,,62,58.310001,-0.006431143775833537,14,56.139999,0.03865340289728181,17,54.869999,0.023145617334529245,7,51.939999,0.05641124482886495,200,48.610001,0.06850438040517637,100,47.849998,0.015883030966897804,49,48.6,-0.05881199842643592
56,MRVL,Marvell Technology,Information Technology,56,296.230011,,245,277.75,0.06653469306930693,224,266.769989,0.04115909379896543,193,281.26001,-0.0515182410752244,176,276.700012,0.016479934232890514,166,279.040009,-0.008385883473792433,41,307.859985,-0.09361390698437144,44,307.22,-0.008757814778323159
57,FROG,JFROG LTD,Information Technology,57,92.370003,,218,90.089996,0.02530810413178397,165,87.580002,0.028659442140684277,255,78.800003,0.11142130286467111,329,76.660004,0.027915456409316253,249,78.709999,-0.026044912032078593,315,79.889999,-0.014770309359998901,275,80.3,-0.03421182260382216
58,MYRG,MYR GROUP INC,Industrials,58,497.859985,,72,501.130005,-0.006525292773079894,66,477.950012,0.048498781081733666,63,487.329987,-0.01924768688613454,84,470.079987,0.03669588256689593,72,468.0,0.004444416666666617,14,483.079987,-0.03121633560862047,45,478.69,0.04766857669483526
59,DNTH,DIANTHUS THERAPEUTICS INC,Health Care,59,97.980003,,57,95.68,0.024038492892976437,60,95.349998,0.0034609544511998713,111,91.57,0.04127987332095673,41,90.800003,0.00848014289162502,243,87.529999,0.03735866602717541,246,87.370003,0.001831246360378458,246,86.45,0.05915874794905429
60,WTFC,Wintrust Financial Corporation - Common Stock,,60,160.380005,,56,160.369995,6.241815995577937e-05,54,161.309998,-0.0058273077407143825,179,161.880005,-0.003521169893712317,63,159.809998,0.012952925510955948,83,157.470001,0.014859954182638413,98,155.770004,0.010913506813545304,92,156.33,0.010771546228203421
61,BKNG,Booking Holdings,Consumer Discretionary,61,178.179993,,55,182.410004,-0.023189577913720116,27,181.460007,0.005235296833202563,21,177.050003,0.0249082401879428,16,181.25,-0.023172397241379317,50,168.940002,0.07286609360878304,48,167.770004,0.0069738211367031955,31,171.779999,-0.023343782881265485
62,VLY,VALLEY NATIONAL,Financials,62,14.695,,59,14.65,0.0030716723549488734,172,14.72,-0.004755434782608758,184,14.78,-0.004059539918809141,192,14.61,0.01163586584531151,87,14.38,0.01599443671766343,84,14.24,0.00983146067415741,79,14.29,0.010645848119233525
63,ABNB,Airbnb,Consumer Discretionary,63,143.529999,,54,147.169998,-0.02473329516522782,51,145.559998,0.011060731122021439,54,141.880005,0.025937361645850032,69,144.399994,-0.01745144809355037,108,138.850006,0.03997110378230717,108,139.190002,-0.0024426754444617504,96,139.2,-0.02261078512433712
64,CDNL,CARDINAL INFRASTRUCTURE GROUP INC,Industrials,64,89.690002,,116,94.309998,-0.048987340663499856,91,92.0,0.0251086739130435,,,,,,,,,,,,,,,
65,MTCH,"Match Group, Inc. - Common Stock",,65,37.845001,,228,38.73,-0.022850477665891877,24,37.169998,0.04196938616999657,351,34.939999,0.06382367097377428,228,35.34,-0.011318647425014206,230,35.310001,0.0008495893273976485,258,35.240002,0.0019863506250652474,272,35.285,-0.005923808013432841
66,SOFI,"SoFi Technologies, Inc.  - Common Stock",,66,17.8999,,33,18.190001,-0.01594837735303034,21,17.85,0.017337920432769494,25,17.299999,0.03179196715560506,20,17.309999,-0.0005777007843849047,32,17.290001,0.0011566222581480545,35,17.1,0.011111169590643177,51,17.3899,-0.045226130653266305
67,IONS,"Ionis Pharmaceuticals, Inc. - Common Stock",,67,80.050003,,68,80.690002,-0.007931577446236848,174,81.18,-0.00603594481399361,57,78.339996,0.03625228676294556,89,76.519997,0.023784619332904544,57,75.989998,0.006974588945245275,219,75.889999,0.0013176835066237569,212,76.36,0.023880139346459606
68,CHYM,"Chime Financial, Inc. - Class A Common Stock",,68,20.115,,145,21.0,-0.04214285714285726,62,20.32,0.0334645669291338,254,18.27,0.1122058018609744,294,17.379999,0.0512083458692949,351,16.67,0.042591421715656885,319,16.92,-0.014775413711583973,371,17.125,-0.03863636363636358
69,NBIX,"Neurocrine Biosciences, Inc. - Common Stock",,69,169.779999,,119,170.0,-0.001294123529411717,149,168.520004,0.008782316430516968,176,164.179993,0.02643446939360028,165,166.059998,-0.011321239447443676,194,161.440002,0.028617417881350304,224,161.619995,-0.0011136802720479455,227,160.39,0.021037350099573082
70,ZBRA,Zebra Technologies,Information Technology,70,259.600006,,90,255.809998,0.014815714904153232,89,251.529999,0.017015859010916623,142,243.389999,0.033444266541124534,60,247.779999,-0.017717329960922346,203,237.720001,0.04231868567087882,294,245.690002,-0.03243925652294144,363,244.61,0.04114758100089122
71,GRAB,Grab Holdings Limited - Class A Ordinary Shares,,71,3.805,,26,3.74,0.017379679144384985,300,3.55,0.05352112676056353,292,3.46,0.026011560693641522,295,3.49,-0.008595988538682042,313,3.46,0.00867052023121384,317,3.49,-0.008595988538682042,328,3.545,-0.022408963585434094
72,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,,72,94.650002,,78,93.480003,0.012516035113948387,75,92.169998,0.014212922083387536,96,90.449997,0.01901604264287604,96,90.029999,0.004665089466456607,213,89.190002,0.009418062351876477,247,89.349998,-0.0017906659606191644,248,89.44,-0.015535521914157746
73,TIGO,Millicom International Cellular S.A. - Common Stock,,73,89.93,,9,92.260002,-0.025254736066448347,190,89.260002,0.033609678834647605,177,88.459999,0.009043669557355472,210,87.519997,0.010740425413862775,204,87.860001,-0.0038698383351941645,313,85.349998,0.02940835452626489,283,85.8,0.011136049703302842
74,AMGN,Amgen,Health Care,74,361.179993,,70,360.549988,0.001747344393199679,67,358.329987,0.0061954094843867935,56,352.820007,0.015616971517151024,86,351.429993,0.003955308390539036,64,347.01001,0.012737335732764699,51,344.720001,0.006643098727538099,39,337.600006,0.02109003220811556
75,DLTR,Dollar Tree,Consumer Staples,75,121.035004,,182,122.620003,-0.012926104723712917,98,123.870003,-0.010091224426627354,3,118.209999,0.04788092418476375,52,119.349998,-0.009551730365341182,134,113.410004,0.052376278903931706,130,113.93,-0.004564170982182092,12,115.075,0.020420940073068827
76,MDLN,Medline Inc. - Class A common stock,,76,39.125,,24,39.610001,-0.012244407668659196,228,38.869999,0.019037870312268224,265,37.77,0.02912361662695262,314,36.049999,0.04771154085191531,331,35.299999,0.02124645952539539,339,34.709999,0.016997983779832415,306,35.34,-0.03422370712920708
77,QURE,uniQure N.V. - Ordinary Shares,,77,46.0,,104,47.389999,-0.029331062024289145,94,47.509998,-0.002525763103589318,141,49.099998,-0.03238289337608524,139,48.849998,0.005117707476671729,160,49.040001,-0.0038744493500315613,163,44.389999,0.10475337023548925,159,45.13,-0.04104562451834892
78,LAMR,Lamar Advertising Company - Class A Common Stock,,78,156.589996,,73,156.380005,0.001342825126524394,163,156.100006,0.0017937154979994485,204,154.360001,0.011272382668616299,206,153.729996,0.004098126692203996,201,152.380005,0.008859371017870599,230,151.75,0.004151598023064418,226,151.45,0.014032783723332498
79,NAVN,NAVAN INC CLASS A,Consumer Discretionary,79,23.280001,,6,23.709999,-0.018135724088389926,134,22.82,0.03900083260297982,172,21.59,0.05697081982399266,188,21.780001,-0.008723645145838121,171,21.280001,0.02349623949735724,185,21.66,-0.017543813481071147,189,21.945,-0.011410314924691911
80,CSX,CSX Corporation,Industrials,80,47.650002,,16,48.009998,-0.007498354821843578,194,47.66,0.007343642467478206,196,47.439999,0.004637457939238088,282,46.060001,0.029960876466329278,284,46.16,-0.002166356152512927,318,46.200001,-0.0008658224920818913,330,46.2303,0.012491781448788597
81,CPB,The Campbell's Company - Common Stock,,81,22.280001,,52,23.01,-0.031725293350717165,5,22.73,0.012318521777386682,77,22.35,0.017002237136465315,110,22.24,0.004946043165467762,129,21.209999,0.04856204849420309,162,20.4,0.03970583333333333,168,20.575,-0.03546099290780147
82,TGTX,TG THERAPEUTICS INC,Health Care,82,55.68,,98,55.720001,-0.0007178930237277115,105,55.830002,-0.0019702847225403497,71,53.630001,0.041021834029054016,104,53.599998,0.0005597574835729535,250,53.94,-0.0063033186188973245,145,54.400002,-0.00845588,201,53.220001,0.022172134119275988
83,NDSN,Nordson Corporation,Industrials,83,303.584991,,83,302.160004,0.004716001393751501,76,301.470001,0.0022887948973735472,178,304.640015,-0.010405770233434253,88,296.109985,0.02880696508765146,105,291.070007,0.01731534640736787,65,295.059998,-0.01352264294396166,85,295.05,-0.0029062414240972334
84,SBUX,Starbucks,Consumer Discretionary,84,103.110001,,86,104.059998,-0.009129319798756863,111,104.599998,-0.005162523999283519,123,103.160004,0.013958840094655312,143,103.529999,-0.0035737950697749543,78,101.050003,0.024542265476231506,278,100.150002,0.008986530025231643,284,100.885,-0.004967709787030095
85,LYFT,"Lyft, Inc. - Class A Common Stock",,85,14.725,,45,15.25,-0.03442622950819674,49,14.27,0.06867554309740709,42,14.08,0.013494318181818121,48,14.4,-0.022222222222222254,75,13.82,0.04196816208393628,43,14.22,-0.02812939521800284,54,14.375,-0.004201680672268782
86,REG,Regency Centers,Real Estate,86,80.440002,,87,81.300003,-0.01057811769084438,208,81.809998,-0.006233895764182651,91,80.25,0.01943922741433024,25,79.870003,0.004757693573643751,128,78.669998,0.01525365489395325,374,77.360001,0.016933776926916222,374,77.54,0.00624354863073151
87,RLAY,RELAY THERAPEUTICS INC,Health Care,87,18.98,,109,19.74,-0.03850050658561288,95,18.559999,0.06357764351172634,106,17.83,0.0409421761076838,,,,,,,,,,,,
88,EXC,Exelon,Utilities,88,46.900002,,47,47.150002,-0.005302226710403923,46,47.400002,-0.0052742613808328676,44,46.75,0.013903786096256754,54,46.900002,-0.0031983367506039917,62,46.619999,0.006006070484900761,117,45.939999,0.014801915864212312,115,46.055,0.002837764618254468
89,TTEK,"Tetra Tech, Inc. - Common Stock",,89,28.709999,,81,28.879999,-0.005886426796621436,20,29.26,-0.012987047163362964,252,28.440001,0.028832593922904604,253,28.58,-0.0048984954513645595,245,28.040001,0.019258166217611672,290,27.15,0.03278088397790069,300,27.05,-0.007675474865662557
90,MRNA,Moderna,Health Care,90,70.305,,84,69.699997,0.008680100804021817,68,67.269997,0.036123087682016664,9,59.75,0.12585769037656913,11,60.419998,-0.011089010628567042,121,61.0,-0.009508229508196742,26,59.345001,0.02788775755518147,13,63.959999,-0.07215444140329019
91,GEHC,GE HealthCare,Health Care,91,63.830002,,79,65.050003,-0.018754818504774007,23,65.760002,-0.010796821447785154,260,64.940002,0.012627039956050412,224,64.879997,0.0009248613251324755,352,63.720001,0.01820458226295374,386,60.639999,0.050791590547354826,380,60.93,-0.015424598149050173
92,ARGX,argenx SE - American Depositary Shares,,92,927.284973,,157,912.460022,0.016247233459615762,133,887.179993,0.028494814129560675,138,888.650024,-0.0016542294044883388,239,852.5,0.042404720234604065,277,853.400024,-0.0010546332021195148,50,903.75,-0.05571228326417699,173,909.23,0.029656416465428714
93,CZR,"Caesars Entertainment, Inc. - Common Stock",,93,30.0476,,100,29.82,0.007632461435278293,217,30.190001,-0.012255746530117628,151,30.41,-0.007234429463992109,190,29.6,0.02736486486486478,196,29.43,0.005776418620455415,226,29.290001,0.004779754019127447,214,29.305,0.0023956879669981834
94,WTW,Willis Towers Watson,Financials,94,260.619995,,29,264.700012,-0.015413739384341207,29,265.429993,-0.0027501827949036883,276,257.690002,0.03003605471662829,276,261.5,-0.014569782026768618,296,257.549988,0.015336875107911041,320,252.970001,0.018104862165059687,317,254.14,-0.008738228942847481
