ticker,file,decision,sources,mode,provider,generated_at
GRMN,grmn.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-05 13:20:19
AMZN,amzn.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
BSX,bsx.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
TRV,trv.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-05 13:20:19
RVTY,rvty.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-05 13:20:19
CLX,clx.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-05 13:20:19
MPC,mpc.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-05 13:20:19
SMCI,smci.html,WATCH-BUY / 强观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
URI,uri.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-05 13:20:19
JCI,jci.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
EME,eme.html,WATCH-BUY / 强观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
CPAY,cpay.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
TER,ter.html,WATCH-BUY / 强观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
VTRS,vtrs.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
IEX,iex.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
TRMB,trmb.html,WATCH-BUY / 强观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
FDS,fds.html,WATCH-BUY / 强观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
HUBB,hubb.html,WATCH-BUY / 强观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-ema-cross-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
BR,br.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
LMT,lmt.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
ADP,adp.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
NUE,nue.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-05 13:20:19
BX,bx.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
NDSN,ndsn.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-trend-relay-ranking;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
SYK,syk.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-05 13:20:19
AIZ,aiz.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-08-05 13:20:19
KKR,kkr.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
FAST,fast.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
UTZ,utz.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
PAY,pay.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
GCT,gct.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
LBRX,lbrx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
SAFT,saft.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
AGEN,agen.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
CDNA,cdna.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
FBRX,fbrx.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-05 13:20:19
SMTI,smti.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
TRAX,trax.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
CNMD,cnmd.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
ITGR,itgr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
DSGR,dsgr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
ATAI,atai.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-05 13:20:19
BLKB,blkb.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
BLMN,blmn.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
CFFI,cffi.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
CMCO,cmco.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
CRCT,crct.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
KLTR,kltr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
ATKR,atkr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
CBZ,cbz.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
CLW,clw.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
EFOR,efor.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
FET,fet.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
FTK,ftk.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
AMLX,amlx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
BVS,bvs.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
FOSL,fosl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
PLPC,plpc.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
HURN,hurn.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
CSTL,cstl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
ULH,ulh.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
NX,nx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
SHAK,shak.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
RYAM,ryam.html,WAIT / 暂不追,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
CAKE,cake.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-05 13:20:19
MCS,mcs.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
AMC,amc.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
MAN,man.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
AVXL,avxl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
COTY,coty.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
LIND,lind.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
QUAD,quad.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
AEHR,aehr.html,HOLD-WATCH / 继续观察,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
FSLY,fsly.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-05 13:20:19
KNSA,knsa.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-05 13:20:19
PGEN,pgen.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
ANTX,antx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
IMAX,imax.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
ORIC,oric.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
PPHC,pphc.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
MMSI,mmsi.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-08-05 13:20:19
ANIK,anik.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
INTA,inta.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
TNDM,tndm.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-08-05 13:20:19
PLSE,plse.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
HY,hy.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
INFU,infu.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
BXC,bxc.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
URGN,urgn.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
CSW,csw.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
SMHI,smhi.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
ACAD,acad.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-08-05 13:20:19
