current_rank,ticker,name,sector,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
74,FCNCA,"First Citizens BancShares, Inc. - Class A Common Stock",,74,2117.29,,84,2111.14,0.00291312,73,2084.99,0.01254203,63,2081.355,0.00645389
75,TNGX,TANGO THERAPEUTICS INC,Health Care,75,29.12,,146,28.39,0.02571328,147,28.5,-0.00385965,48,28.18,0.01894887
76,EQIX,Equinix,Real Estate,76,1095.0,,80,1115.93,-0.01875566,74,1115.94,-8.96e-06,97,1113.865,0.0217453
77,IDCC,INTERDIGITAL INC,Information Technology,77,274.05,,90,279.17,-0.01834008,55,297.84,-0.06268466,55,298.09,0.00608026
78,SLM,SLM Corporation - Common Stock,,78,23.84,,97,23.24,0.02581756,109,22.84,0.01751313,,,
79,COLB,"Columbia Banking System, Inc. - Common Stock",,79,31.53,,93,31.27,0.00831468,97,30.87,0.01295756,106,30.825,0.01047463
80,MGNI,MAGNITE INC,Communication,80,18.29,,73,18.0,0.01611111,,,,68,17.765,
81,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,,81,57.33,,33,56.5,0.01469027,173,55.9,0.01073345,183,55.79,0.0221247
82,EVRG,Evergy,Utilities,82,85.82,,115,84.84,0.01155116,111,83.25,0.0190991,123,83.65,0.00909091
83,FER,Ferrovial N.V. - Ordinary Shares,,83,69.53,,137,70.01,-0.00685616,139,70.76,-0.01059921,108,70.28,0.02224791
84,MYRG,MYR GROUP INC,Industrials,84,470.08,,72,468.0,0.00444444,14,483.08,-0.03121636,45,478.69,0.04766862
85,CRSP,CRISPR THERAPEUTICS AG,Health Care,85,53.55,,77,53.99,-0.00814966,107,54.36,-0.00680648,70,54.96,0.00499168
86,AMGN,Amgen,Health Care,86,351.43,,64,347.01,0.01273739,51,344.72,0.00664307,39,344.46,0.02109005
87,INTC,Intel,Information Technology,87,131.65,,89,132.28,-0.00476262,225,140.94,-0.06144459,234,140.33,0.05186954
88,NDSN,Nordson Corporation,Industrials,88,296.11,,105,291.07,0.01731542,65,295.06,-0.01352267,85,295.05,-0.00290619
89,IONS,"Ionis Pharmaceuticals, Inc. - Common Stock",,89,76.52,,57,75.99,0.0069746,219,75.89,0.0013177,212,76.36,0.02388019
90,OKTA,"Okta, Inc. - Class A Common Stock",,90,118.58,,85,118.16,0.0035545,234,115.94,0.01914784,253,114.98,-0.01587302
91,AEIS,ADVANCED ENERGY INDUSTRIES INC,Information Technology,91,359.61,,101,364.96,-0.01465914,156,388.23,-0.0599387,219,386.55,0.04197644
92,TWST,TWIST BIOSCIENCE CORP,Health Care,92,91.35,,76,85.0,0.07470588,68,85.17,-0.00199601,81,85.625,-0.02729557
93,NTRS,Northern Trust,Financials,93,173.93,,94,176.26,-0.01321911,79,175.56,0.00398724,91,174.015,0.02004532
94,SOLS,Solstice Advanced Materials Inc. - Common Stock,,94,86.66,,103,84.67,0.02350301,127,86.95,-0.02622197,120,87.3896,0.01612715
95,COKE,"Coca-Cola Consolidated, Inc. - Common Stock",,95,177.54,,102,183.01,-0.02988908,131,178.9,0.02297373,104,179.16,-0.01454225
96,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,,96,90.03,,213,89.19,0.0094181,247,89.35,-0.00179071,248,89.44,-0.01553548
97,ATRO,ASTRONICS CORP,Industrials,97,84.86,,109,82.7,0.0261185,150,81.85,0.01038485,137,81.23,0.01601291
98,SEZL,SEZZLE INC,Financials,98,159.27,,98,151.61,0.05052437,132,156.47,-0.03106027,141,159.845,-0.0417075
99,GTLB,GitLab Inc. - Class A Common Stock,,99,28.27,,373,27.0,0.04703704,368,25.83,0.04529617,339,25.755,-0.02748494
100,BRKR,Bruker Corporation - Common Stock,,100,58.44,,223,55.11,0.06042461,94,56.53,-0.02511941,99,56.77,-0.01223135
101,LECO,"Lincoln Electric Holdings, Inc. - Common Shares",,101,268.91,,104,269.11,-0.00074319,87,274.75,-0.02052775,98,273.0775,-0.001744
102,TTMI,TTM TECHNOLOGIES INC,Information Technology,102,209.74,,55,213.17,-0.01609044,164,221.47,-0.03747686,184,222.85,0.0232397
103,MDGL,MADRIGAL PHARMACEUTICALS INC,Health Care,103,509.76,,59,513.43,-0.007148,259,512.88,0.00107238,280,515.6,0.01409787
104,TGTX,TG THERAPEUTICS INC,Health Care,104,53.6,,250,53.94,-0.0063033,145,54.4,-0.00845588,201,54.84,0.02217212
105,CAR,"Avis Budget Group, Inc. - Common Stock",,105,175.29,,45,190.46,-0.07964927,47,186.28,0.02243934,34,186.83,-0.01141007
106,KYMR,KYMERA THERAPEUTICS INC,Health Care,106,99.87,,132,98.25,0.01648855,211,99.45,-0.01206637,242,99.85,0.09974566
107,CBRL,CRACKER BARREL OLD COUNTRY STORE I,Consumer Discretionary,107,48.38,,112,46.46,0.04132587,96,46.12,0.00737207,109,46.62,-0.02577102
108,HON,Honeywell,Industrials,108,227.42,,209,222.37,0.0227099,92,228.11,-0.0251633,77,229.21,-0.00392996
109,LIN,Linde plc,Materials,109,515.73,,217,512.26,0.0067739,110,516.71,-0.00861218,122,515.1,0.00890364
110,CPB,The Campbell's Company - Common Stock,,110,22.24,,129,21.21,0.048562,162,20.4,0.03970588,168,20.575,-0.03546099
111,LGND,LIGAND PHARMACEUTICALS INC,Health Care,111,284.91,,126,279.44,0.01957486,16,262.17,0.06587329,114,264.73,-0.04623836
112,WSBC,WESBANCO INC,Financials,112,37.86,,113,37.28,0.01555794,12,36.7,0.01580381,50,36.7,0.01129788
113,BULL,WEBULL CORP CLASS A,Financials,113,6.71,,234,6.64,0.01054217,217,6.86,-0.03206997,179,6.98,-0.03107345
114,CAST,"FreeCast, Inc. - Class A common stock",,114,8.58,,123,8.26,0.03874092,187,9.84,-0.16056911,103,7.165,0.21933086
115,VSEC,VSE CORP,Industrials,115,217.68,,138,213.68,0.01871958,149,215.55,-0.00867548,155,216.57,-0.01674117
116,FTAI,FTAI Aviation Ltd. - Common Stock,,116,272.14,,127,262.09,0.03834561,60,272.05,-0.03661092,30,272.925,-0.01470428
117,ALHC,ALIGNMENT HEALTHCARE INC,Health Care,117,21.69,,125,21.66,0.00138504,144,21.29,0.01737905,128,21.385,-0.02607502
118,CVLT,COMMVAULT SYSTEMS INC,Information Technology,118,130.76,,226,125.23,0.04415875,143,126.01,-0.00618998,262,125.47,-0.03091594
119,HOOD,Robinhood Markets,Financials,119,97.19,,12,103.25,-0.05869249,106,105.71,-0.02327121,127,106.64,-0.02256126
120,FLEX,Flex Ltd.,Information Technology,120,150.72,,122,151.85,-0.00744155,115,155.81,-0.02541557,215,151.88,0.05555179
121,ORKA,ORUKA THERAPEUTICS INC,Health Care,121,82.09,,133,83.4,-0.01570743,209,85.38,-0.02319044,251,87.835,0.18025988
122,KLAC,KLA Corporation,Information Technology,122,240.48,,9,244.49,-0.01640149,122,269.16,-0.09165552,152,267.8,0.03698567
123,WDC,Western Digital,Information Technology,123,643.83,,6,670.75,-0.04013418,116,732.62,-0.08445033,131,736.91,-0.01823834
124,SNEX,STONEX GROUP INC,Financials,124,136.13,,139,137.94,-0.01312165,161,138.79,-0.00612436,175,139.89,-0.00158262
125,SFM,"Sprouts Farmers Market, Inc. - Common Stock",,125,85.385,,299,84.51,0.0103538,424,80.84,0.04539832,449,81.675,0.00434837
126,TECH,Bio-Techne,Health Care,126,58.875,,47,56.26,0.04648063,34,55.61,0.01168855,23,56.31,-0.04021401
127,EBC,EASTERN BANKSHARES INC,Financials,127,21.43,,28,20.98,0.021449,25,20.74,0.01157184,67,20.655,0.00679612
128,ASND,Ascendis Pharma A/S - Ordinary Share,,128,238.01,,69,238.59,-0.00243095,274,228.0,0.04644737,273,230.405,-0.0122601
129,PTCT,PTC THERAPEUTICS INC,Health Care,129,84.41,,142,82.13,0.02776087,158,80.96,0.01445158,156,81.01,0.02506964
130,CDW,CDW Corporation,Information Technology,130,130.22,,117,130.06,0.0012302,257,123.57,0.05252084,249,126.15,-0.03739191
131,NTRA,"Natera, Inc. - Common Stock",,131,259.97,,40,234.76,0.10738627,52,228.8,0.02604895,38,226.47,-0.01127868
132,KEEL,Keel Infrastructure Corp. - Common Stock,,132,6.12,,11,6.6,-0.07272727,9,6.66,-0.00900901,36,7.005,0.05882353
133,ABSI,ABSCI CORP,Health Care,133,10.075,,,,,,,,,,
134,ALKS,ALKERMES,Health Care,134,50.45,,157,48.07,0.04951113,59,46.02,0.04454585,134,46.283,0.02289398
135,FRMI,Fermi Inc. - Common Stock,,135,7.99,,96,8.69,-0.08055236,76,8.97,-0.03121516,145,8.9961,-0.05578947
136,MMYT,MakeMyTrip Limited - Ordinary Shares,,136,51.68,,,,,,,,,,
137,COGT,COGENT BIOSCIENCES INC,Health Care,137,37.53,,49,36.31,0.03359956,22,35.84,0.01311384,25,35.86,0.03763752
138,LQDA,LIQUIDIA CORP,Health Care,138,75.54,,156,74.04,0.02025932,191,75.49,-0.01920784,206,74.965,0.0621922
139,QURE,uniQure N.V. - Ordinary Shares,,139,48.85,,160,49.04,-0.00387439,163,44.39,0.10475332,159,45.13,-0.04104558
140,RYTM,RHYTHM PHARMACEUTICALS INC,Health Care,140,107.55,,167,106.19,0.01280723,181,101.39,0.04734195,190,100.455,0.04752557
141,SAIC,Science Applications International Corporation - Common Stock,,141,108.47,,,,,,,,,,
142,EXPE,Expedia Group,Consumer Discretionary,142,262.15,,31,245.07,0.06969437,70,238.02,0.02961936,59,238.41,-0.01195517
143,SBUX,Starbucks,Consumer Discretionary,143,103.53,,78,101.05,0.02454231,278,100.15,0.00898652,284,100.885,-0.00496771
144,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,144,42.13,,150,36.18,0.1644555,205,36.67,-0.01336242,295,37.67,0.49795752
145,SHOP,Shopify Inc. - Class A Subordinate Voting Shares,,145,114.17,,354,107.68,0.06027117,366,107.98,-0.00277829,367,108.02,-0.00799265
146,PTGX,PROTAGONIST THERAPEUTICS INC,Health Care,146,122.15,,184,118.96,0.02681574,175,115.03,0.034165,197,115.07,0.01922736
147,UCTT,ULTRA CLEAN HOLDINGS INC,Information Technology,147,108.42,,14,111.63,-0.02875571,123,123.14,-0.09347085,126,121.88,0.01533641
148,SYRE,SPYRE THERAPEUTICS INC,Health Care,148,86.24,,151,97.05,-0.11138588,153,100.32,-0.03259569,225,101.09,0.13561241
149,EWTX,EDGEWISE THERAPEUTICS INC,Health Care,149,42.3,,42,38.83,0.08936389,,,,20,36.94,
150,ALGN,Align Technology,Health Care,150,170.9,,61,168.49,0.01430352,218,173.76,-0.03032919,76,176.82,-0.0456942
151,WYNN,Wynn Resorts,Consumer Discretionary,151,103.75,,161,104.15,-0.00384061,198,103.62,0.00511484,171,103.915,-0.01809912
152,STX,Seagate Technology,Information Technology,152,993.25,,19,1038.59,-0.04365534,95,1094.04,-0.0506837,133,1096.6275,0.02224755
153,APGE,APOGEE THERAPEUTICS INC,Health Care,153,132.69,,149,132.88,-0.00142986,204,132.55,0.00248963,289,132.605,0.46658553
154,PAYO,PAYONEER GLOBAL INC,Financials,154,7.09,,158,7.06,0.00424929,177,7.02,0.00569801,157,7.03,0.0
155,KRYS,KRYSTAL BIOTECH INC,Health Care,155,347.63,,164,340.21,0.02181006,188,343.43,-0.009376,177,344.7,-0.0133023
156,CACC,Credit Acceptance Corporation - Common Stock,,156,602.14,,63,589.97,0.02062817,71,577.53,0.02154001,118,579.11,-0.00379487
157,WWD,"Woodward, Inc. - Common Stock",,157,432.8,,154,428.25,0.01062464,189,426.82,0.00335036,180,427.98,-0.00757999
158,AAL,"American Airlines Group, Inc. - Common Stock",,158,17.44,,143,16.14,0.08054523,135,16.08,0.00373134,153,16.405,0.00562852
159,QLYS,QUALYS INC,Information Technology,159,115.34,,168,112.33,0.02679605,280,108.51,0.03520413,271,108.79,-0.02506739
160,CAKE,CHEESECAKE FACTORY INC,Consumer Discretionary,160,78.17,,153,77.05,0.01453602,174,76.91,0.00182031,165,77.39,-0.00362741
161,VCYT,VERACYTE INC,Health Care,161,56.76,,162,53.79,0.05521472,186,53.19,0.01128032,164,53.775,-0.00820436
162,KDP,Keurig Dr Pepper,Consumer Staples,162,31.4,,238,30.87,0.01716877,276,30.87,0.0,286,30.905,0.00357607
163,TVTX,TRAVERE THERAPEUTICS INC,Health Care,163,57.69,,172,55.95,0.0310992,176,55.11,0.01524224,185,55.94,-0.00072529
164,PENG,PENGUIN SOLUTIONS INC,Information Technology,164,64.72,,100,66.96,-0.03345281,69,67.94,-0.01442449,146,70.3,0.01176471
165,NBIX,"Neurocrine Biosciences, Inc. - Common Stock",,165,166.06,,194,161.44,0.02861744,224,161.62,-0.00111372,227,160.39,0.02103734
166,IESC,IES INC,Industrials,166,747.49,,280,710.54,0.0520027,206,754.74,-0.05856321,244,753.75,0.05944777
167,CART,Maplebear Inc. - Common Stock,,167,46.6,,52,46.09,0.01106531,78,44.27,0.04111136,95,44.49,-0.00628507
168,IBKR,Interactive Brokers,Financials,168,92.79,,51,94.7,-0.02016895,223,96.82,-0.0218963,231,96.78,0.00854167
169,EXEL,"Exelixis, Inc. - Common Stock",,169,52.87,,279,51.34,0.02980132,282,51.35,-0.00019474,303,51.815,-0.0107879
170,NUVL,NUVALENT INC CLASS A,Health Care,170,123.58,,173,123.44,0.00113415,196,123.42,0.00016205,147,123.425,-8.102e-05
171,AMKR,"Amkor Technology, Inc. - Common Stock",,171,82.76,,15,86.72,-0.04566421,126,93.55,-0.07300909,138,92.68,0.03415874
172,WULF,TERAWULF INC,Information Technology,172,26.97,,48,28.78,-0.0628909,24,28.31,0.01660191,21,28.68,-0.02311939
173,FAST,Fastenal,Industrials,173,46.26,,278,45.6,0.01447368,200,46.12,-0.01127493,35,46.715,0.00501199
174,HBAN,Huntington Bancshares,Financials,174,17.58,,81,17.4,0.01034483,83,17.05,0.02052786,71,17.06,0.01126928
175,VKTX,"Viking Therapeutics, Inc. - Common Stock",,175,37.87,,130,34.81,0.08790577,,,,,,
176,MRVL,Marvell Technology,Information Technology,176,276.7,,166,279.04,-0.00838589,41,307.86,-0.09361398,44,307.22,-0.00875781
177,MIRM,MIRUM PHARMACEUTICALS INC,Health Care,177,114.97,,176,111.07,0.03511299,44,107.77,0.03062077,217,109.21,0.00597405
178,HALO,"Halozyme Therapeutics, Inc. - Common Stock",,178,71.15,,188,69.62,0.02197644,316,68.99,0.00913176,314,69.14,0.00641867
179,RVMD,"Revolution Medicines, Inc. - Common Stock",,179,169.77,,189,169.51,0.00153383,202,165.81,0.0223147,218,165.88,0.01730167
180,WEN,Wendy's Company (The) - Common Stock,,180,7.86,,,,,,,,,,
181,PANW,Palo Alto Networks,Information Technology,181,285.26,,237,290.915,-0.01943867,172,286.4,0.01576466,167,286.84,-0.00479533
182,CGON,CG ONCOLOGY INC,Health Care,182,68.72,,,,,,,,,,
183,MEDP,"Medpace Holdings, Inc. - Common Stock",,183,512.79,,41,473.48,0.08302357,40,455.66,0.03910811,176,451.84,-0.00986528
184,BIIB,Biogen,Health Care,184,199.59,,294,197.19,0.012171,18,199.71,-0.0126183,220,199.03,0.01592227
185,VRTX,Vertex Pharmaceuticals,Health Care,185,475.2,,71,468.42,0.01447419,56,466.79,0.00349193,89,465.745,0.0335673
186,ONB,OLD NATIONAL BANCORP,Financials,186,25.65,,88,25.32,0.01303318,90,25.01,0.01239504,87,25.03,0.00846774
187,UMBF,UMB FINANCIAL CORP,Financials,187,141.47,,82,139.48,0.01426728,81,136.94,0.01854827,116,137.01,0.02915978
188,NAVN,NAVAN INC CLASS A,Consumer Discretionary,188,21.78,,171,21.28,0.02349624,185,21.66,-0.01754386,189,21.945,-0.01141031
189,KMB,Kimberly-Clark,Consumer Staples,189,106.73,,99,103.95,0.02674363,244,100.5,0.03432836,105,101.85,-0.0200858
190,CZR,"Caesars Entertainment, Inc. - Common Stock",,190,29.6,,196,29.43,0.00577642,226,29.29,0.00477979,214,29.305,0.00239562
191,AMD,Advanced Micro Devices,Information Technology,191,519.74,,177,519.85,-0.0002116,256,551.63,-0.05761108,154,545.985,0.02653665
192,VLY,VALLEY NATIONAL,Financials,192,14.61,,87,14.38,0.01599444,84,14.24,0.00983146,79,14.29,0.01064585
193,AEP,American Electric Power,Utilities,193,134.96,,26,133.74,0.00912218,248,130.3,0.02640061,259,130.0,0.02044013
194,ROIV,Roivant Sciences Ltd. - Common Shares,,194,34.01,,192,32.21,0.05588327,136,31.25,0.03072,72,31.655,-0.00572701
195,ZION,Zions Bancorporation N.A. - Common Stock,,195,68.3,,187,68.49,-0.00277413,216,67.12,0.0204112,200,67.36,0.01435696
196,HSIC,Henry Schein,Health Care,196,82.82,,86,80.1,0.03395755,235,78.67,0.0181772,211,79.25,-0.01564064
197,COCO,THE VITA COCO COMPANY INC,Consumer Staples,197,82.79,,111,82.74,0.0006043,102,82.88,-0.00168919,228,83.45,-0.0135682
198,NBIS,Nebius Group N.V. - Class A Ordinary Shares,,198,259.66,,65,275.25,-0.05663942,82,283.61,-0.0294771,136,287.55,-0.01074331
199,CYTK,CYTOKINETICS INC,Health Care,199,81.2,,106,80.01,0.01487314,103,79.17,0.01061008,229,79.86,0.0049505
