current_rank,ticker,name,sector,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
52,ACGL,Arch Capital Group,Financials,52,94.92,,242,93.71,0.01291218,353,92.04,0.01814429,343,91.805,0.00943189
53,CRH,CRH plc,Materials,53,112.02,,70,110.28,0.01577802,45,111.25,-0.0087191,61,112.06,8.99e-05
54,AMP,Ameriprise Financial,Financials,54,460.95,,40,466.11,-0.01107035,95,471.41,-0.01124287,124,470.67,0.00851464
55,RTX,RTX Corporation,Industrials,55,185.06,,48,186.39,-0.00713558,32,181.83,0.02507837,11,182.65,-0.0203125
56,TTWO,Take-Two Interactive,Communication Services,56,235.77,,178,242.64,-0.02831355,81,239.57,0.01281463,218,238.83,0.00121197
57,ZBRA,Zebra Technologies,Information Technology,57,247.78,,213,237.72,0.04231869,285,245.69,-0.03243925,378,244.61,0.04114755
58,MDT,Medtronic,Health Care,58,80.14,,51,80.63,-0.00607714,125,79.27,0.01715655,109,79.485,-0.00088228
59,TDG,TransDigm Group,Industrials,59,1322.67,,92,1297.68,0.01925744,67,1295.9,0.00137356,183,1285.31,-0.02439942
60,BRO,Brown & Brown,Financials,60,61.8,,102,60.4,0.02317881,127,58.24,0.03708791,123,58.775,-0.01455161
61,HWM,Howmet Aerospace,Industrials,61,276.06,,76,275.13,0.00338022,86,280.36,-0.01865459,38,278.205,0.00972412
62,FE,FirstEnergy,Utilities,62,47.82,,122,47.45,0.00779768,133,46.76,0.0147562,77,46.905,0.00667384
63,DRI,Darden Restaurants,Consumer Discretionary,63,213.45,,64,210.59,0.01358089,61,212.0,-0.00665094,45,214.18,-0.00679316
64,WFC,Wells Fargo,Financials,64,84.3,,65,84.13,0.00202068,35,83.84,0.00345897,172,83.91,0.01995134
65,IQV,IQVIA,Health Care,65,185.62,,380,171.28,0.08372256,377,167.81,0.02067815,395,166.9,0.00023842
66,SCHW,Charles Schwab Corporation,Financials,66,91.39,,60,93.17,-0.01910486,121,92.03,0.01238727,100,92.32,0.00359869
67,AXON,Axon Enterprise,Industrials,67,456.73,,369,433.04,0.05470626,426,410.03,0.05611785,333,413.135,-0.0315777
68,ABNB,Airbnb,Consumer Discretionary,68,144.4,,123,138.85,0.03997119,120,139.19,-0.0024427,133,139.2,-0.02261077
69,KMI,Kinder Morgan,Energy,69,32.595,,241,32.54,0.00169023,221,32.25,0.00899225,439,32.115,0.02089269
70,TPR,"Tapestry, Inc.",Consumer Discretionary,70,149.75,,71,150.53,-0.00518169,52,149.2,0.00891421,170,146.12,0.03972125
71,ECL,Ecolab,Materials,71,276.29,,36,268.66,0.02840021,21,269.34,-0.00252469,16,270.03,0.00081748
72,SNA,Snap-on,Industrials,72,392.14,,62,385.85,0.01630167,70,390.7,-0.01241362,134,391.19,0.00890897
73,RF,Regions Financial Corporation,Financials,73,29.49,,84,29.29,0.00682827,106,28.75,0.01878261,193,28.855,0.00454228
74,DOV,Dover Corporation,Industrials,74,224.31,,79,223.54,0.00344457,174,229.4,-0.0255449,74,227.58,0.02607684
75,TT,Trane Technologies,Industrials,75,483.15,,99,474.34,0.01857318,64,491.59,-0.03509022,94,490.23,0.01694249
76,PKG,Packaging Corporation of America,Materials,76,237.85,,98,232.83,0.0215608,85,234.03,-0.00512755,55,234.475,0.02187582
77,EA,Electronic Arts,Communication Services,77,204.52,,20,203.52,0.00491352,206,202.97,0.00270976,226,202.92,0.00405639
78,HUBB,Hubbell Incorporated,Industrials,78,518.18,,24,509.96,0.01611891,195,539.39,-0.05456163,188,534.48,0.02997957
79,GNRC,Generac,Industrials,79,284.14,,31,274.54,0.03496758,26,295.54,-0.07105637,162,292.56,0.05871395
80,AME,Ametek,Industrials,80,235.38,,90,234.08,0.00555366,183,241.55,-0.03092527,131,240.21,0.01739533
81,FIX,Comfort Systems USA,Industrials,81,1954.47,,191,1908.07,0.02431777,27,2066.51,-0.07667033,71,2056.94,0.05037079
82,CNP,CenterPoint Energy,Utilities,82,43.86,,88,43.5,0.00827586,98,43.12,0.00881262,89,43.355,0.00700607
83,IEX,IDEX Corporation,Industrials,83,222.16,,183,221.17,0.00447619,71,225.36,-0.01859247,127,223.79,0.00191171
84,EQIX,Equinix,Real Estate,84,1095.0,,77,1115.93,-0.01875566,77,1115.94,-8.96e-06,73,1113.865,0.0217453
85,COF,Capital One,Financials,85,200.48,,42,197.81,0.0134978,24,200.7,-0.0143996,179,201.82,-0.00411849
86,WRB,W. R. Berkley Corporation,Financials,86,70.05,,115,68.96,0.01580626,230,67.14,0.02710754,220,67.22,-0.00059542
87,ABT,Abbott Laboratories,Health Care,87,90.49,,19,90.53,-0.00044184,292,87.83,0.0307412,347,88.22,-0.00656034
88,SYY,Sysco,Consumer Staples,88,80.59,,124,79.28,0.01652371,224,77.98,0.01667094,69,78.385,-0.00914867
89,ED,Consolidated Edison,Utilities,89,110.72,,32,108.75,0.01811494,265,106.92,0.0171156,364,107.39,0.00526514
90,IRM,Iron Mountain,Real Estate,90,130.59,,94,133.06,-0.01856305,8,131.86,0.00910056,200,132.205,0.03152625
91,EVRG,Evergy,Utilities,91,85.82,,129,84.84,0.01155116,124,83.25,0.0190991,211,83.65,0.00909091
92,WAB,Wabtec,Industrials,92,272.48,,106,270.26,0.00821431,84,276.75,-0.02345077,78,276.27,0.01066355
93,SYF,Synchrony Financial,Financials,93,76.32,,108,75.04,0.01705757,110,75.71,-0.00884956,92,75.72,0.00597927
94,PG,Procter & Gamble,Consumer Staples,94,152.04,,107,150.86,0.00782182,205,147.68,0.02153304,75,148.72,-0.01795452
95,TFC,Truist Financial,Financials,95,49.79,,5,49.67,0.00241595,263,48.76,0.01866284,257,48.855,0.00889717
96,AMGN,Amgen,Health Care,96,351.43,,52,347.01,0.01273739,31,344.72,0.00664307,24,344.46,0.02109005
97,AIZ,Assurant,Financials,97,263.82,,216,265.3,-0.00557859,137,261.58,0.01422127,117,262.57,0.00661895
98,SO,Southern Company,Utilities,98,95.78,,113,94.93,0.00895397,123,93.43,0.0160548,142,93.88,0.00365238
99,AWK,American Water Works,Utilities,99,129.64,,26,126.6,0.02401264,272,124.92,0.01344861,280,125.89,-0.00119933
100,INTC,Intel,Information Technology,100,131.65,,97,132.28,-0.00476262,194,140.94,-0.06144459,128,140.33,0.05186954
101,PNW,Pinnacle West Capital,Utilities,101,105.37,,116,104.05,0.01268621,219,102.43,0.01581568,208,103.37,0.00107506
102,NDSN,Nordson Corporation,Industrials,102,296.11,,120,291.07,0.01731542,65,295.06,-0.01352267,126,295.05,-0.00290619
103,DTE,DTE Energy,Utilities,103,151.1,,121,149.19,0.01280247,104,146.83,0.01607301,91,147.34,-0.00494714
104,JNJ,Johnson & Johnson,Health Care,104,241.0,,9,239.08,0.00803078,326,231.29,0.03368066,209,230.805,0.01269758
105,NTRS,Northern Trust,Financials,105,173.93,,105,176.26,-0.01321911,82,175.56,0.00398724,202,174.015,0.02004532
106,EIX,Edison International,Utilities,106,74.22,,103,72.94,0.01754867,99,72.2,0.01024931,105,72.08,0.00431214
107,LYV,Live Nation Entertainment,Communication Services,107,171.47,,214,168.6,0.01702254,92,170.56,-0.01149156,141,171.195,-0.00397103
108,VST,Vistra Corp.,Utilities,108,162.87,,33,162.39,0.00295585,5,167.26,-0.02911635,15,169.585,0.02143511
109,GLW,Corning Inc.,Information Technology,109,205.83,,137,194.07,0.06059669,2,209.83,-0.07510842,158,208.82,0.07649292
110,ES,Eversource Energy,Utilities,110,71.71,,109,71.03,0.00957342,69,70.12,0.01297775,44,70.165,0.00761604
111,D,Dominion Energy,Utilities,111,69.26,,131,68.45,0.01183346,102,68.04,0.00602587,111,68.735,-0.00540857
112,V,Visa Inc.,Financials,112,332.23,,114,328.48,0.01141622,130,326.6,0.00575628,125,329.295,-0.00195575
113,NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,113,21.01,,16,20.39,0.03040706,9,20.04,0.01746507,1,20.145,-0.01956947
114,LEN,Lennar,Consumer Discretionary,114,92.95,,402,87.35,0.0641099,380,87.44,-0.00102928,147,87.64,-0.02552101
115,AFL,Aflac,Financials,115,117.75,,11,118.79,-0.00875495,192,116.55,0.01921922,341,116.64,0.00935308
116,CL,Colgate-Palmolive,Consumer Staples,116,91.88,,119,91.43,0.0049218,225,88.67,0.03112665,213,89.59,-0.0090523
117,CB,Chubb Limited,Financials,117,335.15,,136,332.11,0.00915359,227,325.2,0.02124846,215,326.45,0.00556586
118,AON,Aon plc,Financials,118,325.48,,375,320.74,0.01477833,310,313.63,0.02267003,326,316.0,-0.0129351
119,WELL,Welltower,Real Estate,119,221.43,,37,217.67,0.01727385,246,211.45,0.02941594,324,211.93,0.02322768
120,HON,Honeywell,Industrials,120,227.42,,220,222.37,0.0227099,94,228.11,-0.0251633,21,229.21,-0.00392996
121,LIN,Linde plc,Materials,121,515.73,,226,512.26,0.0067739,122,516.71,-0.00861218,212,515.1,0.00890364
122,HPE,Hewlett Packard Enterprise,Information Technology,122,48.75,,39,48.92,-0.00347506,34,48.4,0.0107438,174,48.64,0.02088167
123,BAX,Baxter International,Health Care,123,21.04,,168,20.1,0.04676617,273,19.66,0.02238047,245,19.735,-0.0115636
124,HOOD,Robinhood Markets,Financials,124,97.19,,4,103.25,-0.05869249,115,105.71,-0.02327121,136,106.64,-0.02256126
125,WST,West Pharmaceutical Services,Health Care,125,340.41,,160,336.39,0.01195041,168,329.71,0.02026023,187,329.21,0.00536667
126,GEV,GE Vernova,Industrials,126,1057.65,,138,1034.98,0.0219038,216,1127.59,-0.08213092,153,1122.3474,0.016094
127,FLEX,Flex Ltd.,Information Technology,127,150.72,,134,151.85,-0.00744155,129,155.81,-0.02541557,,,
128,KLAC,KLA Corporation,Information Technology,128,240.48,,3,244.49,-0.01640149,136,269.16,-0.09165552,130,267.8,0.03698567
129,WDC,Western Digital,Information Technology,129,643.83,,1,670.75,-0.04013418,131,732.62,-0.08445033,138,736.91,-0.01823834
130,TECH,Bio-Techne,Health Care,130,58.875,,28,56.26,0.04648063,19,55.61,0.01168855,102,56.31,-0.04021401
131,AEE,Ameren,Utilities,131,113.32,,111,111.7,0.01450313,33,109.7,0.01823154,288,109.825,0.00947824
132,MGM,MGM Resorts,Consumer Discretionary,132,47.09,,228,46.92,0.00362319,222,46.57,0.00751557,210,46.58,-0.0057643
133,DLR,Digital Realty,Real Estate,133,193.02,,27,195.0,-0.01015385,229,195.54,-0.00276158,223,195.87,0.03927717
134,SW,Smurfit Westrock,Materials,134,46.56,,29,44.36,0.04959423,148,45.39,-0.02269222,10,45.39,0.02692308
135,MO,Altria,Consumer Staples,135,72.07,,337,71.61,0.00642368,424,69.51,0.03021148,427,69.465,0.00564236
136,ETR,Entergy,Utilities,136,114.69,,143,113.81,0.00773219,151,112.2,0.01434938,34,112.495,0.0098101
137,NI,NiSource,Utilities,137,47.63,,142,47.26,0.00782903,150,47.63,-0.00776821,143,47.74,0.00782903
138,CDW,CDW Corporation,Information Technology,138,130.22,,132,130.06,0.0012302,237,123.57,0.05252084,216,126.15,-0.03739191
139,A,Agilent Technologies,Health Care,139,131.63,,254,126.67,0.03915686,250,126.49,0.00142304,237,126.85,-0.00448607
140,HD,Home Depot (The),Consumer Discretionary,140,342.86,,58,324.45,0.05674218,41,326.62,-0.00664381,17,327.53,-0.02291492
141,NVR,"NVR, Inc.",Consumer Discretionary,141,6764.83,,43,6389.57,0.05873009,36,6352.55,0.00582758,14,6402.98,-0.02131898
142,WMB,Williams Companies,Energy,142,75.87,,45,75.79,0.00105555,239,74.95,0.01120747,221,75.435,0.02502735
143,J,Jacobs Solutions,Industrials,143,122.04,,145,120.9,0.00942928,162,118.7,0.01853412,52,119.87,-0.01876498
144,SHW,Sherwin-Williams,Materials,144,333.13,,73,322.9,0.03168164,117,316.9,0.01893342,70,319.08,-0.01212631
145,VMC,Vulcan Materials Company,Materials,145,307.29,,44,299.09,0.0274165,163,304.39,-0.01741187,166,303.66,0.00511821
146,EXPE,Expedia Group,Consumer Discretionary,146,262.15,,15,245.07,0.06969437,74,238.02,0.02961936,43,238.41,-0.01195517
147,SBUX,Starbucks,Consumer Discretionary,147,103.53,,74,101.05,0.02454231,259,100.15,0.00898652,240,100.885,-0.00496771
148,GPC,Genuine Parts Company,Consumer Discretionary,148,110.73,,23,106.47,0.04001127,12,105.11,0.01293883,160,106.305,-0.03302668
149,IP,International Paper,Materials,149,38.3,,12,36.56,0.047593,3,36.89,-0.00894551,2,37.405,0.00190114
150,URI,United Rentals,Industrials,150,1083.72,,247,1063.14,0.01935775,241,1092.68,-0.02703445,154,1086.99,0.01473798
151,UAL,United Airlines Holdings,Industrials,151,130.54,,146,121.55,0.07396133,11,118.68,0.02418268,4,119.47,0.0030426
152,ALGN,Align Technology,Health Care,152,170.9,,47,168.49,0.01430352,187,173.76,-0.03032919,57,176.82,-0.0456942
153,RVTY,Revvity,Health Care,153,105.63,,280,99.9,0.05735736,277,99.04,0.00868336,264,99.79,-0.0096
154,WYNN,Wynn Resorts,Consumer Discretionary,154,103.75,,149,104.15,-0.00384061,172,103.62,0.00511484,26,103.915,-0.01809912
155,STX,Seagate Technology,Information Technology,155,993.25,,6,1038.59,-0.04365534,101,1094.04,-0.0506837,112,1096.6275,0.02224755
156,GWW,W. W. Grainger,Industrials,156,1342.57,,275,1320.48,0.01672877,42,1341.42,-0.01561032,167,1348.4778,-0.01756981
157,SWK,Stanley Black & Decker,Industrials,157,89.66,,69,83.81,0.06980074,20,86.31,-0.02896536,182,87.36,-0.00507205
158,CARR,Carrier Global,Industrials,158,74.06,,57,70.75,0.04678445,66,71.85,-0.01530967,63,72.14,0.00055703
159,STT,State Street Corporation,Financials,159,168.87,,175,173.73,-0.02797444,184,173.71,0.00011513,80,172.15,0.03208366
160,C,Citigroup,Financials,160,143.59,,169,144.97,-0.00951921,203,145.67,-0.00480538,163,145.43,0.01824409
161,DELL,Dell Technologies,Information Technology,161,434.06,,147,427.78,0.01468044,156,418.71,0.02166177,8,421.55,0.02249084
162,LUV,Southwest Airlines,Industrials,162,50.94,,157,49.41,0.03096539,159,48.57,0.01729463,151,49.35,0.01250782
163,KDP,Keurig Dr Pepper,Consumer Staples,163,31.4,,250,30.87,0.01716877,256,30.87,0.0,254,30.905,0.00357607
164,TKO,TKO Group Holdings,Communication Services,164,203.51,,154,202.7,0.00399605,270,197.26,0.02757782,362,197.9,-0.00764664
165,WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,165,235.66,,148,226.14,0.04209782,147,226.06,0.00035389,122,227.91,-0.00378988
166,WAT,Waters Corporation,Health Care,166,369.18,,294,357.2,0.03353863,283,358.25,-0.00293091,246,357.88,0.00790569
167,IBKR,Interactive Brokers,Financials,167,92.79,,35,94.7,-0.02016895,190,96.82,-0.0218963,199,96.78,0.00854167
168,CCL,Carnival Corporation,Consumer Discretionary,168,28.91,,161,28.72,0.0066156,16,30.19,-0.04869162,144,30.23,-0.02202786
169,MS,Morgan Stanley,Financials,169,219.86,,186,226.03,-0.02729726,193,227.09,-0.00466775,164,227.94,0.01756508
170,MCO,Moody's Corporation,Financials,170,449.79,,163,443.97,0.01310899,76,447.33,-0.00751123,40,447.335,-0.00741119
171,FAST,Fastenal,Industrials,171,46.26,,293,45.6,0.01447368,175,46.12,-0.01127493,196,46.715,0.00501199
172,HBAN,Huntington Bancshares,Financials,172,17.58,,80,17.4,0.01034483,89,17.05,0.02052786,184,17.06,0.01126928
173,MRVL,Marvell Technology,Information Technology,173,276.7,,152,279.04,-0.00838589,23,307.86,-0.09361398,,,
174,DHI,D. R. Horton,Consumer Discretionary,174,166.51,,93,156.08,0.06682471,73,155.94,0.00089778,42,156.548,-0.01184969
175,PANW,Palo Alto Networks,Information Technology,175,285.26,,245,290.915,-0.01943867,154,286.4,0.01576466,232,286.84,-0.00479533
176,GE,GE Aerospace,Industrials,176,365.88,,164,356.47,0.02639773,176,355.12,0.00380153,159,356.69,-0.00704619
177,ABBV,AbbVie,Health Care,177,234.89,,135,234.76,0.00055376,160,230.01,0.02065128,255,231.5016,0.06245092
178,CMI,Cummins,Industrials,178,694.87,,50,699.05,-0.00597954,53,724.93,-0.0357,50,723.88,0.01125743
179,DGX,Quest Diagnostics,Health Care,179,203.11,,297,197.18,0.03007404,319,193.58,0.01859696,286,194.95,-0.00728205
180,PHM,PulteGroup,Consumer Discretionary,180,135.71,,75,126.55,0.07238246,83,125.62,0.00740328,59,125.67,-0.01055451
181,SJM,J.M. Smucker Company (The),Consumer Staples,181,111.63,,273,110.47,0.01050059,307,107.19,0.03059987,194,107.77,-0.03310482
182,BIIB,Biogen,Health Care,182,199.59,,322,197.19,0.012171,6,199.71,-0.0126183,304,199.03,0.01592227
183,CNC,Centene Corporation,Health Care,183,62.97,,156,63.14,-0.00269243,167,63.68,-0.0084799,265,64.02,0.04359226
184,INVH,Invitation Homes,Real Estate,184,29.64,,207,29.05,0.02030981,324,28.44,0.02144866,307,28.465,0.00105597
185,UNH,UnitedHealth Group,Health Care,185,405.8,,173,409.25,-0.00843005,188,406.68,0.00631946,291,407.96,0.01426576
186,VRTX,Vertex Pharmaceuticals,Health Care,186,475.2,,67,468.42,0.01447419,39,466.79,0.00349193,68,465.745,0.0335673
187,KIM,Kimco Realty,Real Estate,187,25.42,,171,25.19,0.00913061,274,24.69,0.02025111,248,24.8,0.01271534
188,MAS,Masco,Industrials,188,78.05,,95,73.21,0.06611119,79,73.58,-0.00502854,47,73.94,-0.01075558
189,ALL,Allstate,Financials,189,233.54,,192,231.55,0.00859426,107,222.56,0.0403936,146,223.37,0.00628476
190,BALL,Ball Corporation,Materials,190,60.98,,182,60.49,0.00810051,108,58.2,0.03934708,86,58.07,0.00831601
191,KMB,Kimberly-Clark,Consumer Staples,191,106.73,,112,103.95,0.02674363,218,100.5,0.03432836,85,101.85,-0.0200858
192,PH,Parker Hannifin,Industrials,192,961.09,,82,947.58,0.01425737,171,962.14,-0.01513293,156,959.88,0.00930481
193,AMD,Advanced Micro Devices,Information Technology,193,519.74,,155,519.85,-0.0002116,236,551.63,-0.05761108,140,545.985,0.02653665
194,HRL,Hormel Foods,Consumer Staples,194,25.55,,162,24.72,0.03357605,161,24.11,0.02530071,150,24.325,-0.00206954
195,LLY,Lilly (Eli),Health Care,195,1117.26,,262,1107.08,0.00919536,262,1102.08,0.00453688,235,1107.77,0.00319506
196,EMR,Emerson Electric,Industrials,196,141.44,,190,143.14,-0.01187648,29,150.21,-0.04706744,25,150.49,-0.00298686
197,FITB,Fifth Third Bancorp,Financials,197,54.96,,179,54.67,0.00530455,68,53.61,0.01977243,37,53.795,0.01649602
198,RL,Ralph Lauren Corporation,Consumer Discretionary,198,414.25,,87,407.01,0.01778826,145,410.92,-0.00951523,139,411.41,-0.00506041
199,UDR,"UDR, Inc.",Real Estate,199,38.39,,184,38.28,0.00287356,321,37.74,0.01430843,296,37.595,0.00479233
200,AEP,American Electric Power,Utilities,200,134.96,,14,133.74,0.00912218,228,130.3,0.02640061,277,130.0,0.02044013
201,CHD,Church & Dwight,Consumer Staples,201,98.67,,199,96.48,0.022699,354,93.74,0.02922978,227,94.39,-0.01976367
202,CPT,Camden Property Trust,Real Estate,202,111.26,,286,110.5,0.00687783,291,108.98,0.01394751,260,109.39,-9.175e-05
203,TGT,Target Corporation,Consumer Staples,203,141.19,,96,134.11,0.05279248,212,129.73,0.03376243,84,129.64,-0.00772526
204,KVUE,Kenvue,Consumer Staples,204,18.795,,110,18.41,0.02091255,223,17.86,0.03079507,88,18.035,-0.01434879
205,CVS,CVS Health,Health Care,205,101.87,,197,101.57,0.00295363,149,101.3,0.00266535,295,102.345,0.03030919
206,HSIC,Henry Schein,Health Care,206,82.82,,89,80.1,0.03395755,208,78.67,0.0181772,46,79.25,-0.01564064
207,MTB,M&T Bank,Financials,207,233.26,,170,231.24,0.00873551,72,227.73,0.01541299,181,227.97,0.01159382
208,PNC,PNC Financial Services,Financials,208,239.92,,172,238.67,0.00523736,59,234.71,0.01687188,36,234.075,0.01150664
209,DAL,Delta Air Lines,Industrials,209,90.65,,165,86.72,0.04531827,170,85.92,0.00931099,13,86.38,0.02066999
210,JPM,JPMorgan Chase,Financials,210,333.45,,195,334.14,-0.002065,196,331.48,0.00802462,35,331.906144,0.01924851
211,FRT,Federal Realty Investment Trust,Real Estate,211,124.62,,187,123.68,0.00760026,279,121.72,0.01610253,252,122.39,0.01104743
212,BX,Blackstone Inc.,Financials,212,112.99,,85,120.07,-0.0589656,50,123.26,-0.02588025,29,124.11,-0.00428144
213,TRV,Travelers Companies (The),Financials,213,320.74,,158,316.96,0.0119258,75,310.61,0.02044364,137,311.84,0.00909652
214,L,Loews Corporation,Financials,214,111.92,,68,110.58,0.01211792,113,108.13,0.02265791,115,108.35,0.00792319
