current_rank,ticker,name,sector,2026-09-18__predicted_rank,2026-09-18__close,2026-09-18__next_snapshot_return,2026-09-17__predicted_rank,2026-09-17__close,2026-09-17__next_snapshot_return,2026-09-16__predicted_rank,2026-09-16__close,2026-09-16__next_snapshot_return,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return
18,INCY,Incyte,Health Care,18,127.860001,,10,127.620003,0.00188057,,,,,,,,,,,,,,,,,,,,,,,,
19,KR,Kroger,Consumer Staples,19,60.529999,,25,60.77,-0.00394933,30,61.150002,-0.00621426,,,,,,,,,,,,,,,,,,,,,
20,CVLT,COMMVAULT SYSTEMS,Information Technology,20,142.600006,,47,148.789993,-0.04160217,40,145.210007,0.02465385,,,,,,,,,,,,,,,,,,,,,
21,WAY,WAYSTAR HOLDING,Health Care,21,26.290001,,30,26.51,-0.00829872,,,,,,,,,,,,,,,,,,,,,,,,
22,NTAP,NetApp,Information Technology,22,195.5,,42,196.919998,-0.00721104,,,,,,,,,,,,,,,,,,,,,,,,
23,TECH,Bio-Techne,Health Care,23,72.334999,,17,72.410004,-0.00103584,42,72.330002,0.00110607,,,,,,,,,,,,,,,,,,,,,
24,VRNS,VARONIS SYSTEMS,Information Technology,24,47.240002,,45,47.810001,-0.01192217,8,46.759998,0.02245515,6,47.470001,-0.01495688,3,47.48,-0.00021059,9,45.119999,0.05230499,6,45.5,-0.00835167,17,46.09,-0.01280104,1,45.459999,0.01385836,1,46.09,-0.01366893
25,ADPT,ADAPTIVE BIOTECHNOLOGIES,Health Care,25,28.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PI,IMPINJ,Information Technology,26,181.985001,,11,179.729996,0.01254663,10,177.589996,0.01205023,,,,,,,3,176.820007,,,,,,,,,,,,,
27,CERT,CERTARA,Health Care,27,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,FTRE,FORTREA HOLDINGS INC,Health Care,28,19.389999,,,,,14,19.969999,,,,,,,,,,,,,,,,,,,,,,
29,IBRX,IMMUNITYBIO,Health Care,29,8.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,VSTS,VESTIS,Industrials,30,13.9,,49,13.85,0.00361011,,,,,,,,,,,,,,,,,,,,,,,,
31,LXP,LXP INDUSTRIAL TRUST,Real Estate,31,60.845001,,34,60.860001,-0.00024647,,,,,,,,,,,,,,,,,,,,,,,,
32,CRWD,CrowdStrike,Information Technology,32,238.550003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,TXNM,TXNM ENERGY INC,Utilities,33,58.455002,,29,58.580002,-0.00213383,,,,24,58.220001,,,,,,,,,,,,,,,,,,,
34,WST,West Pharmaceutical Services,Health Care,34,361.570007,,37,366.545013,-0.01357270,18,362.024994,0.01248538,10,364.869995,-0.00779730,,,,,,,,,,,,,,,,,,
35,OKTA,"Okta, Inc. - Class A Common Stock",,35,184.077499,,,,,,,,,,,,,,,,,13,171.110001,,31,172.740005,-0.00943617,,,,36,170.600006,
36,RGR,STURM RUGER,Consumer Discretionary,36,40.290001,,40,40.115002,0.00436243,,,,,,,,,,,,,,,,,,,,,,,,
37,GNE,GENIE ENERGY LTD CLASS B,Utilities,37,15.9001,,,,,,,,,,,,,,25,15.75,,37,15.735,0.00095329,,,,,,,,,
38,CNXN,PC CONNECTION INC,Information Technology,38,85.184998,,28,86.459999,-0.01474672,16,87.120003,-0.00757580,42,85.199997,0.02253528,19,85.75,-0.00641403,13,85.760002,-0.00011663,45,82.589996,0.03838245,48,82.730003,-0.00169234,17,83.639999,-0.01087991,,,
39,ZD,ZIFF DAVIS INC,Communication,39,57.189999,,19,59.130001,-0.03280910,34,58.75,0.00646810,,,,38,57.349998,,,,,,,,,,,,,,,,
40,OPCH,OPTION CARE HEALTH INC,Health Care,40,24.105,,13,24.5,-0.01612245,,,,,,,,,,,,,,,,,,,,,,,,
41,FBLA,FB BANCORP,Financials,41,15.99,,20,16.09,-0.00621504,24,16.17,-0.00494743,,,,,,,,,,38,15.99,,,,,,,,18,15.99,
42,NVDA,Nvidia,Information Technology,42,219.479996,,,,,,,,,,,,,,,,,,,,36,223.669998,,10,225.729996,-0.00912594,5,230.360001,-0.02009900
43,FMAO,FARMERS AND MERCHANTS BANCORP INC,Financials,43,35.549999,,32,35.669998,-0.00336414,21,35.779999,-0.00307437,,,,,,,,,,,,,,,,,,,,,
44,GIC,GLOBAL INDUSTRIAL,Industrials,44,39.75,,22,40.439999,-0.01706229,,,,,,,,,,,,,,,,21,39.560001,,,,,,,
45,DGX,Quest Diagnostics,Health Care,45,246.529999,,48,247.470001,-0.00379845,25,247.203995,0.00107606,9,247.289993,-0.00034776,,,,,,,,,,,,,,,,,,
46,GOOG,Alphabet Inc. (Class C),Communication Services,46,345.549988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,UHS,Universal Health Services,Health Care,47,178.024994,,21,180.860001,-0.01567515,23,181.070007,-0.00115981,,,,,,,,,,,,,37,175.850006,,,,,,,
48,EVI,EVI INDUSTRIES INC,Industrials,48,17.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,WAT,Waters Corporation,Health Care,49,422.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,FLNG,FLEX LNG,Energy,50,32.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
