ticker,file,decision,sources,mode,provider,generated_at
VRSN,vrsn.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-ema-candle-capture-ranking;aster-ema-cross-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
JNJ,jnj.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
ADBE,adbe.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
JKHY,jkhy.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
PODD,podd.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
ICE,ice.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-trend-relay-ranking;aster-v3-quality-momentum-ranking;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
ABBV,abbv.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
DPZ,dpz.html,WATCH-BUY / 强观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
SLB,slb.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
CME,cme.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq500-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
VTRS,vtrs.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
GD,gd.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
XOM,xom.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
ADM,adm.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
GDDY,gddy.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
INCY,incy.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
MRK,mrk.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
INTU,intu.html,WATCH-BUY / 强观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-v3-quality-momentum-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
ADP,adp.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
MET,met.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
AMGN,amgn.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-trend-relay-ranking;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
BX,bx.html,WATCH-BUY / 强观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-ema-candle-capture-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
HPQ,hpq.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
CVX,cvx.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
TXT,txt.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-trend-relay-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
NOC,noc.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
PRU,pru.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
A,a.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
EIX,eix.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
IVZ,ivz.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
T,t.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
EG,eg.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-trend-relay-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
HUM,hum.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
AMP,amp.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
LLY,lly.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
EXPD,expd.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
KHC,khc.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
COP,cop.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
IR,ir.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
RVTY,rvty.html,WAIT / 暂不追,spx-yahoo-rankings;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
OXY,oxy.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
CB,cb.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-trend-relay-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
WTW,wtw.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
DDOG,ddog.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
BAX,bax.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
FANG,fang.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-trend-relay-ranking;aster-v3-quality-momentum-ranking;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
REGN,regn.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;nasdaq500-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
URI,uri.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-trend-relay-ranking;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
ADSK,adsk.html,WATCH-BUY / 强观察,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;aster-ema-candle-capture-ranking;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
ITW,itw.html,WATCH-BUY / 强观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
AON,aon.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
AJG,ajg.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
SYK,syk.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-call-ranking;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
UNP,unp.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
CTAS,ctas.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
AXON,axon.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
MCO,mco.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
MRSH,mrsh.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
ALL,all.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
WELL,well.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
PM,pm.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-trend-relay-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
UPS,ups.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
BRO,bro.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
J,j.html,BUY-WATCH / 偏买入观察,spx-yahoo-rankings;aster-trend-relay-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
XYL,xyl.html,WATCH-BUY / 强观察,spx-yahoo-rankings;aster-ema-candle-capture-ranking,enhanced-fallback,,2026-07-24 13:19:27
COIN,coin.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;nasdaq500-rankings;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
NTAP,ntap.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
BDX,bdx.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
BG,bg.html,HOLD-WATCH / 继续观察,spx-yahoo-rankings;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
GEN,gen.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
WDAY,wday.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
TPL,tpl.html,WAIT / 暂不追,spx-yahoo-rankings;spx-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
PLTR,pltr.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings,enhanced-fallback,,2026-07-24 13:19:27
VTR,vtr.html,WAIT / 暂不追,spx-yahoo-rankings,enhanced-fallback,,2026-07-24 13:19:27
AVGO,avgo.html,WAIT / 暂不追,spx-yahoo-rankings;nasdaq200-rankings;nasdaq500-rankings;nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
CRNX,crnx.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-07-24 13:19:27
SAFT,saft.html,WAIT / 暂不追,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
UTZ,utz.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
SVC,svc.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
COTY,coty.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
DSGR,dsgr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
AGEN,agen.html,HOLD-WATCH / 继续观察,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
ATAI,atai.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
FBRX,fbrx.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
TRAX,trax.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
VSTM,vstm.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
PAY,pay.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
GSHD,gshd.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
MQ,mq.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
LVWR,lvwr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
MAN,man.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
OII,oii.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
PARR,parr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
PBF,pbf.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
DK,dk.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
CDNA,cdna.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
CERT,cert.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
ACHC,achc.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
ORIC,oric.html,WAIT / 暂不追,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
PESI,pesi.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
DOMO,domo.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
BLFS,blfs.html,HOLD-WATCH / 继续观察,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking;russell2000-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
ZBIO,zbio.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
MNTK,mntk.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
XNCR,xncr.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
CBZ,cbz.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
GRPN,grpn.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
LXP,lxp.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
XENE,xene.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-07-24 13:19:27
ETON,eton.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
EVCM,evcm.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
TNET,tnet.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
LBRX,lbrx.html,WAIT / 暂不追,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
TXG,txg.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings;nasdaq500-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
CALM,calm.html,WATCH-BUY / 强观察,russell2000-rankings;nasdaq500-rankings;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;nasdaq500-early-signal-ranking;russell2000-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
BJRI,bjri.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
MGY,mgy.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
KELYA,kelya.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
ATRC,atrc.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
VOR,vor.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
KRT,krt.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
ENOV,enov.html,HOLD-WATCH / 继续观察,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
THRM,thrm.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
BCO,bco.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
MLKN,mlkn.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
CLMT,clmt.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
IPAR,ipar.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
BVS,bvs.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
NVEC,nvec.html,WAIT / 暂不追,russell2000-rankings;russell2000-early-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
CRBP,crbp.html,HOLD-WATCH / 继续观察,russell2000-rankings;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
XRAY,xray.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-07-24 13:19:27
QDEL,qdel.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
SBRA,sbra.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-07-24 13:19:27
VITL,vitl.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
DYN,dyn.html,BUY-WATCH / 偏买入观察,russell2000-rankings;nasdaq500-rankings;aster-consensus-agent-ranking;aster-trend-relay-ranking;aster-v2-balanced-ranking;aster-v4-tactical-breakout-ranking;aster-v5-risk-adjusted-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-07-24 13:19:27
SLS,sls.html,WAIT / 暂不追,russell2000-rankings;nasdaq500-rankings,enhanced-fallback,,2026-07-24 13:19:27
NSP,nsp.html,WAIT / 暂不追,russell2000-rankings,enhanced-fallback,,2026-07-24 13:19:27
